subject,session,run,electrode,condition,X,Y,Z,coordinates_xyz,euclidean_norm
sub-4106,ses-baseline,run-baseline,cathode3,target,-64.28399606140563,-8.91511456880281,54.391716587242385,"[-64.284, -8.915, 54.392]",84.67803877455236
sub-4107,ses-baseline,run-baseline,anode,control,66.79658714957226,-31.736392668520434,6.800685123843587,"[66.797, -31.736, 6.801]",74.26460794075861
sub-4107,ses-baseline,run-baseline,anode,target,-69.16673239201633,41.287910094287966,42.135681318965965,"[-69.167, 41.288, 42.136]",90.90733760239745
sub-4107,ses-baseline,run-baseline,cathode1,control,55.340176087314184,-56.954619515864735,35.57837885504337,"[55.340, -56.955, 35.578]",87.01830161250481
sub-4107,ses-baseline,run-baseline,cathode1,target,-42.50594597742691,79.74483544138977,58.408032948290646,"[-42.506, 79.745, 58.408]",107.59875712989846
sub-4107,ses-baseline,run-baseline,cathode2,control,60.20759170477292,-41.8211187154396,-31.080970586951093,"[60.208, -41.821, -31.081]",79.62403407342819
sub-4107,ses-baseline,run-baseline,cathode2,target,-76.61489835800897,37.79509758151663,-7.004278542157913,"[-76.615, 37.795, -7.004]",85.7168126419814
sub-4107,ses-baseline,run-baseline,cathode3,control,68.89818081080054,7.158416534822182,15.5957454285048,"[68.898, 7.158, 15.596]",71.00302473693995
sub-4107,ses-baseline,run-baseline,cathode3,target,-69.44462209839315,-0.8177053372795646,68.98409993785792,"[-69.445, -0.818, 68.984]",97.88784513229218
sub-4108,ses-baseline,run-baseline,anode,control,65.98138458589234,-42.1977239060006,-4.295414541719554,"[65.981, -42.198, -4.295]",78.43877613020044
sub-4108,ses-baseline,run-baseline,anode,target,-68.64743523943514,49.5552749857378,21.326629822221403,"[-68.647, 49.555, 21.327]",87.30991228628395
sub-4108,ses-baseline,run-baseline,cathode1,control,48.40156168171909,-60.78806347725693,26.421081515925152,"[48.402, -60.788, 26.421]",82.07297596051599
sub-4108,ses-baseline,run-baseline,cathode1,target,-38.605088122321774,86.68041052574137,34.32985584482063,"[-38.605, 86.680, 34.330]",100.90780643820105
sub-4108,ses-baseline,run-baseline,cathode2,control,53.10105964603808,-50.46855262363269,-40.88074624698713,"[53.101, -50.469, -40.881]",83.89298393290721
sub-4108,ses-baseline,run-baseline,cathode2,target,-72.75504675639813,42.04580121437986,-27.83027161442792,"[-72.755, 42.046, -27.830]",88.51932131697383
sub-4108,ses-baseline,run-baseline,cathode3,control,79.32388486969433,-5.6345609857116505,1.8975826857825815,"[79.324, -5.635, 1.898]",79.54638777701729
sub-4108,ses-baseline,run-baseline,cathode3,target,-68.507416523373,8.823420921050754,50.147173457478225,"[-68.507, 8.823, 50.147]",85.35723684159044
sub-4109,ses-1,run-01,anode,control,75.70598625,-3.40349191,-12.49119691,"[75.706, -3.403, -12.491]",76.80501358317058
sub-4109,ses-1,run-01,cathode1,control,69.60820777,-39.36901515,1.15373897,"[69.608, -39.369, 1.154]",79.97845370125204
sub-4109,ses-1,run-01,cathode2,control,71.48677709,1.729923,-51.87436503,"[71.487, 1.730, -51.874]",88.34195877139562
sub-4109,ses-1,run-01,cathode3,control,73.94409416,28.25315727,10.99803606,"[73.944, 28.253, 10.998]",79.91825044408418
sub-4109,ses-1,run-02,anode,control,75.59504449,-3.51722629,-11.44678105,"[75.595, -3.517, -11.447]",76.53764060007852
sub-4109,ses-1,run-02,cathode1,control,69.57778989,-39.88528095,1.36228571,"[69.578, -39.885, 1.362]",80.21072437519244
sub-4109,ses-1,run-02,cathode2,control,70.86503243,1.11780333,-51.34490283,"[70.865, 1.118, -51.345]",87.51800587428654
sub-4109,ses-1,run-02,cathode3,control,73.78403214,27.66035447,11.03529411,"[73.784, 27.660, 11.035]",79.56730688126123
sub-4109,ses-2,run-01,anode,control,73.85868054,-3.29718292,-20.35127335,"[73.859, -3.297, -20.351]",76.68213894567714
sub-4109,ses-2,run-01,cathode1,control,70.6624609,-36.07136423,-0.59436602,"[70.662, -36.071, -0.594]",79.3390192075947
sub-4109,ses-2,run-01,cathode2,control,66.56341235,-4.39598083,-58.95056121,"[66.563, -4.396, -58.951]",89.02348666564242
sub-4109,ses-2,run-01,cathode3,control,72.46513427,32.63848702,-3.34445742,"[72.465, 32.638, -3.344]",79.54653930346706
sub-4109,ses-2,run-02,anode,control,73.62530391,-2.79673054,-18.87505793,"[73.625, -2.797, -18.875]",76.05770762660471
sub-4109,ses-2,run-02,cathode1,control,70.44286045,-36.35568899,-0.2728461,"[70.443, -36.356, -0.273]",79.2717298619758
sub-4109,ses-2,run-02,cathode2,control,65.99112414,-4.3155637,-57.78064472,"[65.991, -4.316, -57.781]",87.8183093640985
sub-4109,ses-2,run-02,cathode3,control,71.28245492,32.20880951,-2.85526998,"[71.282, 32.209, -2.855]",78.27354825311032
sub-4109,ses-3,run-01,anode,control,73.66665425,-12.14506629,-14.12799566,"[73.667, -12.145, -14.128]",75.986043751116
sub-4109,ses-3,run-01,cathode1,control,67.37817341,-43.99543948,6.49254421,"[67.378, -43.995, 6.493]",80.73146894133154
sub-4109,ses-3,run-01,cathode2,control,65.75554933,-12.98424709,-53.33043045,"[65.756, -12.984, -53.330]",85.65347484000006
sub-4109,ses-3,run-01,cathode3,control,74.58761085,22.29365716,-0.21132704,"[74.588, 22.294, -0.211]",77.84833653326507
sub-4109,ses-3,run-02,anode,control,73.68299821,-12.56494621,-13.53732147,"[73.683, -12.565, -13.537]",75.96263009570679
sub-4109,ses-3,run-02,cathode1,control,67.48313418,-44.43848845,6.40366745,"[67.483, -44.438, 6.404]",81.05405363883324
sub-4109,ses-3,run-02,cathode2,control,65.69841186,-13.16079992,-53.21804649,"[65.698, -13.161, -53.218]",85.56663162513914
sub-4109,ses-3,run-02,cathode3,control,74.77552721,19.92726706,-0.23047128,"[74.776, 19.927, -0.230]",77.38558366404506
sub-4109,ses-4,run-01,anode,control,74.3481164,-14.00993534,-11.71787537,"[74.348, -14.010, -11.718]",76.558665764535
sub-4109,ses-4,run-01,cathode1,control,64.6680031,-47.89973588,1.11251912,"[64.668, -47.900, 1.113]",80.48337108439068
sub-4109,ses-4,run-01,cathode2,control,68.06673067,-7.90398292,-50.64529598,"[68.067, -7.904, -50.645]",85.20856045611717
sub-4109,ses-4,run-01,cathode3,control,75.03621611,20.20260296,11.01387365,"[75.036, 20.203, 11.014]",78.48493044683283
sub-4109,ses-4,run-02,anode,control,74.44425178,-14.10930853,-11.66262872,"[74.444, -14.109, -11.663]",76.66182960860857
sub-4109,ses-4,run-02,cathode1,control,64.67241423,-48.01907174,1.17681114,"[64.672, -48.019, 1.177]",80.55890576197768
sub-4109,ses-4,run-02,cathode2,control,68.05688203,-7.91708998,-50.38875644,"[68.057, -7.917, -50.389]",85.04966949357531
sub-4109,ses-4,run-02,cathode3,control,74.81226694,19.20140736,10.09958203,"[74.812, 19.201, 10.100]",77.89461397610991
sub-4109,ses-baseline,run-baseline,anode,control,74.77981576319327,-9.419806970686935,-11.989785357767067,"[74.780, -9.420, -11.990]",76.3184680262088
sub-4109,ses-baseline,run-baseline,anode,target,-75.37792426124746,39.13910497722833,36.91169417519597,"[-75.378, 39.139, 36.912]",92.60763559899395
sub-4109,ses-baseline,run-baseline,cathode1,control,70.53452310676828,-39.31178108628781,14.135694218380925,"[70.535, -39.312, 14.136]",81.97775877096795
sub-4109,ses-baseline,run-baseline,cathode1,target,-49.55705916019136,76.82563358863777,56.09905911540302,"[-49.557, 76.826, 56.099]",107.26222318475325
sub-4109,ses-baseline,run-baseline,cathode2,control,66.56160258357421,-15.93773053695963,-50.52140263396063,"[66.562, -15.938, -50.521]",85.06979673929622
sub-4109,ses-baseline,run-baseline,cathode2,target,-79.28439977016083,39.35753751327771,-12.588232646748526,"[-79.284, 39.358, -12.588]",89.40634992657068
sub-4109,ses-baseline,run-baseline,cathode3,control,73.49218914528848,27.857853662311122,1.3596417320446121,"[73.492, 27.858, 1.360]",78.60668229659052
sub-4109,ses-baseline,run-baseline,cathode3,target,-69.81269222214218,-5.461610247499294,58.1428954075379,"[-69.813, -5.462, 58.143]",91.0177865484051
sub-4110,ses-1,run-01,anode,target,-75.05047236,28.76949214,7.00828903,"[-75.050, 28.769, 7.008]",80.6806866268543
sub-4110,ses-1,run-01,cathode1,target,-57.25935211,63.37302479,35.13832435,"[-57.259, 63.373, 35.138]",92.35515964588399
sub-4110,ses-1,run-01,cathode2,target,-76.062774,41.53229417,-42.56692999,"[-76.063, 41.532, -42.567]",96.55268290613189
sub-4110,ses-1,run-01,cathode3,target,-73.70049218,-13.97845993,28.75294408,"[-73.700, -13.978, 28.753]",80.33611692667542
sub-4110,ses-1,run-02,anode,target,-74.65551563,29.32419098,8.07421321,"[-74.656, 29.324, 8.074]",80.61356653549839
sub-4110,ses-1,run-02,cathode1,target,-56.58983206,62.824625,36.71341228,"[-56.590, 62.825, 36.713]",92.18035170366232
sub-4110,ses-1,run-02,cathode2,target,-75.9786739,42.42673666,-41.41570864,"[-75.979, 42.427, -41.416]",96.37451838205419
sub-4110,ses-1,run-02,cathode3,target,-73.78874428,-14.31011965,29.15618941,"[-73.789, -14.310, 29.156]",80.62035529398482
sub-4110,ses-2,run-01,anode,target,-71.61934739,28.558683,26.15215662,"[-71.619, 28.559, 26.152]",81.41783951408316
sub-4110,ses-2,run-01,cathode1,target,-46.58592474,58.03190012,53.89856947,"[-46.586, 58.032, 53.899]",91.88582919216117
sub-4110,ses-2,run-01,cathode2,target,-73.58677681,36.76855037,-23.49713361,"[-73.587, 36.769, -23.497]",85.55147751782064
sub-4110,ses-2,run-01,cathode3,target,-68.30877097,-15.4953291,40.66770554,"[-68.309, -15.495, 40.668]",80.9941707114615
sub-4110,ses-2,run-02,anode,target,-71.57874127,28.53477381,26.45128205,"[-71.579, 28.535, 26.451]",81.47036172912279
sub-4110,ses-2,run-02,cathode1,target,-46.41554251,57.67139395,54.45033683,"[-46.416, 57.671, 54.450]",91.89794038787905
sub-4110,ses-2,run-02,cathode2,target,-73.41690851,36.88204207,-23.42517148,"[-73.417, 36.882, -23.425]",85.43457228362746
sub-4110,ses-2,run-02,cathode3,target,-68.59478504,-15.08966884,41.34128465,"[-68.595, -15.090, 41.341]",81.4987389896126
sub-4110,ses-3,run-01,anode,target,-71.80128969,31.09960043,19.68593992,"[-71.801, 31.100, 19.686]",80.68547935401268
sub-4110,ses-3,run-01,cathode1,target,-49.09622414,56.82004888,51.65678811,"[-49.096, 56.820, 51.657]",91.14483494621155
sub-4110,ses-3,run-01,cathode2,target,-73.88331534,44.0509752,-28.72847207,"[-73.883, 44.051, -28.728]",90.68934782639946
sub-4110,ses-3,run-01,cathode3,target,-71.1352474,-13.5247288,36.09189575,"[-71.135, -13.525, 36.092]",80.90591233402924
sub-4110,ses-3,run-02,anode,target,-72.89288685,29.66190365,20.55098482,"[-72.893, 29.662, 20.551]",81.33599731078888
sub-4110,ses-3,run-02,cathode1,target,-50.48822984,56.36612272,53.31714202,"[-50.488, 56.366, 53.317]",92.56845454064585
sub-4110,ses-3,run-02,cathode2,target,-74.78313437,43.72150656,-28.06263773,"[-74.783, 43.722, -28.063]",91.05821741305294
sub-4110,ses-3,run-02,cathode3,target,-71.73023421,-13.51670835,36.26782247,"[-71.730, -13.517, 36.268]",81.50633626385039
sub-4110,ses-4,run-01,anode,target,-71.27328329,34.42337276,20.17688837,"[-71.273, 34.423, 20.177]",81.68204409419455
sub-4110,ses-4,run-01,cathode1,target,-47.44017522,68.86526754,45.80872057,"[-47.440, 68.865, 45.809]",95.34901246746304
sub-4110,ses-4,run-01,cathode2,target,-75.01805047,38.8187344,-28.76687962,"[-75.018, 38.819, -28.767]",89.23079849361868
sub-4110,ses-4,run-01,cathode3,target,-69.25495426,-10.28152322,39.42740866,"[-69.255, -10.282, 39.427]",80.35221815806166
sub-4110,ses-4,run-02,anode,target,-71.99671302,33.83481427,20.91266387,"[-71.997, 33.835, 20.913]",82.25363732084581
sub-4110,ses-4,run-02,cathode1,target,-47.9392427,68.38446285,46.46618733,"[-47.939, 68.384, 46.466]",95.5704573334207
sub-4110,ses-4,run-02,cathode2,target,-75.34319469,38.92701304,-28.11288087,"[-75.343, 38.927, -28.113]",89.34340155334576
sub-4110,ses-4,run-02,cathode3,target,-69.51429428,-10.48521923,40.10779313,"[-69.514, -10.485, 40.108]",80.93708668655228
sub-4110,ses-baseline,run-baseline,anode,control,77.449273258615,-30.09073313639047,-17.781194882286332,"[77.449, -30.091, -17.781]",84.97065987983693
sub-4110,ses-baseline,run-baseline,anode,target,-74.35972245774667,29.8630771375463,18.090471340066202,"[-74.360, 29.863, 18.090]",82.14887006783424
sub-4110,ses-baseline,run-baseline,cathode1,control,65.28184792144148,-58.44764012109288,6.889502003116798,"[65.282, -58.448, 6.890]",87.89375143668605
sub-4110,ses-baseline,run-baseline,cathode1,target,-51.71377104396938,67.55289847308384,40.658085653819974,"[-51.714, 67.553, 40.658]",94.29097590297928
sub-4110,ses-baseline,run-baseline,cathode2,control,70.38171368413424,-34.30885973359755,-56.65686056266807,"[70.382, -34.309, -56.657]",96.64721064858898
sub-4110,ses-baseline,run-baseline,cathode2,target,-75.83311874172627,32.31009299332112,-28.788808191284595,"[-75.833, 32.310, -28.789]",87.3120809762795
sub-4110,ses-baseline,run-baseline,cathode3,control,78.27786976497615,6.958034872699927,-3.5294472402599535,"[78.278, 6.958, -3.529]",78.66572406108045
sub-4110,ses-baseline,run-baseline,cathode3,target,-70.49998160584371,-14.695357329138922,38.64668209374048,"[-70.500, -14.695, 38.647]",81.72984136966143
sub-4113,ses-1,run-01,anode,control,71.67446757,-16.89739739,20.38897877,"[71.674, -16.897, 20.389]",76.40982787104072
sub-4113,ses-1,run-01,cathode1,control,65.15232628,-45.10680615,45.74459603,"[65.152, -45.107, 45.745]",91.498730301011
sub-4113,ses-1,run-01,cathode2,control,67.57326343,-20.82828147,-19.16495245,"[67.573, -20.828, -19.165]",73.26157684615096
sub-4113,ses-1,run-01,cathode3,control,70.5032201,20.74079464,32.95360968,"[70.503, 20.741, 32.954]",80.54082814144319
sub-4113,ses-1,run-02,anode,control,71.51038571,-16.39445295,20.90552849,"[71.510, -16.394, 20.906]",76.2860044396673
sub-4113,ses-1,run-02,cathode1,control,65.44661022,-44.92209495,46.0661997,"[65.447, -44.922, 46.066]",91.7788001598719
sub-4113,ses-1,run-02,cathode2,control,67.10705478,-19.98365086,-19.0740599,"[67.107, -19.984, -19.074]",72.57081275560505
sub-4113,ses-1,run-02,cathode3,control,69.61209121,21.55109909,33.37992979,"[69.612, 21.551, 33.380]",80.15305875262457
sub-4113,ses-2,run-01,anode,control,70.73413497,-20.70840681,13.32025635,"[70.734, -20.708, 13.320]",74.89716411048114
sub-4113,ses-2,run-01,cathode1,control,64.12985859,-51.21695197,34.03502289,"[64.130, -51.217, 34.035]",88.84929777434095
sub-4113,ses-2,run-01,cathode2,control,66.28891614,-26.69020012,-26.07599153,"[66.289, -26.690, -26.076]",76.06934020835354
sub-4113,ses-2,run-01,cathode3,control,70.74607894,15.91031927,23.96111247,"[70.746, 15.910, 23.961]",76.36937118673974
sub-4113,ses-2,run-02,anode,control,70.52851387,-21.76614307,13.58914513,"[70.529, -21.766, 13.589]",75.05132322763332
sub-4113,ses-2,run-02,cathode1,control,64.41956885,-51.36229734,34.28783252,"[64.420, -51.362, 34.288]",89.2391276166572
sub-4113,ses-2,run-02,cathode2,control,65.15725548,-26.37728791,-26.04710792,"[65.157, -26.377, -26.047]",74.96453221470237
sub-4113,ses-2,run-02,cathode3,control,70.2783989,15.64312074,25.44645768,"[70.278, 15.643, 25.446]",76.36283642514708
sub-4113,ses-3,run-01,anode,target,-74.83733747,30.59002643,51.88563363,"[-74.837, 30.590, 51.886]",96.06506010914349
sub-4113,ses-3,run-01,cathode1,target,-52.17636814,59.56808509,81.60311497,"[-52.176, 59.568, 81.603]",113.70927194550725
sub-4113,ses-3,run-01,cathode2,target,-77.11963444,39.18000013,2.82739599,"[-77.120, 39.180, 2.827]",86.5477012660088
sub-4113,ses-3,run-01,cathode3,target,-73.84255498,-12.13431295,72.34108031,"[-73.843, -12.134, 72.341]",104.08264205505513
sub-4113,ses-3,run-02,anode,target,-75.86637287,29.99517771,53.11313645,"[-75.866, 29.995, 53.113]",97.34691819395555
sub-4113,ses-3,run-02,cathode1,target,-53.64517966,59.03368937,83.30202893,"[-53.645, 59.034, 83.302]",115.33433922835769
sub-4113,ses-3,run-02,cathode2,target,-78.13523821,39.52127931,3.05918108,"[-78.135, 39.521, 3.059]",87.61509891173272
sub-4113,ses-3,run-02,cathode3,target,-74.27514825,-12.16832687,72.64390521,"[-74.275, -12.168, 72.644]",104.60402855786246
sub-4113,ses-4,run-01,anode,control,71.17689218,-15.65279171,16.03341688,"[71.177, -15.653, 16.033]",74.62057575205286
sub-4113,ses-4,run-01,cathode1,control,66.04260713,-43.9361217,39.99554792,"[66.043, -43.936, 39.996]",88.83497396850946
sub-4113,ses-4,run-01,cathode2,control,66.4307833,-26.88222637,-23.14638281,"[66.431, -26.882, -23.146]",75.30908379237225
sub-4113,ses-4,run-01,cathode3,control,69.24664532,22.75877409,20.78592246,"[69.247, 22.759, 20.786]",75.7965319699171
sub-4113,ses-4,run-02,anode,control,70.73913479,-15.61136567,16.42482251,"[70.739, -15.611, 16.425]",74.27997525178131
sub-4113,ses-4,run-02,cathode1,control,65.82216462,-44.24134459,40.24213422,"[65.822, -44.241, 40.242]",88.93415144349214
sub-4113,ses-4,run-02,cathode2,control,66.62659693,-27.04580055,-22.90325303,"[66.627, -27.046, -22.903]",75.46613641375362
sub-4113,ses-4,run-02,cathode3,control,68.67539635,22.6322838,21.86404816,"[68.675, 22.632, 21.864]",75.54182242821612
sub-4113,ses-baseline,run-baseline,anode,control,71.81532541489611,-20.967056300946467,21.111650439270097,"[71.815, -20.967, 21.112]",77.73519279351159
sub-4113,ses-baseline,run-baseline,anode,target,-75.36688482549401,40.97434982581787,43.452776999911805,"[-75.367, 40.974, 43.453]",96.16240690078345
sub-4113,ses-baseline,run-baseline,cathode1,control,66.40420683570431,-44.86769839792373,51.86357322529446,"[66.404, -44.868, 51.864]",95.4592021373609
sub-4113,ses-baseline,run-baseline,cathode1,target,-55.61626397271986,83.7001683485034,57.40376000800596,"[-55.616, 83.700, 57.404]",115.73278992104102
sub-4113,ses-baseline,run-baseline,cathode2,control,65.05069818135216,-34.775790366656494,-15.774550444804948,"[65.051, -34.776, -15.775]",75.43066598700231
sub-4113,ses-baseline,run-baseline,cathode2,target,-75.62918786343138,31.17908089956249,-5.378802316459514,"[-75.629, 31.179, -5.379]",81.98073344989791
sub-4113,ses-baseline,run-baseline,cathode3,control,71.03493466029656,17.63631012843387,26.461172993541528,"[71.035, 17.636, 26.461]",77.827983741923
sub-4113,ses-baseline,run-baseline,cathode3,target,-74.0410123048387,2.7671102943962174,74.90143591614445,"[-74.041, 2.767, 74.901]",105.35631687187495
sub-4114,ses-1,run-01,anode,control,73.12304158,-2.86455537,1.9951459,"[73.123, -2.865, 1.995]",73.20632141106731
sub-4114,ses-1,run-01,cathode1,control,67.28601095,-35.15356845,22.8246578,"[67.286, -35.154, 22.825]",79.27260338868314
sub-4114,ses-1,run-01,cathode2,control,67.09234524,-8.79825467,-37.77268804,"[67.092, -8.798, -37.773]",77.49560011257856
sub-4114,ses-1,run-01,cathode3,control,72.04010229,31.67646261,11.94507082,"[72.040, 31.676, 11.945]",79.59811139927382
sub-4114,ses-1,run-02,anode,control,73.29279928,-2.82674143,3.06268766,"[73.293, -2.827, 3.063]",73.41120452024448
sub-4114,ses-1,run-02,cathode1,control,67.46522831,-35.34341945,23.22603807,"[67.465, -35.343, 23.226]",79.62514159339469
sub-4114,ses-1,run-02,cathode2,control,67.3375845,-8.76582428,-37.5757385,"[67.338, -8.766, -37.576]",77.60880159764652
sub-4114,ses-1,run-02,cathode3,control,71.6134,31.70982054,13.46016021,"[71.613, 31.710, 13.460]",79.46802936475694
sub-4114,ses-2,run-01,anode,control,72.57815688,-9.11692568,2.51008772,"[72.578, -9.117, 2.510]",73.1915823733483
sub-4114,ses-2,run-01,cathode1,control,64.31425756,-41.09267903,19.88540221,"[64.314, -41.093, 19.885]",78.86926661514035
sub-4114,ses-2,run-01,cathode2,control,67.56393427,-9.73216784,-36.69359529,"[67.564, -9.732, -36.694]",77.49851766461809
sub-4114,ses-2,run-01,cathode3,control,73.69757822,25.85891305,18.21091513,"[73.698, 25.859, 18.211]",80.19759254174991
sub-4114,ses-2,run-02,anode,control,72.30488246,-9.28487415,2.90688508,"[72.305, -9.285, 2.907]",72.95652744206019
sub-4114,ses-2,run-02,cathode1,control,64.45619158,-41.32175774,19.91940167,"[64.456, -41.322, 19.919]",79.11302584664368
sub-4114,ses-2,run-02,cathode2,control,67.20617529,-9.51395621,-36.71955804,"[67.206, -9.514, -36.720]",77.17195930212563
sub-4114,ses-2,run-02,cathode3,control,73.21972953,24.76552617,17.84695597,"[73.220, 24.766, 17.847]",79.32826681781486
sub-4114,ses-4,run-01,anode,control,71.69896327,-4.61182009,-2.48013078,"[71.699, -4.612, -2.480]",71.88992465722328
sub-4114,ses-4,run-01,cathode1,control,65.64875912,-36.52301854,20.40504288,"[65.649, -36.523, 20.405]",77.84636299920251
sub-4114,ses-4,run-01,cathode2,control,65.78348671,-11.96320365,-41.7719506,"[65.783, -11.963, -41.772]",78.83832330932059
sub-4114,ses-4,run-01,cathode3,control,71.36754638,33.08827697,8.05930299,"[71.368, 33.088, 8.059]",79.07662811368164
sub-4114,ses-4,run-02,anode,control,71.75498341,-4.97815621,-2.04342821,"[71.755, -4.978, -2.043]",71.95648186417927
sub-4114,ses-4,run-02,cathode1,control,65.67271176,-36.547194,19.86866258,"[65.673, -36.547, 19.869]",77.73909062951257
sub-4114,ses-4,run-02,cathode2,control,66.39945228,-12.35945202,-41.66469506,"[66.399, -12.359, -41.665]",79.35735713695024
sub-4114,ses-4,run-02,cathode3,control,71.00356383,31.82994435,9.63076172,"[71.004, 31.830, 9.631]",78.40537612429647
sub-4114,ses-baseline,run-baseline,anode,control,72.8653509724043,-12.669258418456566,-0.04983355218324729,"[72.865, -12.669, -0.050]",73.95858276487061
sub-4114,ses-baseline,run-baseline,anode,target,-71.88038898653157,48.487886237385794,39.52793569305237,"[-71.880, 48.488, 39.528]",95.29072952170552
sub-4114,ses-baseline,run-baseline,cathode1,control,66.9621628611752,-38.74289435412364,29.514334328784862,"[66.962, -38.743, 29.514]",82.8012019771007
sub-4114,ses-baseline,run-baseline,cathode1,target,-41.28246570889261,85.41704976459745,52.37682665274654,"[-41.282, 85.417, 52.377]",108.36810571245339
sub-4114,ses-baseline,run-baseline,cathode2,control,63.789933005577254,-23.6081502896852,-36.95324524145604,"[63.790, -23.608, -36.953]",77.40828538878503
sub-4114,ses-baseline,run-baseline,cathode2,target,-71.8190068662307,41.41487955845187,-9.483701599048677,"[-71.819, 41.415, -9.484]",83.44520712487066
sub-4114,ses-baseline,run-baseline,cathode3,control,73.14631941533288,26.15831698510145,8.41481307114675,"[73.146, 26.158, 8.415]",78.13738330994514
sub-4114,ses-baseline,run-baseline,cathode3,target,-65.58561193848938,6.686722001898635,64.8088862918921,"[-65.586, 6.687, 64.809]",92.446614253158
sub-4115,ses-1,run-01,anode,control,70.25344949,-30.1972266,4.84558553,"[70.253, -30.197, 4.846]",76.62179428011507
sub-4115,ses-1,run-01,cathode1,control,58.87252119,-59.72840018,24.33819662,"[58.873, -59.728, 24.338]",87.32584585357878
sub-4115,ses-1,run-01,cathode2,control,60.31682963,-38.7501758,-32.70856551,"[60.317, -38.750, -32.709]",78.80067460921457
sub-4115,ses-1,run-01,cathode3,control,70.53041311,9.2743166,12.21964033,"[70.530, 9.274, 12.220]",72.17944119802299
sub-4115,ses-1,run-02,anode,control,70.33276279,-29.54612598,5.07239197,"[70.333, -29.546, 5.072]",76.45521723465156
sub-4115,ses-1,run-02,cathode1,control,59.11364688,-60.01896355,24.07320762,"[59.114, -60.019, 24.073]",87.61403174255359
sub-4115,ses-1,run-02,cathode2,control,59.62078125,-38.89240376,-32.16866932,"[59.621, -38.892, -32.169]",78.11581090221571
sub-4115,ses-1,run-02,cathode3,control,70.49482234,9.06048955,13.10237028,"[70.495, 9.060, 13.102]",72.27229451586582
sub-4115,ses-2,run-01,anode,control,69.739496,-29.38310254,7.69072397,"[69.739, -29.383, 7.691]",76.06649231029984
sub-4115,ses-2,run-01,cathode1,control,56.50517646,-63.30288733,24.51465891,"[56.505, -63.303, 24.515]",88.32360393781526
sub-4115,ses-2,run-01,cathode2,control,61.29309866,-37.03842888,-32.16123433,"[61.293, -37.038, -32.161]",78.50499443266321
sub-4115,ses-2,run-01,cathode3,control,70.74976485,7.20975474,14.76738966,"[70.750, 7.210, 14.767]",72.6332264677229
sub-4115,ses-2,run-02,anode,control,69.93472195,-29.61700588,8.18572157,"[69.935, -29.617, 8.186]",76.38742310839743
sub-4115,ses-2,run-02,cathode1,control,56.68099766,-63.80520589,24.30395574,"[56.681, -63.805, 24.304]",88.73850381322696
sub-4115,ses-2,run-02,cathode2,control,61.04507307,-36.81947121,-31.90000515,"[61.045, -36.819, -31.900]",78.10111865316453
sub-4115,ses-2,run-02,cathode3,control,70.72221896,6.62462109,15.07091023,"[70.722, 6.625, 15.071]",72.61301670067823
sub-4115,ses-3,run-01,anode,control,69.6588383,-29.02624677,5.89710879,"[69.659, -29.026, 5.897]",75.6944690643879
sub-4115,ses-3,run-01,cathode1,control,57.97856629,-59.9730472,15.22635193,"[57.979, -59.973, 15.226]",84.79458905256614
sub-4115,ses-3,run-01,cathode2,control,63.77139604,-29.437855,-37.84016804,"[63.771, -29.438, -37.840]",79.782558101298
sub-4115,ses-3,run-01,cathode3,control,70.56714438,9.29865479,16.58980647,"[70.567, 9.299, 16.590]",73.08494048409295
sub-4115,ses-3,run-02,anode,control,69.98244849,-28.67813715,5.70984579,"[69.982, -28.678, 5.710]",75.84577104885474
sub-4115,ses-3,run-02,cathode1,control,58.14630844,-60.83617294,15.02119407,"[58.146, -60.836, 15.021]",85.484907407529
sub-4115,ses-3,run-02,cathode2,control,63.10408231,-28.82309411,-37.13178666,"[63.104, -28.823, -37.132]",78.68713706079873
sub-4115,ses-3,run-02,cathode3,control,70.49625896,8.70220252,17.61588074,"[70.496, 8.702, 17.616]",73.18312722411073
sub-4115,ses-baseline,run-baseline,anode,control,67.42354545486496,-36.42957054362257,-0.06263589998077228,"[67.424, -36.430, -0.063]",76.6358402769421
sub-4115,ses-baseline,run-baseline,anode,target,-81.6190218951836,29.429386076344098,31.424978158916797,"[-81.619, 29.429, 31.425]",92.27828971239862
sub-4115,ses-baseline,run-baseline,cathode1,control,56.45112594126263,-64.56427599293329,25.8068254819296,"[56.451, -64.564, 25.807]",89.56152966526827
sub-4115,ses-baseline,run-baseline,cathode1,target,-60.68730631945891,68.4717414365891,53.90186545843809,"[-60.687, 68.472, 53.902]",106.19199415949637
sub-4115,ses-baseline,run-baseline,cathode2,control,58.16205841116728,-40.91963282109757,-38.524365916660365,"[58.162, -40.920, -38.524]",80.87872500304529
sub-4115,ses-baseline,run-baseline,cathode2,target,-80.42429512916542,29.3829639170996,-18.152622805519837,"[-80.424, 29.383, -18.153]",87.52681606397068
sub-4115,ses-baseline,run-baseline,cathode3,control,71.92749525668032,0.4987093306357888,13.515064355947906,"[71.927, 0.499, 13.515]",73.18791054157542
sub-4115,ses-baseline,run-baseline,cathode3,target,-79.89526597583848,-14.296880581693014,54.41857641879677,"[-79.895, -14.297, 54.419]",97.71916792096414
sub-4116,ses-1,run-01,anode,control,66.70746241,-25.92542923,-18.82121849,"[66.707, -25.925, -18.821]",74.00170057093027
