network,vol_anode_mm3,vol_cathode1_mm3,vol_cathode2_mm3,vol_cathode3_mm3,vol_total_mm3,vol_cv,spoke_min_mm,spoke_max_mm,star_radius_cv,star_min_angle,star_angle_std,star_hub_agrees,subject,session,run,anode,cathode1,cathode2,cathode3
b_no_attention,1367.3,1541.1,1297.6,1856.5,6062.4,0.1424,53.45,55.77,0.0175,112.57,4.07,True,sub-3147,ses-1,run-02,[-68.81738578   7.16209159  -3.70703638],[-70.85803596 -37.16820124  17.3287555 ],[-62.87416391  11.00289153 -53.55535569],[-53.52733582  41.378392    26.65859161]
b_no_attention,1244.0,1439.9,846.5,1540.4,5070.7,0.2094,51.98,55.51,0.0271,115.04,2.27,True,sub-3147,ses-2,run-01,[-71.06953988   6.97381059   9.90480063],[-68.78834084 -33.75656385  35.5301271 ],[-68.60748295   1.33903054 -36.61410384],[-50.36450112  48.98704111  27.65585234]
b_no_attention,1280.0,1396.6,975.6,1586.6,5238.7,0.1693,51.55,55.77,0.0322,114.3,1.94,True,sub-3147,ses-2,run-02,[-71.11443656   6.5462419    9.87938707],[-69.15364701 -34.02339691  36.20895095],[-68.2354622    1.97460935 -36.33894726],[-49.84987293  48.42696808  27.92920578]
b_no_attention,1463.3,1511.0,1021.8,1596.1,5592.3,0.1591,54.57,56.12,0.0123,113.42,4.6,True,sub-3147,ses-3,run-01,[-69.69556409   6.38282693   3.32092801],[-69.47961974 -39.32002073  25.19294163],[-67.65691795   4.54770294 -46.11249342],[-52.19315745  43.56774791  30.44646071]
b_no_attention,1599.8,1591.7,1230.1,1582.9,6004.5,0.1043,54.67,55.92,0.0096,114.44,3.97,True,sub-3147,ses-3,run-02,[-69.27158145   6.13817697   3.88170276],[-69.50138887 -39.41842357  25.63390608],[-67.23983912   5.21291751 -45.42574808],[-51.24359937  43.30811622  31.3884032 ]
b_no_attention,1439.1,1524.2,1269.0,1513.2,5745.6,0.071,53.93,54.8,0.0066,116.44,0.79,True,sub-3147,ses-4,run-01,[-70.2408967    2.42557825   9.10920763],[-68.02167853 -42.2915131   30.1605526 ],[-68.06844594   4.73840627 -39.47534271],[-51.73987775  39.81623908  35.11298811]
b_no_attention,1464.8,1477.3,1493.4,1466.3,5901.8,0.0078,54.4,55.42,0.0076,116.31,0.82,True,sub-3147,ses-4,run-02,[-70.32792892   2.1044359    9.49699863],[-68.36800884 -42.23764415  30.51572537],[-66.99136783   4.9180273  -40.34332162],[-51.48287934  39.65973125  35.67376842]
b_no_attention,1968.0,1734.7,1937.9,1698.8,7339.5,0.065,53.11,54.5,0.0106,113.97,1.31,True,sub-3149,ses-1,run-01,[-59.25677813  21.63219584  42.97106911],[-73.5322667   19.39112974  -2.73743246],[-53.51614618 -20.71752524  66.44753776],[-24.95145427  55.18247131  53.5229952 ]
b_no_attention,1981.2,1709.1,1906.4,1698.1,7294.7,0.0675,53.06,54.68,0.0124,113.41,1.68,True,sub-3149,ses-1,run-02,[-59.04481249  21.1136188   43.63154174],[-73.00766406  19.25437564  -2.14418732],[-53.36725383 -21.31989841  67.16047905],[-24.27231066  54.35466342  54.40479447]
b_no_attention,1834.5,1013.0,1827.9,1842.6,6517.9,0.2185,53.0,57.74,0.035,113.22,3.37,True,sub-3149,ses-2,run-01,[-63.92410116  12.47600789  41.24064329],[-73.84098747  14.36235218  -9.89831461],[-62.38814912 -32.11531382  58.52451556],[-31.30594934  47.18608233  56.91511626]
b_no_attention,1839.6,1164.1,1924.7,1800.0,6728.5,0.1798,53.17,58.01,0.0355,113.64,3.15,True,sub-3149,ses-2,run-02,[-63.97834197  12.24145732  41.99067557],[-73.26910547  14.44547791  -9.49413546],[-62.62299924 -32.46577821  59.418242  ],[-31.22084678  46.76906995  58.03607029]
b_no_attention,1948.2,1706.9,1708.3,2536.5,7899.9,0.1715,52.05,56.66,0.0347,108.6,4.53,True,sub-3149,ses-3,run-01,[-62.48209733  20.49235811  40.8518715 ],[-69.81715922  25.38680169  -9.53352925],[-62.6858683  -23.74107301  56.69517603],[-25.62166872  44.80623997  62.57695297]
b_no_attention,1988.5,1646.0,1714.2,2429.4,7778.1,0.1583,51.71,56.5,0.0366,108.13,4.61,True,sub-3149,ses-3,run-02,[-62.62899507  20.03290445  41.27612571],[-69.46300631  25.30504037  -8.99282652],[-62.76392932 -23.88185381  57.11011533],[-25.52553891  44.26897345  63.31031954]
b_no_attention,1859.4,1819.8,1508.1,1847.0,7034.3,0.0826,51.19,55.58,0.0353,111.1,3.26,True,sub-3149,ses-4,run-01,[-64.77570322  22.81482883  31.96242562],[-70.23817082  22.32211112 -17.9111334 ],[-62.97678993 -17.33633951  54.76576555],[-30.97255832  54.47624093  48.97881478]
b_no_attention,1882.2,1821.3,1500.8,1806.6,7010.9,0.0846,51.14,55.32,0.0349,110.95,3.53,True,sub-3149,ses-4,run-02,[-64.82028706  22.50090062  32.33012949],[-69.74028343  22.50497451 -17.37024721],[-63.12246696 -17.67289236  55.01471489],[-30.62698941  53.95135141  49.3829459 ]
b_no_attention,1596.8,1642.3,1311.5,1785.4,6336.0,0.1086,52.17,55.62,0.0285,115.31,1.34,True,sub-3151,ses-1,run-01,[-64.95983431  -0.82878137  23.33929585],[-62.55607555 -42.94421818  50.56793685],[-63.31677706  -4.93721536 -26.36561044],[-45.5484043   37.15706744  43.24663405]
b_no_attention,1607.1,1607.8,1368.0,1730.3,6313.3,0.0832,51.76,56.2,0.0375,115.31,1.33,True,sub-3151,ses-1,run-02,[-64.66881835  -1.18101606  23.54841881],[-62.00136445 -43.75784935  51.01008071],[-63.44907586  -5.03384289 -26.86707381],[-45.06447556  36.44654904  43.07075474]
b_no_attention,1379.7,1392.2,1447.2,1556.5,5775.6,0.0483,53.91,54.68,0.0059,113.12,3.88,True,sub-3151,ses-2,run-01,[-67.43915596  -6.91769121  16.1614544 ],[-64.8321869  -49.15928939  41.56538493],[-63.72280546  -5.33052329 -32.54178179],[-49.16607217  32.51211765  38.03357763]
b_no_attention,1412.7,1368.7,1505.9,1484.6,5772.0,0.0381,53.7,55.41,0.0143,113.16,3.78,True,sub-3151,ses-2,run-02,[-67.09867585  -7.4624989   16.64954997],[-64.13362992 -50.67922968  41.66259951],[-63.85796879  -5.29727531 -31.67031407],[-48.12731383  31.34590667  38.84324439]
b_no_attention,1588.0,1608.6,936.0,1574.8,5707.4,0.1988,51.3,57.13,0.0439,116.07,1.59,True,sub-3151,ses-3,run-01,[-66.37819791  -4.27841301  15.90262162],[-65.99988983 -45.58678634  42.25334347],[-62.19122447  -9.94657646 -35.19180118],[-49.99387173  33.92496696  36.28938143]
b_no_attention,1805.9,1692.9,1175.1,1592.4,6266.4,0.1521,51.28,58.73,0.0559,115.9,2.65,True,sub-3151,ses-3,run-02,[-65.50989973  -4.29547918  16.08756847],[-64.90895092 -45.50182163  42.55420399],[-63.38840166 -10.52890058 -36.51820349],[-48.41575946  33.40460079  36.76435719]
b_no_attention,1555.8,856.7,1845.5,2127.2,6385.2,0.2959,51.58,56.03,0.0338,113.29,4.0,True,sub-3153,ses-1,run-01,[-74.45713306  16.67413544  21.93081453],[-79.5073525   14.93335809 -26.40613303],[-71.25196285 -25.1764613   42.08889951],[-46.5228273   52.08195704  44.75698095]
b_no_attention,1663.6,671.2,1874.1,2060.4,6269.3,0.3421,51.83,56.54,0.0369,113.02,4.35,True,sub-3153,ses-1,run-02,[-73.74868107  16.3559765   20.98997667],[-78.70357145  14.44418181 -26.66784478],[-70.86871301 -25.70550192  41.28226707],[-45.31803104  51.7421105   44.24055435]
b_no_attention,1253.6,79.2,2237.2,1854.3,5424.3,0.602,53.85,63.41,0.075,115.84,0.6,True,sub-3153,ses-2,run-01,[-73.77349718  23.27886058  18.37255818],[-78.30095637  28.94192974 -38.41232017],[-73.38671423 -21.96021925  36.15464527],[-45.34848533  56.02336106  42.10352601]
b_no_attention,1490.5,828.1,2257.7,1891.7,6468.1,0.3279,54.07,59.7,0.0446,116.09,0.69,True,sub-3153,ses-2,run-02,[-73.32336879  23.27773822  18.39676637],[-77.51192528  29.02173448 -35.02747294],[-73.37583828 -22.1170715   36.34439496],[-44.31649732  55.87885284  41.55850566]
b_no_attention,1875.6,2000.3,1562.4,1750.1,7188.4,0.09,57.74,61.89,0.0286,108.66,4.87,True,sub-3155,ses-2,run-01,[ 59.56869503 -12.73730239  64.30289069],[10.05968767  0.11236769 86.46704185],[ 60.71174031 -65.93966221  52.37326489],[70.64041909 21.97362054 27.03740262]
b_no_attention,1844.0,1990.7,1595.4,1786.8,7217.0,0.0785,57.45,60.94,0.0258,108.05,5.55,True,sub-3155,ses-2,run-02,[ 59.98132879 -13.58349607  64.81312636],[11.92802784 -0.75412725 86.92473213],[ 61.13813013 -67.30205269  53.0003363 ],[70.76107708 21.64111153 28.31265583]
b_no_attention,1897.6,1453.8,1803.7,1607.1,6762.2,0.1019,53.07,58.68,0.0413,102.0,7.24,True,sub-3155,ses-3,run-01,[ 62.90352615 -23.95126699  63.46045593],[ 21.40793738 -21.51291286  87.0642308 ],[ 61.34057055 -71.15072448  43.98707033],[70.83913116 17.34051426 31.24016885]
b_no_attention,1882.9,1414.9,1862.4,1612.2,6772.5,0.1138,52.72,58.19,0.0403,102.72,7.62,True,sub-3155,ses-3,run-02,[ 62.57890013 -25.67141542  64.20260957],[ 21.40111134 -23.41097658  87.7456774 ],[ 61.6687938  -72.12983082  44.57720658],[70.06591862 16.64299077 33.98975924]
b_no_attention,1615.9,1548.4,1593.9,1684.1,6442.4,0.0304,57.28,62.96,0.0416,106.71,4.82,True,sub-3155,ses-4,run-01,[ 58.11047417 -13.85118646  65.80755536],[ 6.68420146 -0.82878093 85.83263695],[ 61.5210944  -63.78228702  52.78326721],[69.79426262 22.39830256 29.51479322]
b_no_attention,1578.5,1577.0,1621.8,1678.3,6455.6,0.0256,57.57,63.09,0.0418,107.42,4.68,True,sub-3155,ses-4,run-02,[ 57.96608582 -14.48132525  66.14086491],[ 6.44674977 -1.96466853 86.57760358],[ 61.58826763 -64.64113696  53.03154838],[69.84021282 21.87156312 30.27793301]
b_no_attention,2023.0,1758.2,1760.4,2263.6,7805.3,0.1076,54.62,59.17,0.0348,109.79,3.35,True,sub-3158,ses-1,run-01,[ 50.51436351 -11.2109444   69.91138658],[ 7.78896827  4.5533129  88.5251587 ],[ 54.57290629 -62.79339354  56.65229558],[67.37119672 22.48471818 32.9652444 ]
b_no_attention,2049.4,1548.4,1714.9,2221.1,7533.9,0.141,53.15,59.35,0.0475,109.78,3.53,True,sub-3158,ses-1,run-02,[ 50.01691477 -12.26901921  69.78310151],[ 8.671719    3.46510199 88.07595252],[ 53.9367367  -64.00413157  56.40315004],[67.2514054  21.44259756 33.31582105]
b_no_attention,2120.6,1937.2,2119.1,2126.4,8303.3,0.0386,56.38,60.64,0.0306,110.0,3.46,True,sub-3158,ses-2,run-01,[ 49.88724919 -13.13114469  71.11780984],[ 3.76620044 -4.38769912 90.44672393],[ 57.18339733 -62.04887827  54.84048714],[64.28896991 27.88061107 37.86131696]
b_no_attention,2186.6,2536.5,2200.5,2056.0,8979.6,0.0791,56.15,60.58,0.0313,109.35,4.12,True,sub-3158,ses-2,run-02,[ 49.3630655  -14.12263203  71.49433969],[ 3.28130978 -6.09622143 90.69297445],[ 57.0080263  -63.09891148  54.93662975],[62.92732823 27.66911661 38.94963037]
b_no_attention,2025.9,1858.7,2227.7,1600.5,7712.8,0.1192,55.2,61.15,0.0455,109.3,5.75,True,sub-3158,ses-3,run-01,[ 45.01658191 -12.35851551  74.37240434],[-0.70631409 -0.75580226 90.05086942],[ 49.18803804 -66.04355097  62.21954452],[63.017627   26.83443971 40.72492883]
b_no_attention,2040.6,1783.2,2228.4,1603.4,7655.6,0.1249,55.33,61.16,0.0447,109.42,5.77,True,sub-3158,ses-3,run-02,[ 45.17401394 -12.98396073  74.6205038 ],[-0.51471666 -1.42081814 90.78258599],[ 49.31319662 -66.6538519   62.31898834],[63.07076573 26.40482409 41.07706859]
b_no_attention,2226.2,2015.7,1863.8,2428.6,8534.4,0.1001,56.71,60.35,0.0276,109.77,3.06,True,sub-3158,ses-4,run-01,[ 46.30121723 -11.67374714  73.77834739],[ 1.13045283  6.04272149 89.72530351],[ 49.32028599 -64.7207736   61.74219727],[66.64596074 21.46657894 36.19139802]
b_no_attention,2177.8,2397.8,1836.7,2457.2,8869.6,0.1097,55.2,60.64,0.039,107.91,4.48,True,sub-3158,ses-4,run-02,[ 46.15555125 -12.51096484  73.75352392],[ 2.64147682  5.71558255 89.44742057],[ 49.21371255 -65.82708943  61.7113836 ],[65.59563367 20.91308341 37.20372222]
b_no_attention,2124.2,765.8,2252.6,1758.2,6900.8,0.3379,52.64,60.23,0.0563,105.59,5.59,True,sub-3160,ses-2,run-01,[ 61.31714718 -25.93994347  72.0679729 ],[ 22.46481676 -11.78508379  95.30258435],[ 53.42495831 -76.67022716  60.78062796],[77.61132674  7.60236238 32.52138245]
b_no_attention,2101.5,2278.3,1894.6,682.2,6956.6,0.3595,51.86,60.21,0.063,108.23,4.73,True,sub-3160,ses-2,run-02,[ 61.38806221 -26.47984763  72.1638163 ],[ 53.44275041 -77.40709563  61.34629626],[77.07009624  7.36869613 32.65135894],[25.89356444 -6.58867744 95.17300278]
b_no_attention,1722.3,1871.2,1652.6,1709.1,6955.1,0.0465,57.49,60.39,0.0201,105.27,6.8,True,sub-3160,ses-3,run-01,[ 64.41164589 -25.86493072  67.10427376],[25.66275146 -0.53987048 93.64917977],[ 59.4078488  -75.10093034  51.47544991],[78.71702323  8.01635969 26.87986742]
b_no_attention,1706.1,1900.5,1646.7,1687.1,6940.4,0.0564,57.65,60.51,0.0198,104.89,7.16,True,sub-3160,ses-3,run-02,[ 64.01223899 -26.25820373  67.09931651],[25.37810721 -0.73405739 93.1460775 ],[ 59.23658408 -75.62496362  51.33331663],[78.58843565  7.70847388 26.90029698]
b_no_attention,2074.4,984.4,2471.9,1971.7,7502.3,0.2919,55.41,59.19,0.0269,104.04,7.01,True,sub-3160,ses-4,run-01,[ 58.90771662 -27.43968748  74.51449405],[20.72186943 -3.22019204 95.70986626],[ 53.88302904 -77.01385578  60.01629748],[76.91448839  6.68141615 37.57068269]
b_no_attention,2083.9,525.9,2530.6,2016.4,7156.8,0.4223,54.28,59.71,0.0389,102.84,8.02,True,sub-3160,ses-4,run-02,[ 59.0216491  -28.15486511  74.81473059],[22.23914536 -3.58574342 95.72053433],[ 54.07638708 -77.65107879  60.21351752],[76.86338831  6.48939945 37.60432884]
b_no_attention,1685.6,470.2,2046.5,1753.8,5956.1,0.4054,53.76,59.97,0.046,104.86,10.55,True,sub-3161,ses-1,run-01,[-63.46788607  -3.47831512   6.90453154],[-64.46719305  -7.95674812 -47.04113246],[-61.68384445 -45.07239506  35.03755505],[-45.74621807  31.57215503  35.37355239]
b_no_attention,1677.5,451.8,2090.5,1853.6,6073.4,0.4169,53.81,58.58,0.0347,104.82,10.94,True,sub-3161,ses-1,run-02,[-63.23983583  -2.99103791   7.33420158],[-64.36484528  -7.70259168 -45.32755002],[-61.59499381 -45.20476398  35.0520379 ],[-45.15264763  31.57242959  36.2465081 ]
b_no_attention,1714.9,872.9,1910.1,1694.4,6192.3,0.2576,52.03,58.48,0.0481,111.59,5.81,True,sub-3161,ses-2,run-01,[-61.39568588   2.54535049  15.03287943],[-63.89526627  -3.65468001 -37.3405508 ],[-60.88423545 -40.8657774   38.4401839 ],[-39.11199166  37.4109539   37.19494091]
b_no_attention,1536.7,1154.5,1902.0,1723.0,6316.2,0.1754,53.24,58.34,0.0398,113.81,4.83,True,sub-3161,ses-2,run-02,[-60.61139869   1.35205862  13.53882786],[-64.11181122  -3.23718468 -38.81325107],[-60.12435175 -41.41776137  37.45301187],[-36.78134959  36.44726363  36.05879865]
b_no_attention,1457.5,1391.5,1648.2,1331.3,5828.4,0.0817,57.92,60.68,0.0205,109.32,6.1,True,sub-3161,ses-3,run-01,[-60.29932159   4.76395483  12.49510656],[-62.28226994   1.31462393 -42.14379302],[-58.58647909 -39.20706014  40.73360445],[-36.30716663  49.57782708  26.26616459]
b_no_attention,1441.3,1449.4,1633.5,1430.3,5954.6,0.0564,57.95,60.53,0.0193,110.54,5.14,True,sub-3161,ses-3,run-02,[-59.79006119   5.01373073  12.5875769 ],[-62.09988242   2.0223511  -41.9295892 ],[-58.31263065 -39.44245839  40.78702269],[-35.53952158  48.8489349   27.54308284]
b_no_attention,1589.5,1380.5,1676.8,1794.2,6440.9,0.0939,53.75,55.4,0.0127,113.05,3.52,True,sub-3161,ses-4,run-01,[-61.95599895  -0.24277296  10.30553184],[-62.20945434  -3.09418981 -38.5842839 ],[-60.46865723 -42.4501499   37.09799552],[-42.18819912  37.58741794  33.32605434]
b_no_attention,1566.8,1387.1,1690.0,1725.2,6369.0,0.0831,53.48,55.92,0.0184,112.61,3.96,True,sub-3161,ses-4,run-02,[-61.35026699  -0.38740057  11.06864669],[-61.86168889  -3.01721399 -37.99855072],[-60.01097506 -43.3678366   37.51652013],[-41.17712982  36.56270752  34.65735285]
b_no_attention,1741.3,1660.7,1869.7,2195.4,7467.1,0.1092,54.42,59.99,0.0406,105.4,5.95,True,sub-3162,ses-1,run-01,[ 57.79257538 -25.38425728  52.87446885],[ 11.94490084 -16.86505348  80.17231758],[ 60.89654493 -69.93959714  32.41043216],[64.61743365 17.61532023 23.26485103]
b_no_attention,1665.1,1680.5,1886.6,2243.1,7475.2,0.1247,54.88,59.58,0.035,105.84,5.68,True,sub-3162,ses-1,run-02,[ 57.81603314 -25.99418616  53.00110807],[ 12.2068214  -18.12492861  80.15034386],[ 61.01614122 -70.91899738  32.35616297],[64.44314593 17.13827986 23.11044377]
b_no_attention,1690.0,170.9,1329.8,2426.4,5617.2,0.58,55.65,58.24,0.0199,109.4,3.82,True,sub-3162,ses-3,run-01,[ 58.23269419 -19.19020819  52.31560354],[ 16.068037   -21.30505548  79.33807452],[63.98335801 21.27915582 19.24511991],[ 64.258022   -62.70907013  27.1034699 ]
b_no_attention,1256.5,669.0,1351.1,2459.5,5736.0,0.4513,56.32,57.05,0.0053,111.34,0.7,True,sub-3162,ses-3,run-02,[ 59.79981238 -19.05804011  52.04391316],[ 17.21174035 -17.85542031  80.36945461],[64.17868709 21.41733938 20.49649555],[ 64.51771673 -63.3801292   27.57832848]
b_no_attention,1806.6,1940.9,349.9,1593.2,5690.6,0.444,52.16,62.02,0.0705,114.67,1.75,True,sub-3164,ses-1,run-01,[-72.98066792   8.20872752  12.21062662],[-72.93374367 -37.27885002  37.97740539],[-70.47884031   6.01614846 -43.67933097],[-51.39293378  43.51464831  34.62525128]
b_no_attention,1784.6,1905.7,331.5,1610.8,5632.6,0.4476,52.18,62.12,0.071,114.71,1.62,True,sub-3164,ses-1,run-02,[-72.91070476   7.99776716  12.33485419],[-72.7972751  -37.53181552  38.1488028 ],[-70.36034923   5.61672271 -43.63386819],[-50.91932231  43.24863372  34.48570976]
b_no_attention,1284.4,1415.7,520.8,1966.5,5187.4,0.3979,51.83,58.98,0.056,114.98,2.45,True,sub-3164,ses-2,run-01,[-72.35084077  10.83174476   7.97920821],[-73.96538043 -29.04263532  32.41468255],[-70.91259386   6.39702549 -45.05960872],[-50.5125542   47.52167916  30.31802715]
b_no_attention,1205.2,1359.9,836.9,1996.6,5398.6,0.3105,51.93,58.71,0.054,115.14,2.15,True,sub-3164,ses-2,run-02,[-72.31222959  10.59889518   8.47035003],[-73.86238233 -29.41343611  32.84958088],[-70.84401685   6.31989237 -44.3376578 ],[-50.09923804  47.01340268  30.44160979]
b_no_attention,1772.2,1856.5,1521.3,2219.6,7369.5,0.1358,53.97,57.88,0.0316,110.29,5.35,True,sub-3164,ses-3,run-01,[-72.31183946  10.88663236  11.62812716],[-74.78429313 -34.39549753  30.48929596],[-70.7781959   16.73557466 -40.27547061],[-49.40987051  40.81050066  42.47911491]
b_no_attention,1825.0,1862.4,1695.9,2190.3,7573.5,0.0962,53.99,56.56,0.0207,109.05,6.16,True,sub-3164,ses-3,run-02,[-71.73346599  10.65719953  11.55285251],[-74.70577854 -34.40743489  30.70791338],[-69.59565656  16.41429762 -39.13396923],[-48.76822396  39.85289973  43.06901799]
b_no_attention,1660.7,1760.4,1356.3,2121.3,6898.6,0.1584,52.83,57.99,0.0428,114.08,3.01,True,sub-3164,ses-4,run-01,[-75.01392536  -0.84551631   7.50404772],[-73.93410445 -52.81420916  13.70415442],[-71.21337931  14.78227886 -42.21553457],[-57.50131191  25.44358496  43.22184612]
b_no_attention,1723.0,1775.1,1555.0,2245.3,7298.4,0.1404,52.75,58.49,0.0443,113.86,3.41,True,sub-3164,ses-4,run-02,[-74.74929481  -0.90884379   7.26690191],[-74.24360935 -53.34028616  13.50054709],[-69.40378733  14.40022797 -41.93545547],[-57.1434203   24.40503577  43.53473508]
b_no_attention,1583.6,1901.3,1017.4,1536.0,6038.2,0.21,52.05,59.51,0.0548,116.02,3.26,True,sub-3165,ses-1,run-01,[-69.9871661    5.26741965  -0.77802846],[-73.53916904 -43.37735422  14.55623155],[-71.34201604  14.43034847 -53.69736899],[-51.55460815  35.35310131  30.225293  ]
b_no_attention,1603.4,1932.8,994.6,1525.0,6055.8,0.2223,52.3,60.04,0.0563,115.91,3.31,True,sub-3165,ses-1,run-02,[-69.96570793   4.97675441  -0.9717155 ],[-73.47126423 -43.8639646   14.4642913 ],[-71.29591525  14.11616701 -54.3791429 ],[-51.27623557  35.14841379  30.13267446]
b_no_attention,1400.3,1809.6,1306.4,1784.6,6300.8,0.1425,53.79,56.75,0.0244,115.56,2.34,True,sub-3165,ses-2,run-01,[-67.23295133  15.40627462   7.47094854],[-71.63669631 -32.27309826  25.6958709 ],[-70.81142959  20.02158412 -43.27205916],[-42.25333257  47.474093    33.97219345]
b_no_attention,1439.1,1794.2,1698.1,1623.3,6554.6,0.0794,53.48,57.31,0.0308,116.39,1.53,True,sub-3165,ses-2,run-02,[-67.29362981  14.8590262    6.49404986],[-71.18576479 -33.31338072  24.96758394],[-70.39909233  20.07241206 -44.52929399],[-41.93539633  46.60888387  32.50238177]
b_no_attention,1569.7,1830.8,1251.4,1848.4,6500.3,0.1491,51.97,56.05,0.0327,114.33,5.79,True,sub-3165,ses-3,run-01,[-70.78939998   2.9403039   -7.82628226],[-74.05758348 -44.03008075   8.92535533],[-68.90918218   7.35974675 -58.1972628 ],[-54.52104532  33.61428897  23.70841813]
b_no_attention,1578.5,1876.3,1267.5,1844.0,6566.4,0.1492,52.14,56.02,0.0309,113.93,5.66,True,sub-3165,ses-3,run-02,[-70.79311697   2.68980248  -7.99667613],[-73.99538821 -44.13004254   9.02405047],[-68.93846514   7.33982042 -58.3236595 ],[-54.37083211  33.41755724  23.63398755]
b_no_attention,1333.5,1454.5,1090.0,1497.8,5375.9,0.1179,52.35,56.28,0.0321,114.5,5.25,True,sub-3165,ses-4,run-01,[-67.27877872  13.14473485   2.46963949],[-71.40694433 -29.36335838  23.97180776],[-70.00956319  11.71411746 -48.24799226],[-44.81861572  45.91573197  28.00864652]
b_no_attention,1225.7,1496.4,1151.6,1589.5,5463.2,0.1333,52.5,57.13,0.0403,114.56,3.58,True,sub-3165,ses-4,run-02,[-67.15473507  14.81547852   0.67682707],[-69.03129072 -27.25919936  22.46837026],[-69.73154312  13.24686652 -50.80969669],[-42.68091199  47.99276268  23.98348634]
b_no_attention,1824.2,1523.5,1569.7,2.9,4920.4,0.5834,15.39,50.97,0.4215,90.79,18.05,False,sub-3166,ses-1,run-01,[-48.11809361  35.94390943  30.71376953],[-67.5623472   -2.67891222   9.37279339],[-62.91678713 -44.24972865  37.47818206],[-68.57971334  -4.52577984  23.10923749]
b_no_attention,1591.7,339.6,1603.4,1855.8,5390.5,0.4389,53.15,57.48,0.0322,110.11,7.86,True,sub-3166,ses-1,run-02,[-67.34598747  -2.87776374   9.96847124],[-67.18380751 -14.90702882 -40.50464872],[-62.93766224 -44.69322397  37.76528975],[-47.41725573  35.24542722  31.14746962]
b_no_attention,1614.4,1231.6,1604.9,1673.9,6124.8,0.1143,50.87,56.91,0.0484,112.04,6.04,True,sub-3166,ses-2,run-01,[-66.58625045  -1.46655259  12.02835359],[-67.00937885  -5.95324689 -39.1538823 ],[-63.35007973 -46.31098353  34.94272875],[-46.73978641  32.5251951   35.62399434]
b_no_attention,1731.1,1354.8,1662.9,1786.8,6535.6,0.1022,51.36,57.75,0.0481,111.93,5.75,True,sub-3166,ses-2,run-02,[-66.72533301  -2.63789004  13.08834438],[-67.1936707   -6.78046135 -38.8789407 ],[-63.55855364 -47.27293239  35.33859521],[-46.38028593  31.56458258  36.81041308]
b_no_attention,1629.9,708.6,1670.9,1625.5,5634.8,0.2872,55.05,58.62,0.0285,113.34,4.28,True,sub-3166,ses-3,run-01,[-67.2275881   -1.40357306  10.47635921],[-67.60545758  -7.03484824 -42.14485715],[-63.3945304  -44.81337118  35.02623868],[-46.08187793  37.25982146  33.3875212 ]
b_no_attention,1585.8,1188.3,1634.3,1544.0,5952.4,0.1183,55.16,58.26,0.026,114.47,3.1,True,sub-3166,ses-3,run-02,[-67.99274966  -2.71217437  11.61488064],[-67.76451557  -7.18656098 -40.79220172],[-63.53229357 -45.88577757  36.02543631],[-46.76770702  36.20918941  34.21792512]
b_no_attention,2017.1,1156.7,1384.9,1728.9,6287.6,0.2086,52.11,57.73,0.0437,114.74,1.36,True,sub-3166,ses-4,run-01,[-64.25938715   6.18384974  16.83700196],[-65.77255826  -0.37546462 -34.8424804 ],[-60.21115013 -34.13408101  43.27287615],[-40.82579893  43.25593299  33.73581925]
b_no_attention,2039.9,448.9,1327.6,1715.7,5532.1,0.4305,52.38,58.23,0.0467,115.2,1.22,True,sub-3166,ses-4,run-02,[-64.58519696   5.56797259  16.98776014],[-66.77101368  -1.22027571 -35.09594673],[-60.34625199 -34.66290972  43.21136703],[-40.95062101  42.98385142  33.53289063]
b_no_attention,1795.6,1406.9,1662.1,2125.0,6989.6,0.1482,53.6,59.03,0.042,101.87,8.28,True,sub-3167,ses-1,run-01,[ 52.16361159 -29.35137551  64.19057645],[ 10.3683899  -12.2350773   81.23587165],[ 52.49643106 -79.78560043  49.36756179],[67.08365584  9.47447828 30.89236318]
b_no_attention,1786.1,1076.8,1617.4,2122.8,6603.0,0.229,52.15,58.44,0.0521,101.71,8.8,True,sub-3167,ses-1,run-02,[ 52.0563234  -30.03442803  64.73995905],[ 11.43788802 -13.92648416  81.9592985 ],[ 52.40582411 -80.63737326  49.83379476],[66.3743843   9.23407525 32.78796844]
b_no_attention,1621.1,1649.7,1874.8,1614.4,6760.0,0.0636,55.45,58.83,0.0245,106.52,4.31,True,sub-3167,ses-2,run-01,[ 60.40871329 -31.15046664  56.71457012],[ 19.79696459 -13.5392594   79.85571327],[ 58.47480415 -81.64687997  40.36073996],[72.11966238  3.07281405 19.33626009]
b_no_attention,1688.5,1808.1,1914.5,1651.9,7062.9,0.0586,56.54,58.78,0.0159,107.36,3.69,True,sub-3167,ses-2,run-02,[ 59.97611569 -31.70370211  55.67568221],[ 17.75676644 -15.00765693  78.75094558],[ 58.3982882  -82.25093514  39.61315651],[72.28450955  3.05945563 18.71919853]
b_no_attention,1472.1,1351.9,1747.9,1503.7,6075.6,0.0947,55.74,58.07,0.0168,104.54,9.25,True,sub-3167,ses-3,run-01,[ 51.78394444 -30.72507664  63.99199958],[  7.17243508 -10.00836793  81.76456634],[ 45.19508053 -79.99711976  56.1790518 ],[68.8690356   3.19083062 29.67640707]
