Unnamed: 0,Subject,Session,run,Experiment,Electrode,Rater,Method,Dimension,Coordinates,date
7192.0,sub-005,ses-0,baseline,P7,Cathode3,Kira,half-automated,Y,45.81,2023-05-24
13828.0,sub-005,ses-0,baseline,P7,Cathode3,Kira,half-automated,Z,67.08,2023-05-24
545.0,sub-005,ses-0,baseline,P7,Anode,Kira,manually,X,51.83,2023-05-24
7181.0,sub-005,ses-0,baseline,P7,Anode,Kira,manually,Y,17.58,2023-05-24
13817.0,sub-005,ses-0,baseline,P7,Anode,Kira,manually,Z,66.6,2023-05-24
549.0,sub-005,ses-0,baseline,P7,Cathode1,Kira,manually,X,41.02,2023-05-24
7185.0,sub-005,ses-0,baseline,P7,Cathode1,Kira,manually,Y,-16.74,2023-05-24
13821.0,sub-005,ses-0,baseline,P7,Cathode1,Kira,manually,Z,83.12,2023-05-24
553.0,sub-005,ses-0,baseline,P7,Cathode2,Kira,manually,X,70.97,2023-05-24
7189.0,sub-005,ses-0,baseline,P7,Cathode2,Kira,manually,Y,13.59,2023-05-24
13825.0,sub-005,ses-0,baseline,P7,Cathode2,Kira,manually,Z,31.99,2023-05-24
557.0,sub-005,ses-0,baseline,P7,Cathode3,Kira,manually,X,24.41,2023-05-24
7193.0,sub-005,ses-0,baseline,P7,Cathode3,Kira,manually,Y,45.81,2023-05-24
13829.0,sub-005,ses-0,baseline,P7,Cathode3,Kira,manually,Z,67.08,2023-05-24
546.0,sub-005,ses-0,baseline,P7,Anode,Sophie,half-automated,X,51.83,2023-05-24
7182.0,sub-005,ses-0,baseline,P7,Anode,Sophie,half-automated,Y,17.58,2023-05-24
13818.0,sub-005,ses-0,baseline,P7,Anode,Sophie,half-automated,Z,66.6,2023-05-24
550.0,sub-005,ses-0,baseline,P7,Cathode1,Sophie,half-automated,X,41.02,2023-05-24
7186.0,sub-005,ses-0,baseline,P7,Cathode1,Sophie,half-automated,Y,-16.74,2023-05-24
13822.0,sub-005,ses-0,baseline,P7,Cathode1,Sophie,half-automated,Z,83.12,2023-05-24
554.0,sub-005,ses-0,baseline,P7,Cathode2,Sophie,half-automated,X,70.97,2023-05-24
7190.0,sub-005,ses-0,baseline,P7,Cathode2,Sophie,half-automated,Y,13.59,2023-05-24
13826.0,sub-005,ses-0,baseline,P7,Cathode2,Sophie,half-automated,Z,31.99,2023-05-24
558.0,sub-005,ses-0,baseline,P7,Cathode3,Sophie,half-automated,X,24.41,2023-05-24
7194.0,sub-005,ses-0,baseline,P7,Cathode3,Sophie,half-automated,Y,45.81,2023-05-24
13830.0,sub-005,ses-0,baseline,P7,Cathode3,Sophie,half-automated,Z,67.08,2023-05-24
547.0,sub-005,ses-0,baseline,P7,Anode,Sophie,manually,X,51.83,2023-05-24
7183.0,sub-005,ses-0,baseline,P7,Anode,Sophie,manually,Y,17.58,2023-05-24
13819.0,sub-005,ses-0,baseline,P7,Anode,Sophie,manually,Z,66.6,2023-05-24
551.0,sub-005,ses-0,baseline,P7,Cathode1,Sophie,manually,X,41.02,2023-05-24
7187.0,sub-005,ses-0,baseline,P7,Cathode1,Sophie,manually,Y,-16.74,2023-05-24
13823.0,sub-005,ses-0,baseline,P7,Cathode1,Sophie,manually,Z,83.12,2023-05-24
555.0,sub-005,ses-0,baseline,P7,Cathode2,Sophie,manually,X,70.97,2023-05-24
7191.0,sub-005,ses-0,baseline,P7,Cathode2,Sophie,manually,Y,13.59,2023-05-24
13827.0,sub-005,ses-0,baseline,P7,Cathode2,Sophie,manually,Z,31.99,2023-05-24
559.0,sub-005,ses-0,baseline,P7,Cathode3,Sophie,manually,X,24.41,2023-05-24
7195.0,sub-005,ses-0,baseline,P7,Cathode3,Sophie,manually,Y,45.81,2023-05-24
