network,vol_anode_mm3,vol_cathode1_mm3,vol_cathode2_mm3,vol_cathode3_mm3,vol_total_mm3,vol_cv,spoke_min_mm,spoke_max_mm,star_radius_cv,star_min_angle,star_angle_std,star_hub_agrees,subject,session,run,anode,cathode1,cathode2,cathode3
proposed,1609.3,1676.8,1567.5,896.3,5750.0,0.219,39.88,46.59,0.0648,112.95,6.4,True,sub-4131,ses-2,run-01,[ 73.78744339 -26.69241593   8.36526121],[ 63.19413412 -55.86014159  26.60164361],[ 69.88037208 -28.48070491 -31.83099912],[77.83458427 12.63592254 22.71719768]
proposed,1632.8,1723.0,1632.8,932.3,5920.9,0.2152,40.13,47.09,0.0657,113.41,6.37,True,sub-4131,ses-2,run-02,[ 73.97963295 -26.76228522   9.01654724],[ 63.27357994 -56.27912724  27.07174513],[ 69.85348624 -28.5177004  -31.09624147],[77.94922405 12.87124794 23.86862544]
proposed,1148.7,1581.4,1341.6,1358.5,5430.2,0.1129,43.07,44.08,0.0095,113.86,3.72,True,sub-4131,ses-3,run-01,[ 70.55515407 -35.33623304   7.7499008 ],[ 56.61188954 -63.25801981  31.81586784],[ 65.72959524 -38.85498144 -30.67148785],[77.5889387   1.9486415  19.73841805]
proposed,1241.1,1617.4,1219.8,1304.2,5382.5,0.1189,42.77,43.81,0.0109,113.22,4.28,True,sub-4131,ses-3,run-02,[ 70.82494201 -35.35386786   8.41114621],[ 57.00368838 -63.79016596  32.02648548],[ 66.01930938 -38.2894298  -29.78352069],[77.73782093  1.67433934 20.45091134]
proposed,1526.4,1968.7,1669.5,1995.1,7159.8,0.111,42.56,43.55,0.0094,114.15,6.18,True,sub-4131,ses-4,run-01,[ 72.58551313 -31.61692071   0.51241549],[ 59.93353569 -61.77859058  20.65021743],[ 67.41408637 -34.87130315 -38.32256462],[78.15162121  4.7125937  13.20898351]
proposed,1435.5,1962.9,1726.7,1849.9,6974.9,0.1127,42.63,43.98,0.0133,113.45,6.31,True,sub-4131,ses-4,run-02,[ 72.6192054  -31.6642236    1.16141539],[ 59.99794413 -62.00433817  21.17038371],[ 66.97332555 -35.08031656 -37.98848112],[77.95446884  4.55432186 13.94375797]
proposed,1801.5,1658.5,1742.8,1145.0,6347.8,0.1639,52.79,55.61,0.024,110.73,5.41,True,sub-4133,ses-1,run-01,[-69.54180316  27.10502202  24.36773765],[-72.78027214  36.94442718 -24.75576698],[-68.5098648  -19.34361024  43.21538018],[-48.21758793  62.94252597  47.38137145]
proposed,1745.0,1611.5,1748.0,1194.9,6299.4,0.1436,53.71,55.79,0.0165,110.76,5.43,True,sub-4133,ses-1,run-02,[-69.44615936  27.11056276  24.73895715],[-73.35657282  36.91003594 -24.18308382],[-68.40488737 -19.53051828  43.71900284],[-47.59840375  63.64810026  47.89207712]
proposed,1453.1,885.3,1682.7,1321.0,5342.1,0.2174,52.51,54.33,0.0144,111.72,4.99,True,sub-4133,ses-2,run-01,[-68.10999472  30.27050601  26.84135921],[-72.51613263  33.48164376 -21.46209699],[-64.7167774  -12.11782519  51.27649175],[-45.9496224   68.00945713  44.97568601]
proposed,1367.3,754.8,1642.3,1200.8,4965.1,0.2595,53.09,54.96,0.0146,111.52,5.43,True,sub-4133,ses-2,run-02,[-67.9451797   30.15593663  27.81269434],[-72.6287347   34.08007901 -21.42577995],[-64.85550854 -12.28140008  52.39219654],[-45.47453614  68.14471883  46.41531634]
proposed,1571.2,1744.3,594.1,1376.8,5286.4,0.3327,53.78,54.79,0.0077,109.68,5.92,True,sub-4133,ses-3,run-01,[-68.92549101  26.06537164  28.54608526],[-66.30489784 -19.04967739  47.87372916],[-71.854244    35.00918021 -19.0869618 ],[-45.63732972  63.38145841  51.09897637]
proposed,1623.3,1721.5,905.1,1386.3,5636.3,0.2239,53.77,54.8,0.008,108.36,7.13,True,sub-4133,ses-3,run-02,[-68.73615421  26.00179723  29.03622103],[-66.15452196 -19.12692868  48.53104952],[-71.79576673  36.23710368 -18.31456267],[-45.35879811  63.29160761  51.55875485]
proposed,1621.8,1814.7,1683.4,1750.9,6870.8,0.0421,53.06,53.88,0.0066,112.67,4.94,True,sub-4133,ses-4,run-01,[-68.46908991  24.88404964  31.72736079],[-72.21875955  29.89254048 -16.50669402],[-63.2347039  -17.70063436  54.29391392],[-45.56379419  60.53258104  53.99801843]
proposed,1684.1,1694.4,1731.1,1704.7,6814.3,0.0103,53.49,54.29,0.0064,112.96,4.87,True,sub-4133,ses-4,run-02,[-68.35633228  24.81048354  32.12699599],[-72.11975721  30.00276561 -16.46177786],[-63.27079972 -17.83081781  54.52175659],[-45.15954139  60.73010185  54.49479201]
proposed,1439.1,1648.9,925.7,1448.7,5462.4,0.1958,50.7,54.29,0.0279,110.94,3.34,True,sub-4135,ses-1,run-01,[-66.04601568  43.98734456  23.5141857 ],[-65.86496189  -1.03866894  42.86336338],[-70.55350633  48.515287   -21.80846015],[-33.80926958  71.71031312  44.67681236]
proposed,1420.1,1617.4,838.4,1362.1,5238.0,0.2199,52.04,54.2,0.0166,110.64,3.38,True,sub-4135,ses-1,run-02,[-65.95129164  44.69632602  21.26837655],[-65.51662193  -0.16676752  40.79370583],[-70.92706518  48.67270816 -25.27331599],[-33.1865703   72.58483444  42.26118903]
proposed,1465.5,427.6,1595.4,1239.6,4728.2,0.3839,50.62,54.34,0.0305,109.93,5.5,True,sub-4135,ses-2,run-01,[-65.31849961  41.46413896  25.89812189],[-69.30440033  48.5441659  -19.07170555],[-63.45811282  -3.34654548  45.76881985],[-32.71819734  70.26759481  47.02401712]
proposed,1457.5,1100.3,1647.5,1184.6,5389.8,0.1616,51.8,54.36,0.0207,110.43,6.53,True,sub-4135,ses-2,run-02,[-64.39835485  41.6055069   25.2372946 ],[-68.34375739  50.31792997 -20.53992627],[-63.09530322  -3.19500678  45.22143617],[-31.43402105  70.46525017  46.11084912]
proposed,1668.0,1582.9,988.0,1450.9,5689.8,0.1845,51.38,55.47,0.0317,108.98,7.82,True,sub-4135,ses-3,run-01,[-63.49534908  45.13211104  24.49479664],[-62.71803855  -0.44222048  45.22933938],[-66.82384716  54.72924473 -20.76420598],[-29.38740864  73.79021862  44.33330283]
proposed,1702.5,1221.3,1612.2,1564.6,6100.6,0.1195,50.64,55.81,0.0404,109.78,7.45,True,sub-4135,ses-3,run-02,[-63.9528494   45.03589778  23.71748129],[-67.75541291  54.22078939 -20.90872598],[-62.77100869  -0.87108106  44.45237799],[-29.79182672  73.75136167  43.67595937]
proposed,1532.3,1484.6,1861.6,1132.5,6011.1,0.1719,53.52,55.09,0.0118,107.24,5.6,True,sub-4135,ses-4,run-01,[-66.10938091  43.86696547  18.99673247],[-69.86449416  40.34081087 -29.67042958],[-61.52325011   3.90738779  45.7715079 ],[-35.9822653   82.15849083  28.70582906]
proposed,1483.2,1472.9,1836.0,1156.0,5948.0,0.1618,53.57,55.64,0.0176,106.2,6.21,True,sub-4135,ses-4,run-02,[-66.37704487  43.42603427  18.61864627],[-69.65159374  40.30957115 -29.52946904],[-61.32326238   3.40230353  45.43034626],[-36.06955673  82.27630368  28.10526722]
proposed,1689.3,1619.6,724.7,1492.0,5525.5,0.2792,54.33,55.37,0.0083,111.92,4.16,True,sub-4136,ses-1,run-01,[-75.55291148  49.57982622  43.45292803],[-74.62618907  10.3922311   74.21300126],[-78.54425583  41.03400968  -5.70865117],[-50.87953652  87.77562773  61.72054241]
proposed,1721.5,1545.5,1027.6,1508.8,5803.5,0.1773,54.42,55.44,0.0075,111.35,4.35,True,sub-4136,ses-1,run-02,[-75.59240509  49.22217705  43.6780173 ],[-74.7443446   10.33222405  74.37330629],[-78.18736537  41.88113309  -5.75847919],[-51.03388008  87.36027602  62.45251629]
proposed,1563.1,1849.9,1227.9,1451.6,6092.5,0.1471,54.42,55.43,0.0078,113.67,3.52,True,sub-4136,ses-2,run-01,[-77.88422921  38.62900121  39.15118542],[-77.8426648   -3.81244957  63.89789284],[-79.1806916   37.43813295 -10.86017956],[-57.51712824  76.45586201  64.29856928]
proposed,1585.8,1750.1,992.4,1455.3,5783.7,0.195,54.3,56.72,0.0179,114.4,3.18,True,sub-4136,ses-2,run-02,[-77.94916041  38.40523399  39.4190569 ],[-78.05623521  -4.30293142  63.48269451],[-79.0949906   37.24270582 -11.75840595],[-57.57551781  76.27163335  64.71090672]
proposed,1774.4,2043.6,1390.0,1932.1,7140.0,0.1385,52.96,55.73,0.0229,109.65,6.41,True,sub-4136,ses-3,run-01,[-77.35720194  41.02828802  42.89231537],[-77.13706501  -1.34048152  70.0152773 ],[-79.59498662  43.12201848  -5.09934581],[-55.30915337  75.77250722  67.1726911 ]
proposed,1733.3,2064.1,1234.5,1938.7,6970.5,0.1815,52.75,55.8,0.0247,110.03,6.23,True,sub-4136,ses-3,run-02,[-77.28120289  40.77336825  43.81172478],[-77.40465305  -1.74594441  70.81875623],[-79.29538815  43.05309195  -4.1841651 ],[-55.5878116   75.46355362  68.11934671]
proposed,1890.2,2028.9,1494.2,1717.9,7131.2,0.1121,53.41,55.56,0.0183,114.13,3.58,True,sub-4136,ses-4,run-01,[-77.36845081  43.69833303  39.40392514],[-78.29045712   3.10930719  65.40704932],[-79.39509435  43.98370459  -8.86092602],[-55.00986763  83.94957067  59.22335058]
proposed,1816.2,1924.7,2001.0,1612.2,7354.1,0.0795,53.33,55.74,0.0199,114.83,3.44,True,sub-4136,ses-4,run-02,[-77.44414804  43.57023115  39.90861875],[-78.56333632   3.03817198  65.86489975],[-79.77616012  44.07480017  -8.41733879],[-55.24677737  83.76469093  60.4123269 ]
proposed,1546.2,1549.9,1368.7,716.6,5181.5,0.2641,40.48,43.51,0.0322,106.57,10.3,True,sub-4137,ses-1,run-01,[ 68.16601419 -20.13145647  13.59214058],[ 56.92880828 -46.49429504  36.25708896],[ 64.34488056 -27.08571961 -24.60997245],[69.87820569 18.89101789 17.75516271]
proposed,1713.5,1840.4,1485.4,112.2,5151.4,0.5362,40.62,45.2,0.0443,108.18,8.84,True,sub-4137,ses-1,run-02,[ 68.23283038 -20.12185507  14.5194629 ],[ 56.9678893  -47.20859372  36.50682788],[ 64.57300245 -26.02333573 -24.4135488 ],[69.46600703 20.10447656 21.23828154]
proposed,1427.4,1540.4,1127.4,1456.7,5551.9,0.1124,41.49,45.6,0.0431,110.6,7.91,True,sub-4137,ses-4,run-01,[ 69.04471251 -13.10728945  14.36213342],[ 59.99839549 -36.36073936  42.2848889 ],[ 63.51577067 -27.98723196 -23.46079492],[69.44472207 28.05550198 13.82033568]
proposed,1409.1,1642.3,608.1,1153.8,4813.3,0.3197,40.41,46.77,0.0641,105.44,10.86,True,sub-4137,ses-4,run-02,[ 69.02236359 -13.65893337  16.08263589],[ 60.03876845 -36.66423382  42.91766082],[ 63.69721853 -26.93236033 -23.6375741 ],[69.2604483  27.86806019 13.93822727]
proposed,1551.4,1687.1,1541.1,1526.4,6306.0,0.0409,51.86,55.07,0.0246,105.89,9.35,True,sub-4138,ses-1,run-01,[-74.83673902  31.9194343   16.60985045],[-74.82466476 -12.43342002  31.59859253],[-78.91589268  48.81706623 -29.96540725],[-51.03442871  66.25391217  41.1492971 ]
proposed,1563.8,1677.5,1868.2,1534.5,6644.1,0.0789,51.63,55.16,0.0273,106.24,8.98,True,sub-4138,ses-1,run-02,[-75.0789137   31.5383645   16.73635097],[-74.98941411 -12.68016691  31.46144184],[-79.2740752   48.11561275 -30.03639821],[-51.28378099  66.03704496  41.29882488]
proposed,1559.4,1836.7,1841.8,1467.0,6705.0,0.0992,53.34,57.55,0.0329,108.61,6.65,True,sub-4138,ses-2,run-01,[-72.99633295  36.14892459  21.20012331],[-74.11450395  -9.72999271  35.79395485],[-77.39559165  51.45517911 -28.25753502],[-44.99561024  68.35849361  45.08919587]
proposed,1607.1,1830.8,1885.1,1466.3,6789.3,0.0997,53.59,57.45,0.03,108.62,6.78,True,sub-4138,ses-2,run-02,[-73.05225657  36.13778582  20.91683227],[-74.37595723  -9.86816177  35.82444183],[-77.49730792  51.51141349 -28.41369021],[-45.06762499  68.53833829  44.99227332]
proposed,1642.3,2177.0,1190.5,1509.6,6519.4,0.2185,53.57,55.6,0.0172,111.31,4.61,True,sub-4138,ses-3,run-01,[-70.51632465  41.2177826   23.75360977],[-68.98490712  -2.88222398  43.54849155],[-77.26813497  48.55741679 -25.43887091],[-40.77783043  71.8237854   46.61163767]
proposed,1653.3,2167.5,912.5,1520.6,6253.9,0.2858,53.71,56.31,0.0219,111.27,4.48,True,sub-4138,ses-3,run-02,[-70.50384735  41.08582391  23.82772572],[-68.90911597  -3.15376835  43.61764724],[-77.17941187  48.25094998 -26.0537446 ],[-40.5892673   71.72722191  46.7147041 ]
proposed,1634.2,1974.6,657.2,1569.0,5835.0,0.3343,52.4,54.47,0.0175,105.3,8.0,True,sub-4139,ses-2,run-01,[-72.38627785  32.0721568   39.78997881],[-67.63112914  -8.73820601  63.60556317],[-73.61312742  35.87897869  -7.34978604],[-44.44346873  69.46247605  55.10145925]
proposed,1651.1,2012.0,1106.1,1561.6,6330.9,0.2039,51.93,54.68,0.0219,105.16,8.38,True,sub-4139,ses-2,run-02,[-72.66122319  31.80582961  39.94158505],[-68.05142107  -8.9713281   63.93402835],[-74.14175794  36.0559314   -6.72468422],[-44.56256422  69.25813007  55.42847421]
proposed,1866.0,2176.3,822.3,1719.3,6583.9,0.3058,51.51,55.74,0.0325,110.07,4.62,True,sub-4139,ses-3,run-02,[-72.24611009  29.85162794  39.17076154],[-71.04828789 -11.18320939  61.02293909],[-72.90515905  32.39514488  -8.78117413],[-44.61565214  67.35936711  58.07668662]
proposed,1786.1,1223.5,1873.4,1618.1,6501.0,0.1535,52.33,53.42,0.0088,108.53,5.35,True,sub-4139,ses-4,run-01,[-70.22040512  28.98694495  45.61109591],[-74.24851477  33.90921014  -1.20322903],[-65.64968925 -14.5159257   65.9143275 ],[-42.6915408   63.9015631   62.12904328]
proposed,1712.0,1074.6,1881.4,1612.2,6280.3,0.1922,52.46,53.24,0.0061,108.34,5.36,True,sub-4139,ses-4,run-02,[-70.13900087  28.60424298  45.95091448],[-74.17818123  33.41088268  -0.98970815],[-65.57886705 -14.83764758  66.00505583],[-42.52210533  63.78081578  62.30196379]
proposed,1446.5,1528.6,1268.2,1128.1,5371.5,0.1159,41.46,42.94,0.0144,110.7,6.76,True,sub-4141,ses-1,run-01,[ 72.81991125 -17.31165293   0.92747267],[ 63.51551273 -44.19018223  25.23990034],[ 64.18490675 -24.53773862 -36.15933501],[73.57563861 20.36102947  7.5462658 ]
proposed,1481.7,1510.3,1302.7,1168.5,5463.2,0.1017,41.25,42.99,0.0169,110.16,7.4,True,sub-4141,ses-1,run-02,[ 72.59137625 -17.12775903   1.11141516],[ 63.71701596 -44.32676706  24.93309868],[ 63.75617883 -23.9852236  -36.0486802 ],[73.32665308 20.33173731  7.71364859]
proposed,1566.8,1654.1,1537.4,1538.9,6297.2,0.0302,36.89,46.29,0.0949,110.36,6.36,True,sub-4142,ses-1,run-01,[ 76.99120181 -19.0002956   -6.26914239],[ 69.31073869 -28.81108948 -44.1689347 ],[ 70.59030698 -41.16368932  17.74351962],[77.39749695 22.5486771  -1.80354156]
proposed,1665.1,1737.7,1562.4,1524.2,6489.4,0.0519,36.42,47.5,0.1087,110.89,6.0,True,sub-4142,ses-1,run-02,[ 75.95441997 -18.17135179  -6.20675558],[ 68.74356341 -28.88824451 -43.88386006],[ 69.63029029 -39.61510826  17.89434244],[76.05530062 24.5269841  -2.20671326]
proposed,1596.1,1814.7,1972.4,1178.0,6561.2,0.182,38.79,46.18,0.072,112.7,6.02,True,sub-4142,ses-2,run-01,[ 75.65857203 -25.81716883  -1.53041185],[ 64.9131763  -53.28858947  17.32871352],[ 69.92178324 -28.7719711  -40.65259375],[78.23271861 13.73019291 11.40830985]
proposed,1695.9,1926.9,2083.2,1596.1,7302.1,0.1047,39.41,45.19,0.0576,113.58,5.89,True,sub-4142,ses-2,run-02,[ 75.0754687  -25.53310476  -1.23669432],[ 64.22974513 -53.63274826  17.67679662],[ 69.42735714 -28.80069585 -40.22586588],[77.30363765 13.07572878 11.74692504]
proposed,1435.5,1838.9,1555.0,1732.6,6562.0,0.095,38.64,46.53,0.077,112.01,7.65,True,sub-4142,ses-3,run-01,[ 76.35952674 -23.36030609   2.19051205],[ 66.66517128 -49.92283094  22.61313888],[ 70.47692073 -30.18017977 -38.83881258],[78.46444183 15.69104143 10.75917776]
proposed,1518.4,1870.5,1808.8,1737.7,6935.3,0.0767,39.0,46.0,0.0699,113.31,6.76,True,sub-4142,ses-3,run-02,[ 76.15754259 -23.14844573   1.73234683],[ 66.28337083 -49.73709003  22.58794943],[ 70.2124691  -30.37890456 -38.72458607],[78.08267101 16.01459081 10.79715585]
proposed,1269.0,1719.3,1774.4,1301.2,6063.9,0.153,39.6,46.21,0.0665,108.78,9.41,True,sub-4142,ses-4,run-01,[ 76.23668923 -20.46675167   0.67763993],[ 67.16515187 -48.33026837  21.14053737],[ 71.27664893 -25.32061283 -39.49626443],[78.55383831 20.33128857  9.09061541]
proposed,1373.9,1777.3,1880.7,1405.4,6437.3,0.1386,40.25,45.57,0.0549,109.7,8.95,True,sub-4142,ses-4,run-02,[ 76.21236721 -20.10447493   1.2455722 ],[ 67.14665867 -48.82105866  21.57315423],[ 71.24419171 -24.55348291 -38.86766563],[78.54027421 19.89746313 10.57992099]
proposed,1373.1,1680.5,1812.5,1225.0,6091.0,0.154,41.5,44.09,0.0259,111.65,7.28,True,sub-4143,ses-1,run-01,[ 70.42834661 -31.28840497 -21.51586819],[ 56.78804245 -62.26787238  -5.50949758],[ 61.04051901 -28.39950432 -60.08231495],[75.09186434  2.95086032 -5.60887648]
proposed,1368.0,1646.7,1785.4,1155.3,5955.3,0.1641,42.09,43.67,0.0174,112.5,6.88,True,sub-4143,ses-1,run-02,[ 70.3345957  -30.73075188 -21.71764851],[ 56.73855032 -62.21620314  -5.38506123],[ 60.82279494 -28.19202091 -59.89020353],[74.97472138  3.33892807 -5.54052103]
proposed,1253.6,1910.8,1121.5,658.0,4943.8,0.3625,42.45,43.66,0.012,107.49,9.41,True,sub-4143,ses-2,run-01,[ 70.8377932  -24.49843064 -27.65948224],[ 60.77031765 -57.27277101  -8.75954184],[ 61.06461821 -22.87311597 -65.80559757],[ 73.69480394  11.54188237 -14.95906699]
proposed,1277.8,1935.0,1266.8,721.0,5200.5,0.3308,41.76,44.26,0.0239,108.2,9.33,True,sub-4143,ses-2,run-02,[ 70.68816141 -24.38922908 -27.256612  ],[ 60.74493019 -57.34200893  -8.66748999],[ 60.65564096 -22.97779704 -65.90105827],[ 73.586074    10.98469046 -14.54700328]
proposed,1514.7,1506.6,507.6,686.6,4215.5,0.4376,38.88,44.56,0.059,105.58,8.78,True,sub-4143,ses-3,run-02,[ 71.11650568 -28.46507027 -22.76058325],[ 60.7946408  -56.85663494  -2.7130596 ],[ 63.69407607 -26.0432716  -56.97391849],[74.65304109  9.43769765 -9.76380955]
proposed,1688.5,1488.3,1332.0,1335.0,5843.8,0.0998,40.19,46.41,0.0589,111.01,6.08,True,sub-4143,ses-4,run-01,[ 70.98017405 -31.16504043 -18.74233362],[ 59.23471659 -59.03240449   1.27274281],[ 60.93301456 -32.13342277 -56.23831164],[75.30752563  8.30279095 -5.3667982 ]
proposed,1734.7,1547.7,1643.8,1513.2,6439.4,0.0537,39.9,45.8,0.0571,111.18,6.14,True,sub-4143,ses-4,run-02,[ 70.65464789 -31.19916606 -18.40142491],[ 59.16804398 -59.185392     1.12439909],[ 60.4382981  -31.94021453 -56.76585335],[74.88551286  7.61758417 -4.81993723]
proposed,1700.3,905.9,1857.2,1395.1,5858.5,0.2478,50.87,57.1,0.0474,106.75,9.3,True,sub-4144,ses-1,run-01,[-68.22570703  43.52392433  38.11565315],[-73.68687181  50.63285794  -6.91985847],[-60.81051473   0.98817447  62.10454718],[-38.99645322  82.06329246  55.78606297]
proposed,1774.3,425.4,1805.2,1478.0,5482.9,0.4089,51.29,57.09,0.0439,107.72,8.55,True,sub-4144,ses-1,run-02,[-67.89065247  43.61771666  38.17468526],[-73.30506245  49.84139306  -7.38944718],[-60.62602445   1.00983422  62.46465982],[-38.78720256  82.20877556  55.91738521]
proposed,1992.2,2.9,2005.4,1984.1,5984.7,0.5762,51.76,53.18,0.0111,111.04,3.36,True,sub-4144,ses-2,run-01,[-68.63533815  41.36401651  39.54862197],[-74.1392144   40.48322397  -8.13794789],[-61.11258708   0.47641157  62.47106175],[-42.56046372  75.69850092  57.44563284]
proposed,2084.6,394.6,2225.5,2025.2,6729.9,0.444,51.81,52.68,0.0069,110.88,4.8,True,sub-4144,ses-2,run-02,[-68.81654614  40.95569825  39.45559081],[-74.2177508   43.32723803  -7.47578052],[-61.73365426  -0.1650281   62.27830641],[-42.70163386  75.01506019  57.93694491]
proposed,1921.0,1436.9,2121.3,1684.9,7164.1,0.1431,51.8,53.16,0.0106,107.96,9.11,True,sub-4144,ses-3,run-01,[-61.58776072  49.08407465  48.27061084],[-72.00789732  54.70811478   2.46440675],[-52.11499727   8.44109339  71.95588536],[-31.45723825  82.64213314  60.39620553]
proposed,1931.3,1318.8,2173.4,1615.9,7039.4,0.1832,52.02,53.48,0.012,107.05,9.45,True,sub-4144,ses-3,run-02,[-62.0076063   48.68950433  48.4158698 ],[-71.862571    54.53720462   2.62158051],[-52.52647152   7.8157855   72.29159381],[-31.78485393  82.49650075  60.39186086]
proposed,2018.6,1947.5,650.6,1568.2,6184.9,0.3523,54.39,55.93,0.0114,114.21,1.95,True,sub-4144,ses-4,run-01,[-70.20536807  47.89670708  29.04045557],[-69.07093851   3.21257331  49.37499042],[-73.77100693  51.57796814 -20.39728438],[-42.67169472  84.26864006  50.5793771 ]
proposed,1979.7,1906.4,713.0,1629.1,6228.2,0.3241,54.17,56.35,0.0175,113.17,2.6,True,sub-4144,ses-4,run-02,[-70.47543908  47.58576349  28.44398058],[-68.86464632   3.11721954  48.73805133],[-74.51780099  50.72386497 -21.93696228],[-42.65589152  85.01627603  48.65416565]
proposed,1770.7,1982.7,1112.0,1566.8,6432.2,0.2002,52.52,55.14,0.0217,106.38,6.98,True,sub-4145,ses-1,run-01,[-73.92022647  30.7752425   22.48308416],[-72.78962758 -12.64644536  41.48238368],[-71.76588374  38.81282029 -26.35203858],[-47.14124243  66.83071678  43.8465626 ]
proposed,1827.2,1981.2,1015.9,1549.9,6374.2,0.2307,52.31,55.84,0.0286,105.43,7.8,True,sub-4145,ses-1,run-02,[-74.16986231  30.00230914  23.14657595],[-73.46117351 -13.10594157  42.41703717],[-71.57169417  38.62181924 -25.99604473],[-47.20388307  66.71091088  44.65145399]
proposed,1844.8,1531.6,719.6,1681.2,5777.1,0.2997,52.24,54.17,0.0148,113.02,3.65,True,sub-4145,ses-2,run-01,[-73.05804709  33.40586061  23.46820841],[-74.35254376 -11.39748177  40.51963081],[-70.85637469  42.04273872 -24.61383474],[-45.88546313  62.12052971  49.10379185]
proposed,1869.7,1522.0,1194.9,1684.1,6270.8,0.1581,52.61,53.16,0.0043,112.51,4.88,True,sub-4145,ses-2,run-02,[-73.57000567  32.96025846  24.09252994],[-75.07553312 -11.87741293  41.12575349],[-70.58173858  42.89717798 -22.58048586],[-46.50350536  61.57464159  50.55532487]
proposed,1535.2,1805.2,1548.4,1470.0,6358.8,0.0805,52.0,55.08,0.0235,112.46,4.71,True,sub-4145,ses-3,run-01,[-73.95751851  33.92028203  17.7247396 ],[-74.19156095  -7.46058749  39.89751002],[-73.28405372  38.46433608 -31.7845802 ],[-48.73331415  68.59336905  39.76229156]
proposed,1602.0,1822.0,1629.9,1376.8,6430.7,0.0982,51.98,54.82,0.0222,112.71,4.81,True,sub-4145,ses-3,run-02,[-74.02833101  33.85481352  18.3577464 ],[-74.51615235  -7.53320614  40.46222159],[-73.20410955  38.67029245 -30.89298012],[-48.66102517  68.64052485  41.08435926]
proposed,1827.2,1962.1,1025.4,1576.3,6391.1,0.2242,51.95,55.81,0.0297,111.65,3.62,True,sub-4145,ses-4,run-01,[-72.91168703  33.71386555  22.84978898],[-71.26432137  -8.00184974  44.22311753],[-73.09329167  36.62506867 -26.32195437],[-44.62668325  69.87729448  43.502817  ]
proposed,1775.1,781.9,1935.0,1550.6,6042.7,0.2928,51.44,56.74,0.044,110.07,4.75,True,sub-4145,ses-4,run-02,[-72.95907302  32.95549294  23.74203268],[-73.07342782  36.74001128 -26.99877256],[-71.28449862  -8.22238461  45.14257106],[-44.21210435  70.0984141   44.07378552]
proposed,1299.8,1552.8,834.7,1245.5,4932.9,0.2089,41.64,44.22,0.0264,109.01,7.82,True,sub-4146,ses-1,run-01,[ 61.52170367 -33.45718294  -6.46915337],[ 47.60080927 -61.30497179  14.57734133],[ 54.99981385 -34.96911787 -45.81858941],[68.25391453  4.12829346  4.05430375]
proposed,1300.5,1576.3,765.8,1258.7,4901.3,0.2383,41.6,44.06,0.0257,108.54,7.91,True,sub-4146,ses-1,run-02,[ 61.44829668 -33.6626519   -6.46053096],[ 47.72574335 -61.58370682  14.54969668],[ 55.04059377 -34.58237655 -45.48021977],[68.23692786  4.0056309   4.35772896]
proposed,1078.3,1404.7,725.4,1255.8,4464.1,0.227,37.23,47.02,0.095,104.98,9.39,True,sub-4146,ses-2,run-01,[ 61.14223932 -32.67483426 -16.23671626],[ 51.05285163 -56.55860467   5.14361627],[ 53.14182657 -31.71785376 -54.66966371],[68.12974676  7.78515483 -5.47678098]
proposed,1175.8,1508.8,687.3,761.4,4133.3,0.321,37.23,49.47,0.1151,105.85,8.66,True,sub-4146,ses-2,run-02,[ 56.86319356 -33.20687768 -25.06304754],[ 46.98186127 -57.26144185  -3.77463613],[ 46.87393466 -32.10945872 -63.06332824],[ 65.14319508   9.10424019 -13.40848957]
proposed,1412.7,715.2,1629.9,1432.5,5190.3,0.2673,40.41,44.58,0.0437,103.82,10.13,True,sub-4146,ses-3,run-01,[ 62.25797285 -29.38921585 -14.67443976],[ 50.67116515 -36.1710016  -52.22923154],[ 54.15741454 -51.07637919  13.51088365],[ 67.53682107  10.48226392 -13.2987269 ]
proposed,1486.8,526.7,1657.0,1207.4,4877.8,0.3534,40.18,44.39,0.0461,103.84,10.13,True,sub-4146,ses-3,run-02,[ 62.50850081 -30.12897943 -15.28594109],[ 51.50211856 -36.82690298 -53.20067053],[ 54.27686757 -51.04396193  13.17964235],[ 68.0264228    9.53720133 -13.77056777]
proposed,1420.8,1318.1,963.8,1061.4,4764.1,0.1556,41.6,45.53,0.0413,107.74,7.7,True,sub-4146,ses-4,run-01,[ 62.45008058 -30.56321039 -10.59440907],[ 52.64042661 -54.13820948  17.36041282],[ 52.44432586 -37.6946526  -46.07235847],[68.36834     9.96644123 -7.15399341]
proposed,1473.6,1347.5,861.9,992.4,4675.4,0.2139,41.5,45.67,0.044,106.75,8.49,True,sub-4146,ses-4,run-02,[ 62.46616204 -30.98996227 -11.13089662],[ 52.58580714 -54.48922063  16.72245885],[ 52.88235094 -38.09805218 -46.63930737],[68.38833755  9.71910469 -8.34187459]
proposed,1303.4,1604.2,1568.2,996.1,5472.0,0.1784,38.94,43.9,0.053,108.72,8.55,True,sub-4147,ses-1,run-01,[ 65.37986266 -40.91353389 -32.10580104],[ 46.77454325 -68.03724155 -19.78772435],[ 57.45126262 -34.22920899 -69.89427934],[ 72.65647845  -6.26093604 -14.3240415 ]
proposed,1257.2,1596.1,1643.1,700.5,5196.9,0.2897,39.59,43.27,0.0377,109.57,9.1,True,sub-4147,ses-1,run-02,[ 65.46978189 -40.03441391 -31.8312739 ],[ 46.62367046 -67.86495254 -19.75696971],[ 57.34715287 -33.93958671 -69.54515119],[ 72.61380876  -6.53560702 -14.67850583]
