,Subject,Session,run,Experiment,Electrode,Rater,Method,Dimension,Coordinates,date
13892,sub-005,ses-2,run-02,P7,Cathode3,Kira,half-automated,Z,68.84,2023-10-18
13893,sub-005,ses-2,run-02,P7,Cathode3,Kira,manually,Z,69.0,
13894,sub-005,ses-2,run-02,P7,Cathode3,Sophie,half-automated,Z,70.68,
13895,sub-005,ses-2,run-02,P7,Cathode3,Sophie,manually,Z,73.0,
13896,sub-005,ses-3,run-01,P7,Anode,Kira,half-automated,Z,58.21,2023-10-25
13897,sub-005,ses-3,run-01,P7,Anode,Kira,manually,Z,57.0,2023-10-25
13898,sub-005,ses-3,run-01,P7,Anode,Sophie,half-automated,Z,59.03,2023-10-25
13899,sub-005,ses-3,run-01,P7,Anode,Sophie,manually,Z,64.0,2023-10-25
13900,sub-005,ses-3,run-01,P7,Cathode1,Kira,half-automated,Z,73.69,
13901,sub-005,ses-3,run-01,P7,Cathode1,Kira,manually,Z,75.0,
13902,sub-005,ses-3,run-01,P7,Cathode1,Sophie,half-automated,Z,76.41,2023-10-25
13903,sub-005,ses-3,run-01,P7,Cathode1,Sophie,manually,Z,76.0,
13904,sub-005,ses-3,run-01,P7,Cathode2,Kira,half-automated,Z,21.79,
13905,sub-005,ses-3,run-01,P7,Cathode2,Kira,manually,Z,24.0,
13906,sub-005,ses-3,run-01,P7,Cathode2,Sophie,half-automated,Z,24.57,
13907,sub-005,ses-3,run-01,P7,Cathode2,Sophie,manually,Z,24.0,
13908,sub-005,ses-3,run-01,P7,Cathode3,Kira,half-automated,Z,67.33,2023-10-25
13909,sub-005,ses-3,run-01,P7,Cathode3,Kira,manually,Z,65.0,
13910,sub-005,ses-3,run-01,P7,Cathode3,Sophie,half-automated,Z,67.34,
13911,sub-005,ses-3,run-01,P7,Cathode3,Sophie,manually,Z,68.0,
13912,sub-005,ses-3,run-02,P7,Anode,Kira,half-automated,Z,59.12,2023-10-25
13913,sub-005,ses-3,run-02,P7,Anode,Kira,manually,Z,58.0,2023-10-25
13914,sub-005,ses-3,run-02,P7,Anode,Sophie,half-automated,Z,60.77,2023-10-25
13915,sub-005,ses-3,run-02,P7,Anode,Sophie,manually,Z,65.0,2023-10-25
13916,sub-005,ses-3,run-02,P7,Cathode1,Kira,half-automated,Z,74.51,
13917,sub-005,ses-3,run-02,P7,Cathode1,Kira,manually,Z,75.0,
13918,sub-005,ses-3,run-02,P7,Cathode1,Sophie,half-automated,Z,75.44,2023-10-25
13919,sub-005,ses-3,run-02,P7,Cathode1,Sophie,manually,Z,77.0,
13920,sub-005,ses-3,run-02,P7,Cathode2,Kira,half-automated,Z,22.61,
13921,sub-005,ses-3,run-02,P7,Cathode2,Kira,manually,Z,24.0,
13922,sub-005,ses-3,run-02,P7,Cathode2,Sophie,half-automated,Z,24.57,
13923,sub-005,ses-3,run-02,P7,Cathode2,Sophie,manually,Z,23.0,
13924,sub-005,ses-3,run-02,P7,Cathode3,Kira,half-automated,Z,68.15,2023-10-25
13925,sub-005,ses-3,run-02,P7,Cathode3,Kira,manually,Z,71.0,
13926,sub-005,ses-3,run-02,P7,Cathode3,Sophie,half-automated,Z,69.06,
13927,sub-005,ses-3,run-02,P7,Cathode3,Sophie,manually,Z,71.0,
13928,sub-005,ses-4,run-01,P7,Anode,Kira,half-automated,Z,66.46,2023-11-01
13929,sub-005,ses-4,run-01,P7,Anode,Kira,manually,Z,71.0,2023-11-01
13930,sub-005,ses-4,run-01,P7,Anode,Sophie,half-automated,Z,66.48,2023-11-01
13931,sub-005,ses-4,run-01,P7,Anode,Sophie,manually,Z,67.0,2023-11-01
13932,sub-005,ses-4,run-01,P7,Cathode1,Kira,half-automated,Z,79.91,
13933,sub-005,ses-4,run-01,P7,Cathode1,Kira,manually,Z,81.0,
13934,sub-005,ses-4,run-01,P7,Cathode1,Sophie,half-automated,Z,79.76,2023-11-01
13935,sub-005,ses-4,run-01,P7,Cathode1,Sophie,manually,Z,82.0,
13936,sub-005,ses-4,run-01,P7,Cathode2,Kira,half-automated,Z,34.9,
13937,sub-005,ses-4,run-01,P7,Cathode2,Kira,manually,Z,33.0,
13938,sub-005,ses-4,run-01,P7,Cathode2,Sophie,half-automated,Z,34.89,
13939,sub-005,ses-4,run-01,P7,Cathode2,Sophie,manually,Z,35.0,
13940,sub-005,ses-4,run-01,P7,Cathode3,Kira,half-automated,Z,75.32,2023-11-01
13941,sub-005,ses-4,run-01,P7,Cathode3,Kira,manually,Z,80.0,
13942,sub-005,ses-4,run-01,P7,Cathode3,Sophie,half-automated,Z,77.13,
13943,sub-005,ses-4,run-01,P7,Cathode3,Sophie,manually,Z,78.0,
13944,sub-005,ses-4,run-02,P7,Anode,Kira,half-automated,Z,67.22,2023-11-01
13945,sub-005,ses-4,run-02,P7,Anode,Kira,manually,Z,72.0,2023-11-01
13946,sub-005,ses-4,run-02,P7,Anode,Sophie,half-automated,Z,68.12,2023-11-01
13947,sub-005,ses-4,run-02,P7,Anode,Sophie,manually,Z,69.0,2023-11-01
13948,sub-005,ses-4,run-02,P7,Cathode1,Kira,half-automated,Z,79.7,
13949,sub-005,ses-4,run-02,P7,Cathode1,Kira,manually,Z,86.0,
13950,sub-005,ses-4,run-02,P7,Cathode1,Sophie,half-automated,Z,79.61,2023-11-01
13951,sub-005,ses-4,run-02,P7,Cathode1,Sophie,manually,Z,86.0,
13952,sub-005,ses-4,run-02,P7,Cathode2,Kira,half-automated,Z,33.85,
13953,sub-005,ses-4,run-02,P7,Cathode2,Kira,manually,Z,36.0,
13954,sub-005,ses-4,run-02,P7,Cathode2,Sophie,half-automated,Z,37.44,
13955,sub-005,ses-4,run-02,P7,Cathode2,Sophie,manually,Z,36.0,
13956,sub-005,ses-4,run-02,P7,Cathode3,Kira,half-automated,Z,77.78,2023-11-01
13957,sub-005,ses-4,run-02,P7,Cathode3,Kira,manually,Z,83.0,
13958,sub-005,ses-4,run-02,P7,Cathode3,Sophie,half-automated,Z,79.49,
13959,sub-005,ses-4,run-02,P7,Cathode3,Sophie,manually,Z,83.0,
13960,sub-006,ses-0,baseline,P1,Anode,Kira,half-automated,Z,16.79,2023-05-25
13961,sub-006,ses-0,baseline,P1,Anode,Kira,manually,Z,16.79,2023-05-25
13962,sub-006,ses-0,baseline,P1,Anode,Sophie,half-automated,Z,16.79,2023-05-25
13963,sub-006,ses-0,baseline,P1,Anode,Sophie,manually,Z,16.79,2023-05-25
13964,sub-006,ses-0,baseline,P1,Cathode1,Kira,half-automated,Z,39.88,2023-05-25
13965,sub-006,ses-0,baseline,P1,Cathode1,Kira,manually,Z,39.88,2023-05-25
13966,sub-006,ses-0,baseline,P1,Cathode1,Sophie,half-automated,Z,39.88,2023-05-25
13967,sub-006,ses-0,baseline,P1,Cathode1,Sophie,manually,Z,39.88,2023-05-25
13968,sub-006,ses-0,baseline,P1,Cathode2,Kira,half-automated,Z,-10.75,2023-05-25
13969,sub-006,ses-0,baseline,P1,Cathode2,Kira,manually,Z,-10.75,2023-05-25
13970,sub-006,ses-0,baseline,P1,Cathode2,Sophie,half-automated,Z,-10.75,2023-05-25
13971,sub-006,ses-0,baseline,P1,Cathode2,Sophie,manually,Z,-10.75,2023-05-25
13972,sub-006,ses-0,baseline,P1,Cathode3,Kira,half-automated,Z,21.73,2023-05-25
13973,sub-006,ses-0,baseline,P1,Cathode3,Kira,manually,Z,21.73,2023-05-25
13974,sub-006,ses-0,baseline,P1,Cathode3,Sophie,half-automated,Z,21.73,2023-05-25
13975,sub-006,ses-0,baseline,P1,Cathode3,Sophie,manually,Z,21.73,2023-05-25
13976,sub-006,ses-1,run-01,P1,Anode,Kira,half-automated,Z,1.6,2023-05-31
13977,sub-006,ses-1,run-01,P1,Anode,Kira,manually,Z,-2.0,2023-05-31
13978,sub-006,ses-1,run-01,P1,Anode,Sophie,half-automated,Z,0.61,2023-05-31
13979,sub-006,ses-1,run-01,P1,Anode,Sophie,manually,Z,1.0,2023-05-31
13980,sub-006,ses-1,run-01,P1,Cathode1,Kira,half-automated,Z,30.33,
13981,sub-006,ses-1,run-01,P1,Cathode1,Kira,manually,Z,32.0,
13982,sub-006,ses-1,run-01,P1,Cathode1,Sophie,half-automated,Z,28.62,
13983,sub-006,ses-1,run-01,P1,Cathode1,Sophie,manually,Z,31.0,
13984,sub-006,ses-1,run-01,P1,Cathode2,Kira,half-automated,Z,-26.86,
13985,sub-006,ses-1,run-01,P1,Cathode2,Kira,manually,Z,-27.0,
13986,sub-006,ses-1,run-01,P1,Cathode2,Sophie,half-automated,Z,-22.4,
13987,sub-006,ses-1,run-01,P1,Cathode2,Sophie,manually,Z,-26.0,
13988,sub-006,ses-1,run-01,P1,Cathode3,Kira,half-automated,Z,2.64,2023-05-31
13989,sub-006,ses-1,run-01,P1,Cathode3,Kira,manually,Z,-3.0,
13990,sub-006,ses-1,run-01,P1,Cathode3,Sophie,half-automated,Z,2.53,2023-05-31
13991,sub-006,ses-1,run-01,P1,Cathode3,Sophie,manually,Z,-1.0,
13992,sub-006,ses-1,run-02,P1,Anode,Kira,half-automated,Z,0.64,2023-05-31
13993,sub-006,ses-1,run-02,P1,Anode,Kira,manually,Z,0.0,2023-05-31
13994,sub-006,ses-1,run-02,P1,Anode,Sophie,half-automated,Z,0.64,2023-05-31
13995,sub-006,ses-1,run-02,P1,Anode,Sophie,manually,Z,1.0,2023-05-31
13996,sub-006,ses-1,run-02,P1,Cathode1,Kira,half-automated,Z,30.31,
13997,sub-006,ses-1,run-02,P1,Cathode1,Kira,manually,Z,31.0,
13998,sub-006,ses-1,run-02,P1,Cathode1,Sophie,half-automated,Z,28.62,
13999,sub-006,ses-1,run-02,P1,Cathode1,Sophie,manually,Z,31.0,
14000,sub-006,ses-1,run-02,P1,Cathode2,Kira,half-automated,Z,-26.02,2023-05-31
14001,sub-006,ses-1,run-02,P1,Cathode2,Kira,manually,Z,-27.0,
14002,sub-006,ses-1,run-02,P1,Cathode2,Sophie,half-automated,Z,-22.31,
14003,sub-006,ses-1,run-02,P1,Cathode2,Sophie,manually,Z,-26.0,
14004,sub-006,ses-1,run-02,P1,Cathode3,Kira,half-automated,Z,0.77,
14005,sub-006,ses-1,run-02,P1,Cathode3,Kira,manually,Z,-2.0,
14006,sub-006,ses-1,run-02,P1,Cathode3,Sophie,half-automated,Z,2.58,2023-05-31
14007,sub-006,ses-1,run-02,P1,Cathode3,Sophie,manually,Z,0.0,
14008,sub-006,ses-2,run-01,P1,Anode,Kira,half-automated,Z,5.08,2023-08-24
14009,sub-006,ses-2,run-01,P1,Anode,Kira,manually,Z,5.0,2023-08-24
14010,sub-006,ses-2,run-01,P1,Anode,Sophie,half-automated,Z,5.98,2023-08-24
14011,sub-006,ses-2,run-01,P1,Anode,Sophie,manually,Z,4.0,2023-08-24
14012,sub-006,ses-2,run-01,P1,Cathode1,Kira,half-automated,Z,21.48,
14013,sub-006,ses-2,run-01,P1,Cathode1,Kira,manually,Z,24.0,
14014,sub-006,ses-2,run-01,P1,Cathode1,Sophie,half-automated,Z,23.32,
14015,sub-006,ses-2,run-01,P1,Cathode1,Sophie,manually,Z,24.0,
14016,sub-006,ses-2,run-01,P1,Cathode2,Kira,half-automated,Z,-25.7,
14017,sub-006,ses-2,run-01,P1,Cathode2,Kira,manually,Z,-24.0,
14018,sub-006,ses-2,run-01,P1,Cathode2,Sophie,half-automated,Z,-24.74,
14019,sub-006,ses-2,run-01,P1,Cathode2,Sophie,manually,Z,-25.0,
14020,sub-006,ses-2,run-01,P1,Cathode3,Kira,half-automated,Z,15.51,2023-08-24
14021,sub-006,ses-2,run-01,P1,Cathode3,Kira,manually,Z,15.0,
14022,sub-006,ses-2,run-01,P1,Cathode3,Sophie,half-automated,Z,15.48,2023-08-24
14023,sub-006,ses-2,run-01,P1,Cathode3,Sophie,manually,Z,16.0,
14024,sub-006,ses-2,run-02,P1,Anode,Kira,half-automated,Z,4.18,2023-08-24
14025,sub-006,ses-2,run-02,P1,Anode,Kira,manually,Z,3.0,2023-08-24
14026,sub-006,ses-2,run-02,P1,Anode,Sophie,half-automated,Z,6.04,2023-08-24
14027,sub-006,ses-2,run-02,P1,Anode,Sophie,manually,Z,4.0,2023-08-24
14028,sub-006,ses-2,run-02,P1,Cathode1,Kira,half-automated,Z,20.58,
14029,sub-006,ses-2,run-02,P1,Cathode1,Kira,manually,Z,24.0,
14030,sub-006,ses-2,run-02,P1,Cathode1,Sophie,half-automated,Z,23.28,
14031,sub-006,ses-2,run-02,P1,Cathode1,Sophie,manually,Z,24.0,
14032,sub-006,ses-2,run-02,P1,Cathode2,Kira,half-automated,Z,-23.87,
14033,sub-006,ses-2,run-02,P1,Cathode2,Kira,manually,Z,-25.0,
14034,sub-006,ses-2,run-02,P1,Cathode2,Sophie,half-automated,Z,-23.78,
14035,sub-006,ses-2,run-02,P1,Cathode2,Sophie,manually,Z,-25.0,
14036,sub-006,ses-2,run-02,P1,Cathode3,Kira,half-automated,Z,16.41,2023-08-24
14037,sub-006,ses-2,run-02,P1,Cathode3,Kira,manually,Z,16.0,
14038,sub-006,ses-2,run-02,P1,Cathode3,Sophie,half-automated,Z,15.51,2023-08-24
14039,sub-006,ses-2,run-02,P1,Cathode3,Sophie,manually,Z,15.0,
14040,sub-006,ses-3,run-01,P1,Anode,Kira,half-automated,Z,4.94,2023-10-19
14041,sub-006,ses-3,run-01,P1,Anode,Kira,manually,Z,5.0,2023-10-19
14042,sub-006,ses-3,run-01,P1,Anode,Sophie,half-automated,Z,5.95,2023-10-19
14043,sub-006,ses-3,run-01,P1,Anode,Sophie,manually,Z,5.0,2023-10-19
14044,sub-006,ses-3,run-01,P1,Cathode1,Kira,half-automated,Z,26.76,
14045,sub-006,ses-3,run-01,P1,Cathode1,Kira,manually,Z,26.0,
14046,sub-006,ses-3,run-01,P1,Cathode1,Sophie,half-automated,Z,26.82,
14047,sub-006,ses-3,run-01,P1,Cathode1,Sophie,manually,Z,27.0,
14048,sub-006,ses-3,run-01,P1,Cathode2,Kira,half-automated,Z,-21.92,
14049,sub-006,ses-3,run-01,P1,Cathode2,Kira,manually,Z,-23.0,
14050,sub-006,ses-3,run-01,P1,Cathode2,Sophie,half-automated,Z,-20.99,
14051,sub-006,ses-3,run-01,P1,Cathode2,Sophie,manually,Z,-22.0,
14052,sub-006,ses-3,run-01,P1,Cathode3,Kira,half-automated,Z,11.65,2023-10-19
14053,sub-006,ses-3,run-01,P1,Cathode3,Kira,manually,Z,11.0,
14054,sub-006,ses-3,run-01,P1,Cathode3,Sophie,half-automated,Z,12.6,2023-10-19
14055,sub-006,ses-3,run-01,P1,Cathode3,Sophie,manually,Z,12.0,
14056,sub-006,ses-3,run-02,P1,Anode,Kira,half-automated,Z,6.85,2023-10-19
14057,sub-006,ses-3,run-02,P1,Anode,Kira,manually,Z,6.0,2023-10-19
14058,sub-006,ses-3,run-02,P1,Anode,Sophie,half-automated,Z,5.98,2023-10-19
14059,sub-006,ses-3,run-02,P1,Anode,Sophie,manually,Z,5.0,2023-10-19
14060,sub-006,ses-3,run-02,P1,Cathode1,Kira,half-automated,Z,26.76,
14061,sub-006,ses-3,run-02,P1,Cathode1,Kira,manually,Z,27.0,
14062,sub-006,ses-3,run-02,P1,Cathode1,Sophie,half-automated,Z,26.82,
14063,sub-006,ses-3,run-02,P1,Cathode1,Sophie,manually,Z,26.0,
14064,sub-006,ses-3,run-02,P1,Cathode2,Kira,half-automated,Z,-20.09,
14065,sub-006,ses-3,run-02,P1,Cathode2,Kira,manually,Z,-24.0,
14066,sub-006,ses-3,run-02,P1,Cathode2,Sophie,half-automated,Z,-20.07,
14067,sub-006,ses-3,run-02,P1,Cathode2,Sophie,manually,Z,-23.0,
14068,sub-006,ses-3,run-02,P1,Cathode3,Kira,half-automated,Z,10.75,2023-10-19
14069,sub-006,ses-3,run-02,P1,Cathode3,Kira,manually,Z,12.0,
14070,sub-006,ses-3,run-02,P1,Cathode3,Sophie,half-automated,Z,14.46,2023-10-19
14071,sub-006,ses-3,run-02,P1,Cathode3,Sophie,manually,Z,12.0,
14072,sub-006,ses-4,run-01,P1,Anode,Kira,half-automated,Z,7.75,2023-10-26
14073,sub-006,ses-4,run-01,P1,Anode,Kira,manually,Z,7.0,2023-10-26
14074,sub-006,ses-4,run-01,P1,Anode,Sophie,half-automated,Z,6.88,2023-10-26
14075,sub-006,ses-4,run-01,P1,Anode,Sophie,manually,Z,7.0,2023-10-26
14076,sub-006,ses-4,run-01,P1,Cathode1,Kira,half-automated,Z,24.31,
14077,sub-006,ses-4,run-01,P1,Cathode1,Kira,manually,Z,25.0,
14078,sub-006,ses-4,run-01,P1,Cathode1,Sophie,half-automated,Z,24.34,
14079,sub-006,ses-4,run-01,P1,Cathode1,Sophie,manually,Z,25.0,
14080,sub-006,ses-4,run-01,P1,Cathode2,Kira,half-automated,Z,-20.43,
14081,sub-006,ses-4,run-01,P1,Cathode2,Kira,manually,Z,-23.0,
14082,sub-006,ses-4,run-01,P1,Cathode2,Sophie,half-automated,Z,-21.33,
14083,sub-006,ses-4,run-01,P1,Cathode2,Sophie,manually,Z,-23.0,
14084,sub-006,ses-4,run-01,P1,Cathode3,Kira,half-automated,Z,21.87,2023-10-26
14085,sub-006,ses-4,run-01,P1,Cathode3,Kira,manually,Z,21.0,
14086,sub-006,ses-4,run-01,P1,Cathode3,Sophie,half-automated,Z,21.81,2023-10-26
14087,sub-006,ses-4,run-01,P1,Cathode3,Sophie,manually,Z,20.0,
14088,sub-006,ses-4,run-02,P1,Anode,Kira,half-automated,Z,6.04,2023-10-26
14089,sub-006,ses-4,run-02,P1,Anode,Kira,manually,Z,7.0,2023-10-26
14090,sub-006,ses-4,run-02,P1,Anode,Sophie,half-automated,Z,6.94,2023-10-26
14091,sub-006,ses-4,run-02,P1,Anode,Sophie,manually,Z,7.0,2023-10-26
14092,sub-006,ses-4,run-02,P1,Cathode1,Kira,half-automated,Z,22.5,
14093,sub-006,ses-4,run-02,P1,Cathode1,Kira,manually,Z,25.0,
14094,sub-006,ses-4,run-02,P1,Cathode1,Sophie,half-automated,Z,23.44,2023-10-26
14095,sub-006,ses-4,run-02,P1,Cathode1,Sophie,manually,Z,25.0,
14096,sub-006,ses-4,run-02,P1,Cathode2,Kira,half-automated,Z,-19.47,
14097,sub-006,ses-4,run-02,P1,Cathode2,Kira,manually,Z,-24.0,
14098,sub-006,ses-4,run-02,P1,Cathode2,Sophie,half-automated,Z,-21.33,
14099,sub-006,ses-4,run-02,P1,Cathode2,Sophie,manually,Z,-22.0,
14100,sub-006,ses-4,run-02,P1,Cathode3,Kira,half-automated,Z,21.93,2023-10-26
14101,sub-006,ses-4,run-02,P1,Cathode3,Kira,manually,Z,20.0,
14102,sub-006,ses-4,run-02,P1,Cathode3,Sophie,half-automated,Z,20.07,
14103,sub-006,ses-4,run-02,P1,Cathode3,Sophie,manually,Z,21.0,
14104,sub-007,ses-0,baseline,P3,Anode,Kira,half-automated,Z,46.95,2023-05-25
14105,sub-007,ses-0,baseline,P3,Anode,Kira,manually,Z,46.95,2023-05-25
14106,sub-007,ses-0,baseline,P3,Anode,Sophie,half-automated,Z,46.95,2023-05-25
14107,sub-007,ses-0,baseline,P3,Anode,Sophie,manually,Z,46.95,2023-05-25
14108,sub-007,ses-0,baseline,P3,Cathode1,Kira,half-automated,Z,44.31,2023-05-25
14109,sub-007,ses-0,baseline,P3,Cathode1,Kira,manually,Z,44.31,2023-05-25
14110,sub-007,ses-0,baseline,P3,Cathode1,Sophie,half-automated,Z,44.31,2023-05-25
14111,sub-007,ses-0,baseline,P3,Cathode1,Sophie,manually,Z,44.31,2023-05-25
14112,sub-007,ses-0,baseline,P3,Cathode2,Kira,half-automated,Z,12.29,2023-05-25
14113,sub-007,ses-0,baseline,P3,Cathode2,Kira,manually,Z,12.29,2023-05-25
14114,sub-007,ses-0,baseline,P3,Cathode2,Sophie,half-automated,Z,12.29,2023-05-25
14115,sub-007,ses-0,baseline,P3,Cathode2,Sophie,manually,Z,12.29,2023-05-25
14116,sub-007,ses-0,baseline,P3,Cathode3,Kira,half-automated,Z,76.64,2023-05-25
14117,sub-007,ses-0,baseline,P3,Cathode3,Kira,manually,Z,76.64,2023-05-25
14118,sub-007,ses-0,baseline,P3,Cathode3,Sophie,half-automated,Z,76.64,2023-05-25
14119,sub-007,ses-0,baseline,P3,Cathode3,Sophie,manually,Z,76.64,2023-05-25
14120,sub-007,ses-1,run-01,P3,Anode,Kira,half-automated,Z,60.27,2023-06-01
14121,sub-007,ses-1,run-01,P3,Anode,Kira,manually,Z,65.0,2023-06-01
14122,sub-007,ses-1,run-01,P3,Anode,Sophie,half-automated,Z,60.82,2023-06-01
14123,sub-007,ses-1,run-01,P3,Anode,Sophie,manually,Z,65.0,2023-06-01
14124,sub-007,ses-1,run-01,P3,Cathode1,Kira,half-automated,Z,53.74,
14125,sub-007,ses-1,run-01,P3,Cathode1,Kira,manually,Z,54.0,
14126,sub-007,ses-1,run-01,P3,Cathode1,Sophie,half-automated,Z,53.91,
14127,sub-007,ses-1,run-01,P3,Cathode1,Sophie,manually,Z,55.0,
14128,sub-007,ses-1,run-01,P3,Cathode2,Kira,half-automated,Z,33.35,2023-06-01
14129,sub-007,ses-1,run-01,P3,Cathode2,Kira,manually,Z,34.0,
14130,sub-007,ses-1,run-01,P3,Cathode2,Sophie,half-automated,Z,33.35,
14131,sub-007,ses-1,run-01,P3,Cathode2,Sophie,manually,Z,33.0,
14132,sub-007,ses-1,run-01,P3,Cathode3,Kira,half-automated,Z,83.65,
14133,sub-007,ses-1,run-01,P3,Cathode3,Kira,manually,Z,87.0,
14134,sub-007,ses-1,run-01,P3,Cathode3,Sophie,half-automated,Z,82.83,2023-06-01
14135,sub-007,ses-1,run-01,P3,Cathode3,Sophie,manually,Z,87.0,
14136,sub-007,ses-1,run-02,P3,Anode,Kira,half-automated,Z,62.04,2023-06-01
14137,sub-007,ses-1,run-02,P3,Anode,Kira,manually,Z,64.0,2023-06-01
14138,sub-007,ses-1,run-02,P3,Anode,Sophie,half-automated,Z,61.88,2023-06-01
14139,sub-007,ses-1,run-02,P3,Anode,Sophie,manually,Z,64.0,2023-06-01
14140,sub-007,ses-1,run-02,P3,Cathode1,Kira,half-automated,Z,53.91,
14141,sub-007,ses-1,run-02,P3,Cathode1,Kira,manually,Z,57.0,
14142,sub-007,ses-1,run-02,P3,Cathode1,Sophie,half-automated,Z,53.02,
14143,sub-007,ses-1,run-02,P3,Cathode1,Sophie,manually,Z,60.0,
14144,sub-007,ses-1,run-02,P3,Cathode2,Kira,half-automated,Z,32.46,2023-06-01
14145,sub-007,ses-1,run-02,P3,Cathode2,Kira,manually,Z,33.0,
14146,sub-007,ses-1,run-02,P3,Cathode2,Sophie,half-automated,Z,33.35,
14147,sub-007,ses-1,run-02,P3,Cathode2,Sophie,manually,Z,33.0,
14148,sub-007,ses-1,run-02,P3,Cathode3,Kira,half-automated,Z,82.99,
14149,sub-007,ses-1,run-02,P3,Cathode3,Kira,manually,Z,87.0,
14150,sub-007,ses-1,run-02,P3,Cathode3,Sophie,half-automated,Z,83.33,2023-06-01
14151,sub-007,ses-1,run-02,P3,Cathode3,Sophie,manually,Z,87.0,
14152,sub-007,ses-2,run-01,P3,Anode,Kira,half-automated,Z,51.82,2023-11-30
14153,sub-007,ses-2,run-01,P3,Anode,Kira,manually,Z,56.0,2023-11-30
14154,sub-007,ses-2,run-01,P3,Anode,Sophie,half-automated,Z,51.71,2023-11-30
14155,sub-007,ses-2,run-01,P3,Anode,Sophie,manually,Z,56.0,2023-11-30
14156,sub-007,ses-2,run-01,P3,Cathode1,Kira,half-automated,Z,52.53,
14157,sub-007,ses-2,run-01,P3,Cathode1,Kira,manually,Z,52.0,
14158,sub-007,ses-2,run-01,P3,Cathode1,Sophie,half-automated,Z,52.2,
14159,sub-007,ses-2,run-01,P3,Cathode1,Sophie,manually,Z,53.0,
14160,sub-007,ses-2,run-01,P3,Cathode2,Kira,half-automated,Z,18.25,2023-11-30
14161,sub-007,ses-2,run-01,P3,Cathode2,Kira,manually,Z,21.0,
14162,sub-007,ses-2,run-01,P3,Cathode2,Sophie,half-automated,Z,17.2,
14163,sub-007,ses-2,run-01,P3,Cathode2,Sophie,manually,Z,21.0,
14164,sub-007,ses-2,run-01,P3,Cathode3,Kira,half-automated,Z,76.77,
14165,sub-007,ses-2,run-01,P3,Cathode3,Kira,manually,Z,81.0,
14166,sub-007,ses-2,run-01,P3,Cathode3,Sophie,half-automated,Z,76.49,2023-11-30
14167,sub-007,ses-2,run-01,P3,Cathode3,Sophie,manually,Z,81.0,
14168,sub-007,ses-2,run-02,P3,Anode,Kira,half-automated,Z,50.77,2023-11-30
14169,sub-007,ses-2,run-02,P3,Anode,Kira,manually,Z,56.0,2023-11-30
14170,sub-007,ses-2,run-02,P3,Anode,Sophie,half-automated,Z,51.82,2023-11-30
14171,sub-007,ses-2,run-02,P3,Anode,Sophie,manually,Z,57.0,2023-11-30
14172,sub-007,ses-2,run-02,P3,Cathode1,Kira,half-automated,Z,52.7,
14173,sub-007,ses-2,run-02,P3,Cathode1,Kira,manually,Z,57.0,
14174,sub-007,ses-2,run-02,P3,Cathode1,Sophie,half-automated,Z,52.53,
14175,sub-007,ses-2,run-02,P3,Cathode1,Sophie,manually,Z,54.0,
14176,sub-007,ses-2,run-02,P3,Cathode2,Kira,half-automated,Z,18.42,2023-11-30
14177,sub-007,ses-2,run-02,P3,Cathode2,Kira,manually,Z,19.0,
14178,sub-007,ses-2,run-02,P3,Cathode2,Sophie,half-automated,Z,18.25,
14179,sub-007,ses-2,run-02,P3,Cathode2,Sophie,manually,Z,21.0,
14180,sub-007,ses-2,run-02,P3,Cathode3,Kira,half-automated,Z,73.45,
14181,sub-007,ses-2,run-02,P3,Cathode3,Kira,manually,Z,82.0,
14182,sub-007,ses-2,run-02,P3,Cathode3,Sophie,half-automated,Z,75.77,2023-11-30
14183,sub-007,ses-2,run-02,P3,Cathode3,Sophie,manually,Z,81.0,
14184,sub-007,ses-3,run-01,P3,Anode,Kira,half-automated,Z,52.37,2023-12-07
14185,sub-007,ses-3,run-01,P3,Anode,Kira,manually,Z,57.0,2023-12-07
14186,sub-007,ses-3,run-01,P3,Anode,Sophie,half-automated,Z,53.42,2023-12-07
14187,sub-007,ses-3,run-01,P3,Anode,Sophie,manually,Z,70.0,2023-12-07
14188,sub-007,ses-3,run-01,P3,Cathode1,Kira,half-automated,Z,48.88,
14189,sub-007,ses-3,run-01,P3,Cathode1,Kira,manually,Z,52.0,
14190,sub-007,ses-3,run-01,P3,Cathode1,Sophie,half-automated,Z,47.17,
14191,sub-007,ses-3,run-01,P3,Cathode1,Sophie,manually,Z,51.0,
14192,sub-007,ses-3,run-01,P3,Cathode2,Kira,half-automated,Z,20.9,2023-12-07
14193,sub-007,ses-3,run-01,P3,Cathode2,Kira,manually,Z,23.0,
14194,sub-007,ses-3,run-01,P3,Cathode2,Sophie,half-automated,Z,20.3,
14195,sub-007,ses-3,run-01,P3,Cathode2,Sophie,manually,Z,23.0,
14196,sub-007,ses-3,run-01,P3,Cathode3,Kira,half-automated,Z,79.25,
14197,sub-007,ses-3,run-01,P3,Cathode3,Kira,manually,Z,80.0,
14198,sub-007,ses-3,run-01,P3,Cathode3,Sophie,half-automated,Z,78.48,2023-12-07
14199,sub-007,ses-3,run-01,P3,Cathode3,Sophie,manually,Z,80.0,
14200,sub-007,ses-3,run-02,P3,Anode,Kira,half-automated,Z,53.59,2023-12-07
14201,sub-007,ses-3,run-02,P3,Anode,Kira,manually,Z,70.0,2023-12-07
14202,sub-007,ses-3,run-02,P3,Anode,Sophie,half-automated,Z,53.42,2023-12-07
