,Subject,Experiment,Electrode,run,Session,Dimension,Coordinate difference in mm,date
2122,sub-025,P3,Cathode2,run-02,ses-1,Y,6.6617721550166635,2023-06-15
2123,sub-025,P3,Cathode2,run-02,ses-1,Z,47.84571208544075,2023-06-15
2124,sub-025,P3,Cathode2,run-02,ses-2,X,6.1440938478708205,2023-09-17
2125,sub-025,P3,Cathode2,run-02,ses-2,Y,5.203566094115374,2023-09-17
2126,sub-025,P3,Cathode2,run-02,ses-2,Z,54.71447274107486,2023-09-17
2127,sub-025,P3,Cathode2,run-02,ses-3,X,5.3254904551804,2024-02-14
2128,sub-025,P3,Cathode2,run-02,ses-3,Y,5.855161390453574,2024-02-14
2129,sub-025,P3,Cathode2,run-02,ses-3,Z,47.455626440420744,2024-02-14
2130,sub-025,P3,Cathode2,run-02,ses-4,X,8.136232507452362,2024-02-21
2131,sub-025,P3,Cathode2,run-02,ses-4,Y,11.126385660097,2024-02-21
2132,sub-025,P3,Cathode2,run-02,ses-4,Z,44.578251054696736,2024-02-21
2136,sub-025,P3,Cathode3,run-01,ses-1,X,0.7161897072941059,2023-06-15
2137,sub-025,P3,Cathode3,run-01,ses-1,Y,11.617256032004953,2023-06-15
2138,sub-025,P3,Cathode3,run-01,ses-1,Z,1.8198589110746966,2023-06-15
2139,sub-025,P3,Cathode3,run-01,ses-2,X,2.5626923969388002,2023-09-17
2140,sub-025,P3,Cathode3,run-01,ses-2,Y,0.32461804680526285,2023-09-17
2141,sub-025,P3,Cathode3,run-01,ses-2,Z,11.334789517708124,2023-09-17
2142,sub-025,P3,Cathode3,run-01,ses-3,X,1.7213750729709858,2024-02-14
2143,sub-025,P3,Cathode3,run-01,ses-3,Y,0.54202829644084,2024-02-14
2144,sub-025,P3,Cathode3,run-01,ses-3,Z,5.010999262705447,2024-02-14
2145,sub-025,P3,Cathode3,run-01,ses-4,X,2.789831709712743,2024-02-21
2146,sub-025,P3,Cathode3,run-01,ses-4,Y,8.365437412932515,2024-02-21
2147,sub-025,P3,Cathode3,run-01,ses-4,Z,1.9842290611937656,2024-02-21
2148,sub-025,P3,Cathode3,run-02,ses-1,X,1.630389793440699,2023-06-15
2149,sub-025,P3,Cathode3,run-02,ses-1,Y,10.729186821430922,2023-06-15
2150,sub-025,P3,Cathode3,run-02,ses-1,Z,1.84392799399793,2023-06-15
2151,sub-025,P3,Cathode3,run-02,ses-2,X,2.593767800033092,2023-09-17
2152,sub-025,P3,Cathode3,run-02,ses-2,Y,0.5113297349959609,2023-09-17
2153,sub-025,P3,Cathode3,run-02,ses-2,Z,9.497599590010942,2023-09-17
2154,sub-025,P3,Cathode3,run-02,ses-3,X,1.7715439038723702,2024-02-14
2155,sub-025,P3,Cathode3,run-02,ses-3,Y,0.7403748814761641,2024-02-14
2156,sub-025,P3,Cathode3,run-02,ses-3,Z,0.4018040295690284,2024-02-14
2157,sub-025,P3,Cathode3,run-02,ses-4,X,2.7958226973563427,2024-02-21
2158,sub-025,P3,Cathode3,run-02,ses-4,Y,9.3005584872514,2024-02-21
2159,sub-025,P3,Cathode3,run-02,ses-4,Z,2.8534407796338215,2024-02-21
2163,sub-026,P1,Anode,run-01,ses-1,X,2.11785051502288,2023-06-29
2164,sub-026,P1,Anode,run-01,ses-1,Y,7.208307365626098,2023-06-29
2165,sub-026,P1,Anode,run-01,ses-1,Z,3.4231604760885235,2023-06-29
2166,sub-026,P1,Anode,run-01,ses-2,X,2.151955670639879,2023-08-27
2167,sub-026,P1,Anode,run-01,ses-2,Y,7.243016662746669,2023-08-27
2168,sub-026,P1,Anode,run-01,ses-2,Z,4.324626070857048,2023-08-27
2169,sub-026,P1,Anode,run-01,ses-3,X,1.0797401545196834,2023-10-01
2170,sub-026,P1,Anode,run-01,ses-3,Y,5.3199475768208515,2023-10-01
2171,sub-026,P1,Anode,run-01,ses-3,Z,0.8228662697970863,2023-10-01
2172,sub-026,P1,Anode,run-01,ses-4,X,2.969641265422112,2023-10-08
2173,sub-026,P1,Anode,run-01,ses-4,Y,9.790308504104615,2023-10-08
2174,sub-026,P1,Anode,run-01,ses-4,Z,0.5792424133419987,2023-10-08
2175,sub-026,P1,Anode,run-02,ses-1,X,2.0837453594058815,2023-06-29
2176,sub-026,P1,Anode,run-02,ses-1,Y,7.173598068505527,2023-06-29
2177,sub-026,P1,Anode,run-02,ses-1,Z,2.5216948813199993,2023-06-29
2181,sub-026,P1,Anode,run-02,ses-3,X,1.0273236753046575,2023-10-01
2182,sub-026,P1,Anode,run-02,ses-3,Y,4.383341147303582,2023-10-01
2183,sub-026,P1,Anode,run-02,ses-3,Z,0.043180624544620905,2023-10-01
2184,sub-026,P1,Anode,run-02,ses-4,X,2.0862628509849372,2023-10-08
2185,sub-026,P1,Anode,run-02,ses-4,Y,8.942683036178352,2023-10-08
2186,sub-026,P1,Anode,run-02,ses-4,Z,1.5493918856978413,2023-10-08
2190,sub-026,P1,Cathode1,run-01,ses-1,X,0.9963839040696598,2023-06-29
2191,sub-026,P1,Cathode1,run-01,ses-1,Y,21.477835993617774,2023-06-29
2192,sub-026,P1,Cathode1,run-01,ses-1,Z,46.23842984840274,2023-06-29
2193,sub-026,P1,Cathode1,run-01,ses-2,X,2.5478886025398992,2023-08-27
2194,sub-026,P1,Cathode1,run-01,ses-2,Y,22.492691892534495,2023-08-27
2195,sub-026,P1,Cathode1,run-01,ses-2,Z,45.239322245419025,2023-08-27
2196,sub-026,P1,Cathode1,run-01,ses-3,X,3.6542092742770933,2023-10-01
2197,sub-026,P1,Cathode1,run-01,ses-3,Y,20.534913509488106,2023-10-01
2198,sub-026,P1,Cathode1,run-01,ses-3,Z,49.64254764124751,2023-10-01
2199,sub-026,P1,Cathode1,run-01,ses-4,X,0.6971276304125809,2023-10-08
2200,sub-026,P1,Cathode1,run-01,ses-4,Y,23.390173587352038,2023-10-08
2201,sub-026,P1,Cathode1,run-01,ses-4,Z,44.43980570539832,2023-10-08
2202,sub-026,P1,Cathode1,run-02,ses-1,X,0.9073447776585795,2023-06-29
2203,sub-026,P1,Cathode1,run-02,ses-1,Y,18.73743529930711,2023-06-29
2204,sub-026,P1,Cathode1,run-02,ses-1,Z,47.03363934189081,2023-06-29
2208,sub-026,P1,Cathode1,run-02,ses-3,X,0.9408987028896831,2023-10-01
2209,sub-026,P1,Cathode1,run-02,ses-3,Y,19.60903857216239,2023-10-01
2210,sub-026,P1,Cathode1,run-02,ses-3,Z,48.805458877533674,2023-10-01
2211,sub-026,P1,Cathode1,run-02,ses-4,X,0.7154389540106081,2023-10-08
2212,sub-026,P1,Cathode1,run-02,ses-4,Y,22.48827645495534,2023-10-08
2213,sub-026,P1,Cathode1,run-02,ses-4,Z,44.404387004971504,2023-10-08
2217,sub-026,P1,Cathode2,run-01,ses-1,X,2.520248171389099,2023-06-29
2218,sub-026,P1,Cathode2,run-01,ses-1,Y,2.601428939253097,2023-06-29
2219,sub-026,P1,Cathode2,run-01,ses-1,Z,51.82531768724323,2023-06-29
2220,sub-026,P1,Cathode2,run-01,ses-2,X,2.572664650604125,2023-08-27
2221,sub-026,P1,Cathode2,run-01,ses-2,Y,1.6648225097358278,2023-08-27
2222,sub-026,P1,Cathode2,run-01,ses-2,Z,52.691364581584935,2023-08-27
2223,sub-026,P1,Cathode2,run-01,ses-3,X,0.4440274503827055,2023-10-01
2224,sub-026,P1,Cathode2,run-01,ses-3,Y,6.37814851686359,2023-10-01
2225,sub-026,P1,Cathode2,run-01,ses-3,Z,46.62472927466035,2023-10-01
2226,sub-026,P1,Cathode2,run-01,ses-4,X,3.2855172869563063,2023-10-08
2227,sub-026,P1,Cathode2,run-01,ses-4,Y,0.9907435274124197,2023-10-08
2228,sub-026,P1,Cathode2,run-01,ses-4,Z,47.21388713538647,2023-10-08
2229,sub-026,P1,Cathode2,run-02,ses-1,X,2.520248171389099,2023-06-29
2230,sub-026,P1,Cathode2,run-02,ses-1,Y,2.601428939253097,2023-06-29
2231,sub-026,P1,Cathode2,run-02,ses-1,Z,51.82531768724323,2023-06-29
2235,sub-026,P1,Cathode2,run-02,ses-3,X,0.4781326059997042,2023-10-01
2236,sub-026,P1,Cathode2,run-02,ses-3,Y,6.3434392197430185,2023-10-01
2237,sub-026,P1,Cathode2,run-02,ses-3,Z,47.52619486942888,2023-10-01
2238,sub-026,P1,Cathode2,run-02,ses-4,X,2.4021388725191315,2023-10-08
2239,sub-026,P1,Cathode2,run-02,ses-4,Y,1.8383689953386835,2023-10-08
2240,sub-026,P1,Cathode2,run-02,ses-4,Z,48.184036607742314,2023-10-08
2244,sub-026,P1,Cathode3,run-01,ses-1,X,1.0148682719469093,2023-06-29
2245,sub-026,P1,Cathode3,run-01,ses-1,Y,5.197602182924747,2023-06-29
2246,sub-026,P1,Cathode3,run-01,ses-1,Z,3.3664817956089976,2023-06-29
2247,sub-026,P1,Cathode3,run-01,ses-2,X,0.9441404691338562,2023-08-27
2248,sub-026,P1,Cathode3,run-01,ses-2,Y,7.036105744838714,2023-08-27
2249,sub-026,P1,Cathode3,run-01,ses-2,Z,4.197109989523888,2023-08-27
2250,sub-026,P1,Cathode3,run-01,ses-3,X,1.1354950623959326,2023-10-01
2251,sub-026,P1,Cathode3,run-01,ses-3,Y,4.191577159166336,2023-10-01
2252,sub-026,P1,Cathode3,run-01,ses-3,Z,0.6975037117302421,2023-10-01
2253,sub-026,P1,Cathode3,run-01,ses-4,X,0.9782456247508549,2023-10-08
2254,sub-026,P1,Cathode3,run-01,ses-4,Y,7.001396447718143,2023-10-08
2255,sub-026,P1,Cathode3,run-01,ses-4,Z,3.2956443947553637,2023-10-08
2256,sub-026,P1,Cathode3,run-02,ses-1,X,0.9990744399279379,2023-06-29
2257,sub-026,P1,Cathode3,run-02,ses-1,Y,4.33041434764862,2023-06-29
2258,sub-026,P1,Cathode3,run-02,ses-1,Z,4.303366090804339,2023-06-29
2262,sub-026,P1,Cathode3,run-02,ses-3,X,1.1380125539749884,2023-10-01
2263,sub-026,P1,Cathode3,run-02,ses-3,Y,2.422492191493511,2023-10-01
2264,sub-026,P1,Cathode3,run-02,ses-3,Z,1.6698067073524,2023-10-01
2265,sub-026,P1,Cathode3,run-02,ses-4,X,0.9782456247508549,2023-10-08
2266,sub-026,P1,Cathode3,run-02,ses-4,Y,7.001396447718143,2023-10-08
2267,sub-026,P1,Cathode3,run-02,ses-4,Z,3.2956443947553637,2023-10-08
2271,sub-028,P7,Anode,run-01,ses-1,X,6.251939894782552,2023-06-18
2272,sub-028,P7,Anode,run-01,ses-1,Y,8.810934246480464,2023-06-18
2273,sub-028,P7,Anode,run-01,ses-1,Z,3.4888039730861777,2023-06-18
2274,sub-028,P7,Anode,run-01,ses-2,X,9.962654648172318,2023-09-10
2275,sub-028,P7,Anode,run-01,ses-2,Y,13.013535321652888,2023-09-10
2276,sub-028,P7,Anode,run-01,ses-2,Z,7.3545609634742135,2023-09-10
2280,sub-028,P7,Anode,run-01,ses-4,X,9.850021874224765,2023-10-01
2281,sub-028,P7,Anode,run-01,ses-4,Y,9.756859214007854,2023-10-01
2282,sub-028,P7,Anode,run-01,ses-4,Z,9.738158993087708,2023-10-01
2283,sub-028,P7,Anode,run-02,ses-1,X,6.28011010050075,2023-06-18
2284,sub-028,P7,Anode,run-02,ses-1,Y,9.549634174406528,2023-06-18
2285,sub-028,P7,Anode,run-02,ses-1,Z,2.447869097478687,2023-06-18
2286,sub-028,P7,Anode,run-02,ses-2,X,9.990848878353134,2023-09-10
2287,sub-028,P7,Anode,run-02,ses-2,Y,13.601297051608562,2023-09-10
2288,sub-028,P7,Anode,run-02,ses-2,Z,5.423555351458489,2023-09-10
2292,sub-028,P7,Anode,run-02,ses-4,X,9.878192079942963,2023-10-01
2293,sub-028,P7,Anode,run-02,ses-4,Y,10.495559141933917,2023-10-01
2294,sub-028,P7,Anode,run-02,ses-4,Z,8.697224117480218,2023-10-01
2298,sub-028,P7,Cathode1,run-01,ses-1,X,12.240073404077265,2023-06-18
2299,sub-028,P7,Cathode1,run-01,ses-1,Y,11.029933592975139,2023-06-18
2300,sub-028,P7,Cathode1,run-01,ses-1,Z,7.363829288966954,2023-06-18
2301,sub-028,P7,Cathode1,run-01,ses-2,X,15.023103463003935,2023-09-10
2302,sub-028,P7,Cathode1,run-01,ses-2,Y,14.219618948847055,2023-09-10
2303,sub-028,P7,Cathode1,run-01,ses-2,Z,10.48566471586004,2023-09-10
2307,sub-028,P7,Cathode1,run-01,ses-4,X,14.85422637547046,2023-10-01
2308,sub-028,P7,Cathode1,run-01,ses-4,Y,8.881790193468332,2023-10-01
2309,sub-028,P7,Cathode1,run-01,ses-4,Z,11.390849551055581,2023-10-01
2310,sub-028,P7,Cathode1,run-02,ses-1,X,12.296341742125804,2023-06-18
2311,sub-028,P7,Cathode1,run-02,ses-1,Y,12.960148042738437,2023-06-18
2312,sub-028,P7,Cathode1,run-02,ses-1,Z,7.952171746976674,2023-06-18
2313,sub-028,P7,Cathode1,run-02,ses-2,X,15.051273668722132,2023-09-10
2314,sub-028,P7,Cathode1,run-02,ses-2,Y,14.958318876773118,2023-09-10
2315,sub-028,P7,Cathode1,run-02,ses-2,Z,9.444729840252549,2023-09-10
2319,sub-028,P7,Cathode1,run-02,ses-4,X,13.982834043518523,2023-10-01
2320,sub-028,P7,Cathode1,run-02,ses-4,Y,9.64815072596073,2023-10-01
2321,sub-028,P7,Cathode1,run-02,ses-4,Z,10.345199709162117,2023-10-01
2325,sub-028,P7,Cathode2,run-01,ses-1,X,35.39051380927151,2023-06-18
2326,sub-028,P7,Cathode2,run-01,ses-1,Y,23.858823964446785,2023-06-18
2327,sub-028,P7,Cathode2,run-01,ses-1,Z,36.65824480457231,2023-06-18
2328,sub-028,P7,Cathode2,run-01,ses-2,X,30.836456807334912,2023-09-10
2329,sub-028,P7,Cathode2,run-01,ses-2,Y,21.915974339544775,2023-09-10
2330,sub-028,P7,Cathode2,run-01,ses-2,Z,35.15625677872449,2023-09-10
2334,sub-028,P7,Cathode2,run-01,ses-4,X,34.575485913218586,2023-10-01
2335,sub-028,P7,Cathode2,run-01,ses-4,Y,25.95164615482092,2023-10-01
2336,sub-028,P7,Cathode2,run-01,ses-4,Z,32.640654475055634,2023-10-01
2337,sub-028,P7,Cathode2,run-02,ses-1,X,35.334197422297734,2023-06-18
2338,sub-028,P7,Cathode2,run-02,ses-1,Y,22.230485910624267,2023-06-18
2339,sub-028,P7,Cathode2,run-02,ses-1,Z,37.85004381937906,2023-06-18
2340,sub-028,P7,Cathode2,run-02,ses-2,X,31.679678933568653,2023-09-10
2341,sub-028,P7,Cathode2,run-02,ses-2,Y,20.410913879126312,2023-09-10
2342,sub-028,P7,Cathode2,run-02,ses-2,Z,37.242841496225445,2023-09-10
2346,sub-028,P7,Cathode2,run-02,ses-4,X,33.619606988574674,2023-10-01
2347,sub-028,P7,Cathode2,run-02,ses-4,Y,24.35096870556474,2023-10-01
2348,sub-028,P7,Cathode2,run-02,ses-4,Z,33.82773852357641,2023-10-01
2352,sub-028,P7,Cathode3,run-01,ses-1,X,49.63822071666917,2023-06-18
2353,sub-028,P7,Cathode3,run-01,ses-1,Y,37.10052405312658,2023-06-18
2354,sub-028,P7,Cathode3,run-01,ses-1,Z,32.26380325647071,2023-06-18
2355,sub-028,P7,Cathode3,run-01,ses-2,X,51.634152840634925,2023-09-10
2356,sub-028,P7,Cathode3,run-01,ses-2,Y,44.631113507002595,2023-09-10
2357,sub-028,P7,Cathode3,run-01,ses-2,Z,39.22782084232196,2023-09-10
2361,sub-028,P7,Cathode3,run-01,ses-4,X,51.52152006668737,2023-10-01
2362,sub-028,P7,Cathode3,run-01,ses-4,Y,41.37443739935756,2023-10-01
2363,sub-028,P7,Cathode3,run-01,ses-4,Z,41.611418871935456,2023-10-01
2364,sub-028,P7,Cathode3,run-02,ses-1,X,49.63817266774393,2023-06-18
2365,sub-028,P7,Cathode3,run-02,ses-1,Y,37.40240044906736,2023-06-18
2366,sub-028,P7,Cathode3,run-02,ses-1,Z,34.043944729287176,2023-06-18
2367,sub-028,P7,Cathode3,run-02,ses-2,X,51.634176865097544,2023-09-10
2368,sub-028,P7,Cathode3,run-02,ses-2,Y,44.480175309032205,2023-09-10
2369,sub-028,P7,Cathode3,run-02,ses-2,Z,38.33775010591373,2023-09-10
2373,sub-028,P7,Cathode3,run-02,ses-4,X,51.52152006668737,2023-10-01
2374,sub-028,P7,Cathode3,run-02,ses-4,Y,41.37443739935756,2023-10-01
2375,sub-028,P7,Cathode3,run-02,ses-4,Z,41.611418871935456,2023-10-01
2379,sub-029,P7,Anode,run-01,ses-1,X,5.484092490244656,2023-06-28
2380,sub-029,P7,Anode,run-01,ses-1,Y,8.765239665806291,2023-06-28
2381,sub-029,P7,Anode,run-01,ses-1,Z,2.9565021108090903,2023-06-28
2382,sub-029,P7,Anode,run-01,ses-2,X,2.682850440228357,2023-08-27
2383,sub-029,P7,Anode,run-01,ses-2,Y,7.9624098640028365,2023-08-27
2384,sub-029,P7,Anode,run-01,ses-2,Z,0.6006940183043454,2023-08-27
2391,sub-029,P7,Anode,run-02,ses-1,X,5.448689340110867,2023-06-28
2392,sub-029,P7,Anode,run-02,ses-1,Y,12.420716198682783,2023-06-28
2393,sub-029,P7,Anode,run-02,ses-1,Z,1.242909365445378,2023-06-28
2394,sub-029,P7,Anode,run-02,ses-2,X,1.7584998935554168,2023-08-27
2395,sub-029,P7,Anode,run-02,ses-2,Y,7.988040165565906,2023-08-27
2396,sub-029,P7,Anode,run-02,ses-2,Z,1.478148949220774,2023-08-27
2406,sub-029,P7,Cathode1,run-01,ses-1,X,9.063443254064765,2023-06-28
2407,sub-029,P7,Cathode1,run-01,ses-1,Y,9.970013417620212,2023-06-28
2408,sub-029,P7,Cathode1,run-01,ses-1,Z,6.685896862447265,2023-06-28
2409,sub-029,P7,Cathode1,run-01,ses-2,X,7.193764490857717,2023-08-27
2410,sub-029,P7,Cathode1,run-01,ses-2,Y,4.606356074884534,2023-08-27
2411,sub-029,P7,Cathode1,run-01,ses-2,Z,4.79491707324982,2023-08-27
2418,sub-029,P7,Cathode1,run-02,ses-1,X,8.12139113232493,2023-06-28
2419,sub-029,P7,Cathode1,run-02,ses-1,Y,11.823381985621527,2023-06-28
2420,sub-029,P7,Cathode1,run-02,ses-1,Z,4.9516455588489805,2023-06-28
2421,sub-029,P7,Cathode1,run-02,ses-2,X,7.22545117916539,2023-08-27
2422,sub-029,P7,Cathode1,run-02,ses-2,Y,6.388563105687499,2023-08-27
2423,sub-029,P7,Cathode1,run-02,ses-2,Z,5.742426730841402,2023-08-27
2433,sub-029,P7,Cathode2,run-01,ses-1,X,36.37376624885947,2023-06-28
2434,sub-029,P7,Cathode2,run-01,ses-1,Y,26.267113042017446,2023-06-28
2435,sub-029,P7,Cathode2,run-01,ses-1,Z,39.99637638829648,2023-06-28
2436,sub-029,P7,Cathode2,run-01,ses-2,X,33.66780444728211,2023-08-27
2437,sub-029,P7,Cathode2,run-01,ses-2,Y,24.470734444633127,2023-08-27
2438,sub-029,P7,Cathode2,run-01,ses-2,Z,40.02511399850249,2023-08-27
2445,sub-029,P7,Cathode2,run-02,ses-1,X,34.588658715644854,2023-06-28
2446,sub-029,P7,Cathode2,run-02,ses-1,Y,23.542617818759755,2023-06-28
2447,sub-029,P7,Cathode2,run-02,ses-1,Z,40.87989060819149,2023-06-28
2448,sub-029,P7,Cathode2,run-02,ses-2,X,34.588658715644854,2023-08-27
2449,sub-029,P7,Cathode2,run-02,ses-2,Y,23.542617818759755,2023-08-27
2450,sub-029,P7,Cathode2,run-02,ses-2,Z,40.87989060819149,2023-08-27
2460,sub-029,P7,Cathode3,run-01,ses-1,X,42.59688046920113,2023-06-28
2461,sub-029,P7,Cathode3,run-01,ses-1,Y,38.08835537402891,2023-06-28
2462,sub-029,P7,Cathode3,run-01,ses-1,Z,37.241469095945355,2023-06-28
2463,sub-029,P7,Cathode3,run-01,ses-2,X,43.28477853393182,2023-08-27
2464,sub-029,P7,Cathode3,run-01,ses-2,Y,40.99784022357315,2023-08-27
2465,sub-029,P7,Cathode3,run-01,ses-2,Z,29.16542883917689,2023-08-27
2472,sub-029,P7,Cathode3,run-02,ses-1,X,43.478835309119894,2023-06-28
2473,sub-029,P7,Cathode3,run-02,ses-1,Y,39.913228956721724,2023-06-28
2474,sub-029,P7,Cathode3,run-02,ses-1,Z,36.35997463904321,2023-06-28
2475,sub-029,P7,Cathode3,run-02,ses-2,X,43.23888654886745,2023-08-27
2476,sub-029,P7,Cathode3,run-02,ses-2,Y,41.94585778351873,2023-08-27
2477,sub-029,P7,Cathode3,run-02,ses-2,Z,27.383801130130884,2023-08-27
2487,sub-030,P1,Anode,run-01,ses-1,X,0.533021760880942,2023-06-28
2488,sub-030,P1,Anode,run-01,ses-1,Y,2.8541524859517793,2023-06-28
2489,sub-030,P1,Anode,run-01,ses-1,Z,1.0552207498252386,2023-06-28
2490,sub-030,P1,Anode,run-01,ses-2,X,0.1414771603792957,2023-08-31
2491,sub-030,P1,Anode,run-01,ses-2,Y,1.2071372067928294,2023-08-31
2492,sub-030,P1,Anode,run-01,ses-2,Z,5.335227166637779,2023-08-31
2493,sub-030,P1,Anode,run-01,ses-3,X,1.10401361085475,2023-10-05
2494,sub-030,P1,Anode,run-01,ses-3,Y,0.16918434225022594,2023-10-05
2495,sub-030,P1,Anode,run-01,ses-3,Z,1.7769529087096458,2023-10-05
2499,sub-030,P1,Anode,run-02,ses-1,X,0.5399503966420838,2023-06-28
2500,sub-030,P1,Anode,run-02,ses-1,Y,1.925633300319312,2023-06-28
2501,sub-030,P1,Anode,run-02,ses-1,Z,1.9314743044227356,2023-06-28
2502,sub-030,P1,Anode,run-02,ses-2,X,1.0172392821312002,2023-08-31
2503,sub-030,P1,Anode,run-02,ses-2,Y,1.2041891182214002,2023-08-31
2504,sub-030,P1,Anode,run-02,ses-2,Z,6.261531706303359,2023-08-31
2505,sub-030,P1,Anode,run-02,ses-3,X,0.2421087606251291,2023-10-05
2506,sub-030,P1,Anode,run-02,ses-3,Y,2.0291708020865897,2023-10-05
2507,sub-030,P1,Anode,run-02,ses-3,Z,2.60315547823906,2023-10-05
2514,sub-030,P1,Cathode1,run-01,ses-1,X,0.5491889251768569,2023-06-28
2515,sub-030,P1,Cathode1,run-01,ses-1,Y,15.675766289234161,2023-06-28
2516,sub-030,P1,Cathode1,run-01,ses-1,Z,51.281738089621065,2023-06-28
2517,sub-030,P1,Cathode1,run-01,ses-2,X,3.008206300660966,2023-08-31
2518,sub-030,P1,Cathode1,run-01,ses-2,Y,12.112573666498065,2023-08-31
2519,sub-030,P1,Cathode1,run-01,ses-2,Z,55.96812535472214,2023-08-31
2520,sub-030,P1,Cathode1,run-01,ses-3,X,1.3408165520429591,2023-10-05
2521,sub-030,P1,Cathode1,run-01,ses-3,Y,13.895644022151828,2023-10-05
2522,sub-030,P1,Cathode1,run-01,ses-3,Z,53.16177945233881,2023-10-05
2526,sub-030,P1,Cathode1,run-02,ses-1,X,0.5119059125334005,2023-06-28
2527,sub-030,P1,Cathode1,run-02,ses-1,Y,13.845349315553904,2023-06-28
2528,sub-030,P1,Cathode1,run-02,ses-1,Z,50.431312291175125,2023-06-28
2529,sub-030,P1,Cathode1,run-02,ses-2,X,3.0316320417821387,2023-08-31
2530,sub-030,P1,Cathode1,run-02,ses-2,Y,12.085952268913388,2023-08-31
2531,sub-030,P1,Cathode1,run-02,ses-2,Z,55.066044043973086,2023-08-31
2532,sub-030,P1,Cathode1,run-02,ses-3,X,1.364242293164132,2023-10-05
2533,sub-030,P1,Cathode1,run-02,ses-3,Y,13.869022624567151,2023-10-05
2534,sub-030,P1,Cathode1,run-02,ses-3,Z,52.25969814158976,2023-10-05
2541,sub-030,P1,Cathode2,run-01,ses-1,X,0.614271037355067,2023-06-28
2542,sub-030,P1,Cathode2,run-01,ses-1,Y,9.475101877674462,2023-06-28
2543,sub-030,P1,Cathode2,run-01,ses-1,Z,46.94110405273736,2023-06-28
2544,sub-030,P1,Cathode2,run-01,ses-2,X,1.3121956997364776,2023-08-31
2545,sub-030,P1,Cathode2,run-01,ses-2,Y,11.148738554418088,2023-08-31
2546,sub-030,P1,Cathode2,run-01,ses-2,Z,41.452737447023395,2023-08-31
2547,sub-030,P1,Cathode2,run-01,ses-3,X,1.3824729230999964,2023-10-05
2548,sub-030,P1,Cathode2,run-01,ses-3,Y,11.228602747172118,2023-10-05
2549,sub-030,P1,Cathode2,run-01,ses-3,Z,44.15898137927056,2023-10-05
2553,sub-030,P1,Cathode2,run-02,ses-1,X,1.452750146463515,2023-06-28
2554,sub-030,P1,Cathode2,run-02,ses-1,Y,11.308466939926149,2023-06-28
2555,sub-030,P1,Cathode2,run-02,ses-1,Z,46.86522531151772,2023-06-28
2556,sub-030,P1,Cathode2,run-02,ses-2,X,0.4971423317492025,2023-08-31
2557,sub-030,P1,Cathode2,run-02,ses-2,Y,9.341994889751078,2023-08-31
2558,sub-030,P1,Cathode2,run-02,ses-2,Z,42.43069749899209,2023-08-31
2559,sub-030,P1,Cathode2,run-02,ses-3,X,0.5067108013480919,2023-10-05
2560,sub-030,P1,Cathode2,run-02,ses-3,Y,11.22565465860069,2023-10-05
2561,sub-030,P1,Cathode2,run-02,ses-3,Z,45.08528591893614,2023-10-05
2568,sub-030,P1,Cathode3,run-01,ses-1,X,2.176134409159417,2023-06-28
2569,sub-030,P1,Cathode3,run-01,ses-1,Y,2.19573259755969,2023-06-28
2570,sub-030,P1,Cathode3,run-01,ses-1,Z,6.07711811967194,2023-06-28
2571,sub-030,P1,Cathode3,run-01,ses-2,X,1.9956571159511753,2023-08-31
2572,sub-030,P1,Cathode3,run-01,ses-2,Y,1.054242231249809,2023-08-31
2573,sub-030,P1,Cathode3,run-01,ses-2,Z,2.0157859209179882,2023-08-31
2574,sub-030,P1,Cathode3,run-01,ses-3,X,2.0355799624323794,2023-10-05
2575,sub-030,P1,Cathode3,run-01,ses-3,Y,2.0360042120516297,2023-10-05
2576,sub-030,P1,Cathode3,run-01,ses-3,Z,0.6646302551776166,2023-10-05
2580,sub-030,P1,Cathode3,run-02,ses-1,X,2.192631514519448,2023-06-28
2581,sub-030,P1,Cathode3,run-02,ses-1,Y,3.150873180776834,2023-06-28
2582,sub-030,P1,Cathode3,run-02,ses-1,Z,7.855452985018491,2023-06-28
2583,sub-030,P1,Cathode3,run-02,ses-2,X,1.9956571159511753,2023-08-31
2584,sub-030,P1,Cathode3,run-02,ses-2,Y,1.054242231249809,2023-08-31
2585,sub-030,P1,Cathode3,run-02,ses-2,Z,2.0157859209179882,2023-08-31
2586,sub-030,P1,Cathode3,run-02,ses-3,X,1.5943475866317698,2023-10-05
2587,sub-030,P1,Cathode3,run-02,ses-3,Y,8.709853140339256,2023-10-05
2588,sub-030,P1,Cathode3,run-02,ses-3,Z,4.607111800909042,2023-10-05
2703,sub-032,P7,Anode,run-01,ses-1,X,3.647627656422557,2023-07-05
2704,sub-032,P7,Anode,run-01,ses-1,Y,10.04193294584751,2023-07-05
2705,sub-032,P7,Anode,run-01,ses-1,Z,0.23510773673653773,2023-07-05
2706,sub-032,P7,Anode,run-01,ses-2,X,10.053218571543695,2023-10-11
2707,sub-032,P7,Anode,run-01,ses-2,Y,8.53655250161886,2023-10-11
2708,sub-032,P7,Anode,run-01,ses-2,Z,8.18639102958143,2023-10-11
2715,sub-032,P7,Anode,run-02,ses-1,X,3.647627656422557,2023-07-05
2716,sub-032,P7,Anode,run-02,ses-1,Y,10.04193294584751,2023-07-05
2717,sub-032,P7,Anode,run-02,ses-1,Z,0.23510773673653773,2023-07-05
2718,sub-032,P7,Anode,run-02,ses-2,X,10.063804634921254,2023-10-11
