,X,Y,Z,Electrode,run,Session,Subject
sub-003_ses-2_run-01_Cathode3,-47.9130713843042,-66.63794320076704,78.65350682940334,Cathode3,run-01,ses-2,sub-003
sub-003_ses-2_run-02_Anode,-65.26193253067322,-48.492919877171516,52.01761263050139,Anode,run-02,ses-2,sub-003
sub-003_ses-2_run-02_Cathode1,-66.81721444777213,-60.49291440844536,16.3456353507936,Cathode1,run-02,ses-2,sub-003
sub-003_ses-2_run-02_Cathode2,-66.76354593865108,-11.200084291398525,58.82121992390603,Cathode2,run-02,ses-2,sub-003
sub-003_ses-2_run-02_Cathode3,-48.812957277172245,-66.65220552682877,78.65212547034025,Cathode3,run-02,ses-2,sub-003
sub-003_ses-1_run-01_Anode,-66.09963500406593,-51.82828529924154,45.79675473552197,Anode,run-01,ses-1,sub-003
sub-003_ses-1_run-01_Cathode1,-65.82502050127368,-65.75063665956259,10.645416649989784,Cathode1,run-01,ses-1,sub-003
sub-003_ses-1_run-01_Cathode2,-68.50731226534117,-13.817429400980473,49.0629017399624,Cathode2,run-01,ses-1,sub-003
sub-003_ses-1_run-01_Cathode3,-51.43614146427717,-70.90000101178885,72.24543322902173,Cathode3,run-01,ses-1,sub-003
sub-003_ses-1_run-02_Anode,-65.16653549682815,-54.131045773625374,48.084052035585046,Anode,run-02,ses-1,sub-003
sub-003_ses-1_run-02_Cathode1,-65.80918593914248,-66.81761272996664,11.346364754252136,Cathode1,run-02,ses-1,sub-003
sub-003_ses-1_run-02_Cathode2,-68.47255416086409,-16.31752286106348,52.232837413437665,Cathode2,run-02,ses-1,sub-003
sub-003_ses-1_run-02_Cathode3,-50.523509989492595,-71.58657343685627,71.17972322739661,Cathode3,run-02,ses-1,sub-003
sub-003_ses-3_run-01_Anode,-64.35741316748317,-49.027869530022144,54.67105318699032,Anode,run-01,ses-3,sub-003
sub-003_ses-3_run-01_Cathode1,-66.79017879383173,-62.07765457034111,15.095472361892462,Cathode1,run-01,ses-3,sub-003
sub-003_ses-3_run-01_Cathode2,-66.73651028471068,-12.784824453294277,57.57105693500489,Cathode2,run-01,ses-3,sub-003
sub-003_ses-3_run-01_Cathode3,-46.08163047430571,-68.7433706894517,80.05816575605422,Cathode3,run-01,ses-3,sub-003
sub-003_ses-3_run-02_Anode,-64.34157860535197,-50.0948456004262,55.37200129125267,Anode,run-02,ses-3,sub-003
sub-003_ses-3_run-02_Cathode1,-66.79017879383173,-62.07765457034111,15.095472361892462,Cathode1,run-02,ses-3,sub-003
sub-003_ses-3_run-02_Cathode2,-65.8192453396041,-14.020608857274055,59.15740613080561,Cathode2,run-02,ses-3,sub-003
sub-003_ses-3_run-02_Cathode3,-46.041849238448776,-71.0289456024766,77.74091140646487,Cathode3,run-02,ses-3,sub-003
sub-040_ses-2_run-01_Anode,54.497025666059926,52.03194416128099,27.723626252263784,Anode,run-01,ses-2,sub-040
sub-040_ses-2_run-01_Cathode1,55.326931056100875,19.488346682861447,46.43697667494416,Cathode1,run-01,ses-2,sub-040
sub-040_ses-2_run-01_Cathode2,25.35304021439515,72.43487793207169,36.493913024663925,Cathode2,run-01,ses-2,sub-040
sub-040_ses-2_run-01_Cathode3,66.99742389377207,51.20744873397052,-7.32073263451457,Cathode3,run-01,ses-2,sub-040
sub-040_ses-2_run-02_Anode,53.69737644237466,52.12364161387086,29.573541238904,Anode,run-02,ses-2,sub-040
sub-040_ses-2_run-02_Cathode1,56.17607634188607,19.439826749265194,45.4874471873045,Cathode1,run-02,ses-2,sub-040
sub-040_ses-2_run-02_Cathode2,25.399549255147576,71.57632652297616,37.437704630196095,Cathode2,run-02,ses-2,sub-040
sub-040_ses-2_run-02_Cathode3,67.09342899662443,50.39207484386861,-5.476555529981852,Cathode3,run-02,ses-2,sub-040
sub-040_ses-1_run-01_Anode,52.09210395230912,50.503578662872314,33.36018342524767,Anode,run-01,ses-1,sub-040
sub-040_ses-1_run-01_Cathode1,45.04118252382614,20.885959776118398,55.98715342208743,Cathode1,run-01,ses-1,sub-040
sub-040_ses-1_run-01_Cathode2,25.2600221328903,74.15198075026274,34.60632981359959,Cathode2,run-01,ses-1,sub-040
sub-040_ses-1_run-01_Cathode3,69.16677891556174,44.32835263200104,0.13131223246455193,Cathode3,run-01,ses-1,sub-040
sub-040_ses-1_run-02_Anode,50.43733540014364,48.840338192880154,36.24644011259079,Anode,run-02,ses-1,sub-040
sub-040_ses-1_run-02_Cathode1,44.18606319534592,19.131021853536367,57.02349512279034,Cathode1,run-02,ses-1,sub-040
sub-040_ses-1_run-02_Cathode2,23.555757518624887,72.44556276127696,36.59220100194216,Cathode2,run-02,ses-1,sub-040
sub-040_ses-1_run-02_Cathode3,69.21328795631416,43.46980122290552,1.0751038379967213,Cathode3,run-02,ses-1,sub-040
sub-064_ses-1_run-01_Anode,-67.86580561171286,-52.39412412326783,40.43942045769654,Anode,run-01,ses-1,sub-064
sub-064_ses-1_run-01_Cathode1,-68.0523911411874,-63.64267890714109,5.072781493654475,Cathode1,run-01,ses-1,sub-064
sub-064_ses-1_run-01_Cathode2,-64.17658768314868,-14.602639134973288,43.678703462239355,Cathode2,run-01,ses-1,sub-064
sub-064_ses-1_run-01_Cathode3,-47.7278664461337,-71.29756898991764,62.82237501675263,Cathode3,run-01,ses-1,sub-064
sub-064_ses-1_run-02_Anode,-67.8896060984116,-53.29650256317109,40.42697331099771,Anode,run-02,ses-1,sub-064
sub-064_ses-1_run-02_Cathode1,-68.07619162788615,-64.54505734704435,5.060334346955642,Cathode1,run-02,ses-1,sub-064
sub-064_ses-1_run-02_Cathode2,-63.28320443863049,-14.65114396251738,45.48689225758426,Cathode2,run-02,ses-1,sub-064
sub-064_ses-1_run-02_Cathode3,-47.7485176816117,-72.18757909815758,61.90724002243951,Cathode3,run-02,ses-1,sub-064
sub-016_ses-3_run-01_Anode,75.53177724592388,-40.71694536879659,10.043946428224444,Anode,run-01,ses-3,sub-016
sub-016_ses-3_run-01_Cathode1,73.00882932171226,-44.43009628355503,-21.761201560497284,Cathode1,run-01,ses-3,sub-016
sub-016_ses-3_run-01_Cathode2,70.50542083196342,-60.0288222245872,30.946699460968375,Cathode2,run-01,ses-3,sub-016
sub-016_ses-3_run-01_Cathode3,80.04561974108219,-13.32288733869791,17.424569191411138,Cathode3,run-01,ses-3,sub-016
sub-026_ses-4_run-01_Anode,74.4296412654221,-55.989691495895386,6.269242413341999,Anode,run-01,ses-4,sub-026
sub-026_ses-4_run-01_Cathode1,63.61287236958742,-60.24982641264796,-15.759805705398321,Cathode1,run-01,ses-4,sub-026
sub-026_ses-4_run-01_Cathode2,67.51551728695631,-74.98074352741241,25.343887135386467,Cathode2,run-01,ses-4,sub-026
sub-026_ses-4_run-01_Cathode3,77.08175437524915,-30.428603552281857,14.225644394755363,Cathode3,run-01,ses-4,sub-026
sub-026_ses-4_run-02_Anode,73.54626285098493,-56.83731696382165,7.239391885697842,Anode,run-02,ses-4,sub-026
sub-026_ses-4_run-02_Cathode1,63.594561045989394,-61.15172354504466,-15.724387004971504,Cathode1,run-02,ses-4,sub-026
sub-026_ses-4_run-02_Cathode2,66.63213887251914,-75.82836899533868,26.31403660774231,Cathode2,run-02,ses-4,sub-026
sub-026_ses-4_run-02_Cathode3,77.08175437524915,-30.428603552281857,14.225644394755363,Cathode3,run-02,ses-4,sub-026
sub-026_ses-2_run-01_Anode,73.61195567063987,-58.53698333725333,10.014626070857048,Anode,run-01,ses-2,sub-026
sub-026_ses-2_run-01_Cathode1,61.7621113974601,-61.147308107465506,-16.559322245419025,Cathode1,run-01,ses-2,sub-026
sub-026_ses-2_run-01_Cathode2,66.80266465060413,-75.65482250973582,30.82136458158493,Cathode2,run-01,ses-2,sub-026
sub-026_ses-2_run-01_Cathode3,77.11585953086615,-30.393894255161285,15.127109989523888,Cathode3,run-01,ses-2,sub-026
sub-026_ses-1_run-01_Anode,73.57785051502287,-58.5716926343739,9.113160476088524,Anode,run-01,ses-1,sub-026
sub-026_ses-1_run-01_Cathode1,65.30638390406966,-62.16216400638223,-17.55842984840274,Cathode1,run-01,ses-1,sub-026
sub-026_ses-1_run-01_Cathode2,66.7502481713891,-76.59142893925309,29.955317687243223,Cathode2,run-01,ses-1,sub-026
sub-026_ses-1_run-01_Cathode3,77.0451317280531,-32.23239781707525,14.296481795608997,Cathode3,run-01,ses-1,sub-026
sub-026_ses-1_run-02_Anode,73.54374535940588,-58.606401931494474,8.21169488132,Anode,run-02,ses-1,sub-026
sub-026_ses-1_run-02_Cathode1,65.21734477765858,-64.90256470069289,-18.353639341890812,Cathode1,run-02,ses-1,sub-026
sub-026_ses-1_run-02_Cathode2,66.7502481713891,-76.59142893925309,29.955317687243223,Cathode2,run-02,ses-1,sub-026
sub-026_ses-1_run-02_Cathode3,77.06092556007206,-33.09958565235138,15.233366090804338,Cathode3,run-02,ses-1,sub-026
sub-026_ses-3_run-01_Anode,72.53974015451968,-60.46005242317915,6.512866269797087,Anode,run-01,ses-3,sub-026
sub-026_ses-3_run-01_Cathode1,60.65579072572291,-63.105086490511894,-20.96254764124751,Cathode1,run-01,ses-3,sub-026
sub-026_ses-3_run-01_Cathode2,64.67402745038271,-80.36814851686358,24.75472927466035,Cathode2,run-01,ses-3,sub-026
sub-026_ses-3_run-01_Cathode3,76.92450493760407,-33.238422840833664,11.627503711730242,Cathode3,run-01,ses-3,sub-026
sub-026_ses-3_run-02_Anode,72.48732367530465,-61.39665885269642,5.6468193754553795,Anode,run-02,ses-3,sub-026
sub-026_ses-3_run-02_Cathode1,63.36910129711032,-64.03096142783761,-20.125458877533674,Cathode1,run-02,ses-3,sub-026
sub-026_ses-3_run-02_Cathode2,64.70813260599971,-80.33343921974301,25.656194869428873,Cathode2,run-02,ses-3,sub-026
sub-026_ses-3_run-02_Cathode3,76.92198744602501,-35.00750780850649,12.5998067073524,Cathode3,run-02,ses-3,sub-026
sub-057_ses-1_run-01_Anode,64.32182040438056,24.511619981378317,44.60170153155923,Anode,run-01,ses-1,sub-057
sub-057_ses-1_run-01_Cathode1,62.461564030498266,-11.388279791921377,58.0949364118278,Cathode1,run-01,ses-1,sub-057
sub-057_ses-1_run-01_Cathode2,39.21792445704341,45.83732150495052,55.45636497437954,Cathode2,run-01,ses-1,sub-057
sub-057_ses-1_run-01_Cathode3,75.02243585139513,24.424897257238626,8.588973697274923,Cathode3,run-01,ses-1,sub-057
sub-057_ses-1_run-02_Anode,64.24834273569286,21.81952952966094,44.3147805146873,Anode,run-02,ses-1,sub-057
sub-057_ses-1_run-02_Cathode1,62.4125789180398,-13.183006759732962,57.90365573391318,Cathode1,run-02,ses-1,sub-057
sub-057_ses-1_run-02_Cathode2,41.03612241707742,44.80432615429163,56.16141386330128,Cathode2,run-02,ses-1,sub-057
sub-057_ses-1_run-02_Cathode3,75.11042343080044,22.33981240168214,11.086931567639112,Cathode3,run-02,ses-1,sub-057
sub-031_ses-1_run-01_Anode,56.446856835857034,34.40820778440684,56.45670090429485,Anode,run-01,ses-1,sub-031
sub-031_ses-1_run-01_Cathode1,46.18096402287483,3.6410217829979956,76.51363446936011,Cathode1,run-01,ses-1,sub-031
sub-031_ses-1_run-01_Cathode2,32.24228591565043,60.72981131076813,57.15234200935811,Cathode2,run-01,ses-1,sub-031
sub-031_ses-1_run-01_Cathode3,71.47224619146436,29.996896887663752,27.388725117780268,Cathode3,run-01,ses-1,sub-031
sub-031_ses-1_run-02_Anode,55.44210348650813,32.597034119069576,58.20031399279833,Anode,run-02,ses-1,sub-031
sub-031_ses-1_run-02_Cathode1,46.170177483931184,1.8355374881066382,76.50167623348534,Cathode1,run-02,ses-1,sub-031
sub-031_ses-1_run-02_Cathode2,30.238172486424446,58.01020612753928,60.645547304302454,Cathode2,run-02,ses-1,sub-031
sub-031_ses-1_run-02_Cathode3,72.50843758136034,29.105530538596213,24.725671231746674,Cathode3,run-02,ses-1,sub-031
sub-030_ses-2_run-01_Anode,67.11852283962071,-59.80286279320717,11.304772833362222,Anode,run-01,ses-2,sub-030
sub-030_ses-2_run-01_Cathode1,60.00179369933903,-67.38742633350194,-16.208125354722142,Cathode1,run-01,ses-2,sub-030
sub-030_ses-2_run-01_Cathode2,60.107804300263524,-81.36873855441809,30.36273744702339,Cathode2,run-01,ses-2,sub-030
sub-030_ses-2_run-01_Cathode3,73.24434288404882,-33.62424223124981,19.464214079082012,Cathode3,run-01,ses-2,sub-030
sub-030_ses-2_run-02_Anode,66.2427607178688,-59.8058108817786,10.378468293696642,Anode,run-02,ses-2,sub-030
sub-030_ses-2_run-02_Cathode1,59.97836795821786,-67.41404773108661,-15.306044043973088,Cathode1,run-02,ses-2,sub-030
sub-030_ses-2_run-02_Cathode2,60.9228576682508,-79.56199488975108,31.340697498992085,Cathode2,run-02,ses-2,sub-030
sub-030_ses-2_run-02_Cathode3,73.24434288404882,-33.62424223124981,19.464214079082012,Cathode3,run-02,ses-2,sub-030
sub-030_ses-1_run-01_Anode,67.79302176088095,-58.15584751404822,17.69522074982524,Anode,run-01,ses-1,sub-030
sub-030_ses-1_run-01_Cathode1,62.46081107482314,-63.82423371076584,-11.521738089621067,Cathode1,run-01,ses-1,sub-030
sub-030_ses-1_run-01_Cathode2,60.805728962644935,-79.69510187767446,35.851104052737355,Cathode2,run-01,ses-1,sub-030
sub-030_ses-1_run-01_Cathode3,73.06386559084058,-34.76573259755969,27.55711811967194,Cathode3,run-01,ses-1,sub-030
sub-030_ses-1_run-02_Anode,67.79995039664209,-59.084366699680686,18.571474304422736,Anode,run-02,ses-1,sub-030
sub-030_ses-1_run-02_Cathode1,62.4980940874666,-65.6546506844461,-10.671312291175127,Cathode1,run-02,ses-1,sub-030
sub-030_ses-1_run-02_Cathode2,59.96724985353649,-81.52846693992615,35.775225311517715,Cathode2,run-02,ses-1,sub-030
sub-030_ses-1_run-02_Cathode3,73.04736848548055,-35.720873180776834,29.33545298501849,Cathode3,run-02,ses-1,sub-030
sub-030_ses-3_run-01_Anode,66.15598638914526,-60.84081565774977,14.863047091290355,Anode,run-01,ses-3,sub-030
sub-030_ses-3_run-01_Cathode1,61.66918344795704,-65.60435597784817,-13.401779452338815,Cathode1,run-01,ses-3,sub-030
sub-030_ses-3_run-01_Cathode2,60.037527076900005,-81.44860274717212,33.068981379270554,Cathode2,run-01,ses-3,sub-030
sub-030_ses-3_run-01_Cathode3,73.20442003756762,-34.60600421205163,22.144630255177617,Cathode3,run-01,ses-3,sub-030
sub-030_ses-3_run-02_Anode,67.01789123937488,-58.98082919791341,14.03684452176094,Anode,run-02,ses-3,sub-030
sub-030_ses-3_run-02_Cathode1,61.645757706835866,-65.63097737543285,-12.49969814158976,Cathode1,run-02,ses-3,sub-030
sub-030_ses-3_run-02_Cathode2,60.91328919865191,-81.44565465860069,33.99528591893613,Cathode2,run-02,ses-3,sub-030
sub-030_ses-3_run-02_Cathode3,73.64565241336823,-23.860146859660745,26.087111800909042,Cathode3,run-02,ses-3,sub-030
sub-032_ses-2_run-01_Anode,56.13321857154369,15.453447498381138,61.23360897041857,Anode,run-01,ses-2,sub-032
sub-032_ses-2_run-01_Cathode1,46.55082568898797,-16.61503876745701,77.43107627891004,Cathode1,run-01,ses-2,sub-032
sub-032_ses-2_run-01_Cathode2,34.8748277220875,46.15740620344877,65.39500873722136,Cathode2,run-01,ses-2,sub-032
sub-032_ses-2_run-01_Cathode3,73.59332048147917,14.534213565289974,26.931687384843826,Cathode3,run-01,ses-2,sub-032
sub-032_ses-2_run-02_Anode,56.14380463492125,16.352931179106236,61.309932166710496,Anode,run-02,ses-2,sub-032
sub-032_ses-2_run-02_Cathode1,47.44011508766562,-17.525935396552086,77.3644437417388,Cathode1,run-02,ses-2,sub-032
sub-032_ses-2_run-02_Cathode2,35.79600909911096,46.298390455543995,63.60571248456836,Cathode2,run-02,ses-2,sub-032
sub-032_ses-2_run-02_Cathode3,72.69344501942396,14.545626513659954,26.921996725723147,Cathode3,run-02,ses-2,sub-032
sub-032_ses-1_run-01_Anode,49.727627656422555,13.948067054152489,69.18489226326346,Anode,run-01,ses-1,sub-032
sub-032_ses-1_run-01_Cathode1,41.077136002480984,-18.72652143985033,81.71775321103632,Cathode1,run-01,ses-1,sub-032
sub-032_ses-1_run-01_Cathode2,22.99568090867251,40.89397292584181,75.681335657835,Cathode2,run-01,ses-1,sub-032
sub-032_ses-1_run-01_Cathode3,69.84467722848058,13.513084955513477,39.48583313077688,Cathode3,run-01,ses-1,sub-032
sub-032_ses-1_run-02_Anode,49.727627656422555,13.948067054152489,69.18489226326346,Anode,run-02,ses-1,sub-032
sub-032_ses-1_run-02_Cathode1,41.95583933778107,-20.536901749670506,81.57479747757316,Cathode1,run-02,ses-1,sub-032
sub-032_ses-1_run-02_Cathode2,24.827323811128736,41.92302791029215,73.9780532605946,Cathode2,run-02,ses-1,sub-032
sub-032_ses-1_run-02_Cathode3,69.84467722848058,13.513084955513477,39.48583313077688,Cathode3,run-02,ses-1,sub-032
sub-002_ses-2_run-01_Anode,-60.410426408052444,-42.04008462652564,63.63376301527023,Anode,run-01,ses-2,sub-002
sub-002_ses-2_run-01_Cathode1,-67.68277978058904,-55.074711019173265,28.991439916193485,Cathode1,run-01,ses-2,sub-002
sub-002_ses-2_run-01_Cathode2,-55.918272533454,-2.9694176949560642,65.23183166235685,Cathode2,run-01,ses-2,sub-002
sub-002_ses-2_run-01_Cathode3,-37.6794097898528,-61.360504161566496,83.68832460790873,Cathode3,run-01,ses-2,sub-002
sub-002_ses-2_run-02_Anode,-60.410426408052444,-42.04008462652564,63.63376301527023,Anode,run-02,ses-2,sub-002
sub-002_ses-2_run-02_Cathode1,-67.80386556871235,-54.337430054321885,27.116127744317055,Cathode1,run-02,ses-2,sub-002
sub-002_ses-2_run-02_Cathode2,-54.95438525918871,-2.9061781745404005,66.06365510076284,Cathode2,run-02,ses-2,sub-002
sub-002_ses-2_run-02_Cathode3,-37.6911261305213,-62.259481202811,83.77024590969086,Cathode3,run-02,ses-2,sub-002
sub-002_ses-1_run-01_Anode,-66.22283301316202,-57.06161831691861,37.24259074032307,Anode,run-01,ses-1,sub-002
sub-002_ses-1_run-01_Cathode1,-63.75564020592719,-70.45163448154926,0.09328480809926987,Cathode1,run-01,ses-1,sub-002
sub-002_ses-1_run-01_Cathode2,-69.42136498168111,-18.24636353738606,44.88660126924515,Cathode2,run-01,ses-1,sub-002
sub-002_ses-1_run-01_Cathode3,-47.65895846299827,-76.78873211331666,62.186910793185234,Cathode3,run-01,ses-1,sub-002
sub-002_ses-1_run-02_Anode,-65.27066207956523,-57.897355837747455,38.15633548051119,Anode,run-02,ses-1,sub-002
sub-002_ses-1_run-02_Cathode1,-63.70095548219979,-71.2697634845972,1.0719015449285507,Cathode1,run-02,ses-1,sub-002
sub-002_ses-1_run-02_Cathode2,-68.42622566502541,-20.799207102507353,46.86088404804468,Cathode2,run-02,ses-1,sub-002
sub-002_ses-1_run-02_Cathode3,-46.773188593797386,-77.70531767234206,62.203960098326206,Cathode3,run-02,ses-1,sub-002
sub-002_ses-3_run-01_Anode,-59.38013806939125,-41.89599706791341,65.36228188872337,Anode,run-01,ses-3,sub-002
sub-002_ses-3_run-01_Cathode1,-66.63295574020594,-58.4456835873425,31.9443394318223,Cathode1,run-01,ses-3,sub-002
sub-002_ses-3_run-01_Cathode2,-55.863587809726596,-3.7875466980040073,66.21044839918613,Cathode2,run-01,ses-3,sub-002
sub-002_ses-3_run-01_Cathode3,-34.64322949759662,-60.11011248268187,87.89526449143887,Cathode3,run-01,ses-3,sub-002
sub-002_ses-3_run-02_Anode,-59.325453345663846,-42.714126070961356,66.34089862555265,Anode,run-02,ses-3,sub-002
sub-002_ses-3_run-02_Cathode1,-66.64467208087444,-59.34466062858701,32.02626073360443,Cathode1,run-02,ses-3,sub-002
sub-002_ses-3_run-02_Cathode2,-54.96610159985721,-3.8051552157849073,66.14557640254498,Cathode2,run-02,ses-3,sub-002
sub-002_ses-3_run-02_Cathode3,-34.709630561992526,-60.190960520878434,86.99856905639172,Cathode3,run-02,ses-3,sub-002
sub-047_ses-2_run-01_Anode,-76.9373220121488,-55.93899020552635,37.15295277163386,Anode,run-01,ses-2,sub-047
sub-047_ses-2_run-01_Cathode1,-79.35900226328522,-63.87693606317043,4.248155293986201,Cathode1,run-01,ses-2,sub-047
sub-047_ses-2_run-01_Cathode2,-70.59814944583923,-23.050590068101883,45.594498071819544,Cathode2,run-01,ses-2,sub-047
sub-047_ses-2_run-01_Cathode3,-58.0024727601558,-75.15676522254944,56.045958548784256,Cathode3,run-01,ses-2,sub-047
sub-047_ses-2_run-02_Anode,-76.08995351660997,-57.248330906033516,38.71904190815985,Anode,run-02,ses-2,sub-047
sub-047_ses-2_run-02_Cathode1,-78.61658873222768,-65.52946648001671,2.982057075947523,Cathode1,run-02,ses-2,sub-047
sub-047_ses-2_run-02_Cathode2,-71.62780011445284,-24.926436230540276,46.14772688411176,Cathode2,run-02,ses-2,sub-047
sub-047_ses-2_run-02_Cathode3,-56.35193000920117,-77.05690738558769,55.63951015099883,Cathode3,run-02,ses-2,sub-047
sub-047_ses-1_run-01_Anode,-79.2120639141649,-58.23752415180206,26.580656364560127,Anode,run-01,ses-1,sub-047
sub-047_ses-1_run-01_Cathode1,-77.89628503285348,-62.72328646481037,-11.197456454858184,Cathode1,run-01,ses-1,sub-047
sub-047_ses-1_run-01_Cathode2,-74.17543623689562,-18.858876317739487,35.43508015200496,Cathode2,run-01,ses-1,sub-047
sub-047_ses-1_run-01_Cathode3,-60.964385393075645,-76.70094279944897,51.16304369829595,Cathode3,run-01,ses-1,sub-047
sub-047_ses-1_run-02_Anode,-78.22107684984803,-57.78267656266689,28.503180203959346,Anode,run-02,ses-1,sub-047
sub-047_ses-1_run-02_Cathode1,-77.89628503285348,-62.72328646481037,-11.197456454858184,Cathode1,run-02,ses-1,sub-047
sub-047_ses-1_run-02_Cathode2,-75.21613546553999,-20.55508767068386,35.103652296587825,Cathode2,run-02,ses-1,sub-047
sub-047_ses-1_run-02_Cathode3,-61.05829179752618,-77.2237673252821,49.215513011440635,Cathode3,run-02,ses-1,sub-047
sub-047_ses-3_run-01_Anode,-72.35909580998123,-73.84491704404354,23.325899763032794,Anode,run-01,ses-3,sub-047
sub-047_ses-3_run-01_Cathode1,-68.34102638904005,-78.71424497663975,-13.64257693104446,Cathode1,run-01,ses-3,sub-047
sub-047_ses-3_run-01_Cathode2,-77.38368612434715,-36.724074959754944,33.690060153603554,Cathode2,run-01,ses-3,sub-047
sub-047_ses-3_run-01_Cathode3,-52.07421307172626,-88.19737374782562,45.03251613676548,Cathode3,run-01,ses-3,sub-047
sub-047_ses-3_run-02_Anode,-73.12360646110028,-71.83311700820923,22.82268464565277,Anode,run-02,ses-3,sub-047
sub-047_ses-3_run-02_Cathode1,-68.35207494907081,-78.53461016714573,-14.52723359875381,Cathode1,run-02,ses-3,sub-047
sub-047_ses-3_run-02_Cathode2,-77.52730469312519,-38.48826324939728,33.333625450730324,Cathode2,run-02,ses-3,sub-047
sub-047_ses-3_run-02_Cathode3,-52.07421307172626,-88.19737374782562,45.03251613676548,Cathode3,run-02,ses-3,sub-047
sub-001_ses-4_run-01_Anode,73.08489346131682,-62.75107782287523,7.613606058061123,Anode,run-01,ses-4,sub-001
sub-001_ses-4_run-01_Cathode1,67.92080203164369,-62.04952391376719,-26.172217659652233,Cathode1,run-01,ses-4,sub-001
sub-001_ses-4_run-01_Cathode2,62.88854923378676,-81.59688511257991,23.502773977816105,Cathode2,run-01,ses-4,sub-001
sub-001_ses-4_run-01_Cathode3,79.91220912709832,-34.89031669124961,15.008484482765198,Cathode3,run-01,ses-4,sub-001
sub-001_ses-4_run-02_Anode,71.70664712879807,-63.355457335710526,-2.608735367655754,Anode,run-02,ses-4,sub-001
sub-001_ses-4_run-02_Cathode1,65.92431597504765,-61.11059633875266,-30.502074755728245,Cathode1,run-02,ses-4,sub-001
sub-001_ses-4_run-02_Cathode2,62.488700933754444,-82.57798424130306,15.004048578441143,Cathode2,run-02,ses-4,sub-001
sub-001_ses-4_run-02_Cathode3,79.55205081868917,-36.056904163211584,7.392384126782417,Cathode3,run-02,ses-4,sub-001
sub-001_ses-2_run-01_Anode,73.43120001163334,-57.32400138583034,-5.112303644418716,Anode,run-01,ses-2,sub-001
sub-001_ses-2_run-01_Cathode1,67.47294771578163,-58.05666764965281,-36.39365150779486,Cathode1,run-01,ses-2,sub-001
sub-001_ses-2_run-01_Cathode2,63.0559862582013,-81.98331849742681,7.716380834579468,Cathode2,run-01,ses-2,sub-001
sub-001_ses-2_run-01_Cathode3,80.47949445154518,-34.29565094737336,7.7208167389035225,Cathode3,run-01,ses-2,sub-001
sub-001_ses-2_run-02_Anode,72.43858918733895,-57.8307798425667,-7.020953007042408,Anode,run-02,ses-2,sub-001
sub-001_ses-2_run-02_Cathode1,68.42586854845285,-57.36440084967762,-35.36762718856335,Cathode1,run-02,ses-2,sub-001
sub-001_ses-2_run-02_Cathode2,62.19665820058435,-82.16306391125545,8.640639938414097,Cathode2,run-02,ses-2,sub-001
sub-001_ses-2_run-02_Cathode3,80.46528165973723,-35.17914901999757,7.535783402621746,Cathode3,run-02,ses-2,sub-001
sub-001_ses-1_run-01_Anode,73.8790543274954,-61.31685764994472,5.1091302037239075,Anode,run-01,ses-1,sub-001
sub-001_ses-1_run-01_Cathode1,60.648748527280986,-74.92901852494106,-25.781736753880978,Cathode1,run-01,ses-1,sub-001
sub-001_ses-1_run-01_Cathode2,65.03547923266888,-78.48929901095107,30.52304784208536,Cathode2,run-01,ses-1,sub-001
sub-001_ses-1_run-01_Cathode3,80.51086841896176,-29.692672241013497,7.763358376920223,Cathode3,run-01,ses-1,sub-001
sub-001_ses-1_run-02_Anode,72.92613349482417,-62.00912444991991,4.083105884492397,Anode,run-02,ses-1,sub-001
sub-001_ses-1_run-02_Cathode1,60.62327132746577,-73.86003210907802,-26.479328460991383,Cathode1,run-02,ses-1,sub-001
sub-001_ses-1_run-02_Cathode2,64.12224839162081,-79.36705415416509,30.379648566246033,Cathode2,run-02,ses-1,sub-001
sub-001_ses-1_run-02_Cathode3,80.40306285209954,-31.08869169978425,5.628041617572308,Cathode3,run-02,ses-1,sub-001
sub-001_ses-3_run-01_Anode,71.65274434536695,-64.0534670650959,-3.676393747329712,Anode,run-01,ses-3,sub-001
sub-001_ses-3_run-01_Cathode1,63.20715226791799,-67.6488307453692,-29.907155841588974,Cathode1,run-01,ses-3,sub-001
sub-001_ses-3_run-01_Cathode2,61.65485007595271,-83.82671607099473,16.625899389386177,Cathode2,run-01,ses-3,sub-001
sub-001_ses-3_run-01_Cathode3,79.44129686802626,-40.288906183093786,5.584592401981354,Cathode3,run-01,ses-3,sub-001
sub-001_ses-3_run-02_Anode,70.71403630450368,-63.86223579244688,-4.517384730279446,Anode,run-02,ses-3,sub-001
sub-001_ses-3_run-02_Cathode1,63.18167506810278,-66.57984432950616,-30.60474754869938,Cathode1,run-02,ses-3,sub-001
sub-001_ses-3_run-02_Cathode2,60.74161923490465,-84.70447121420875,16.48250011354685,Cathode2,run-02,ses-3,sub-001
sub-001_ses-3_run-02_Cathode3,79.4270840762183,-41.17240425571799,5.399559065699577,Cathode3,run-02,ses-3,sub-001
sub-023_ses-2_run-01_Anode,-62.01441858895123,-61.75904442369938,59.5451600914821,Anode,run-01,ses-2,sub-023
sub-023_ses-2_run-01_Cathode1,-67.56686139851809,-74.50684127211571,21.838862823322415,Cathode1,run-01,ses-2,sub-023
sub-023_ses-2_run-01_Cathode2,-63.90621024928987,-23.84725186228752,60.473317285999656,Cathode2,run-01,ses-2,sub-023
sub-023_ses-2_run-01_Cathode3,-35.78966844454408,-74.21013502031565,78.1951699424535,Cathode3,run-01,ses-2,sub-023
