Unnamed: 0,Subject,Session,run,Experiment,Electrode,Rater,Method,Dimension,Coordinates,date
10608.0,sub-038,ses-2,run-01,P7,Anode,Kira,half-automated,Y,46.42,2023-12-03
17052.0,sub-038,ses-2,run-01,P7,Anode,Kira,half-automated,Z,53.75,2023-12-03
4168.0,sub-038,ses-2,run-01,P7,Cathode1,Kira,half-automated,X,43.38,
10612.0,sub-038,ses-2,run-01,P7,Cathode1,Kira,half-automated,Y,13.17,
17056.0,sub-038,ses-2,run-01,P7,Cathode1,Kira,half-automated,Z,69.68,
4172.0,sub-038,ses-2,run-01,P7,Cathode2,Kira,half-automated,X,62.32,
10616.0,sub-038,ses-2,run-01,P7,Cathode2,Kira,half-automated,Y,43.55,
17060.0,sub-038,ses-2,run-01,P7,Cathode2,Kira,half-automated,Z,22.17,
4176.0,sub-038,ses-2,run-01,P7,Cathode3,Kira,half-automated,X,10.0,2023-12-03
10620.0,sub-038,ses-2,run-01,P7,Cathode3,Kira,half-automated,Y,66.62,2023-12-03
17064.0,sub-038,ses-2,run-01,P7,Cathode3,Kira,half-automated,Z,54.57,2023-12-03
4165.0,sub-038,ses-2,run-01,P7,Anode,Kira,manually,X,50.0,2023-12-03
10609.0,sub-038,ses-2,run-01,P7,Anode,Kira,manually,Y,52.0,2023-12-03
17053.0,sub-038,ses-2,run-01,P7,Anode,Kira,manually,Z,59.0,2023-12-03
4169.0,sub-038,ses-2,run-01,P7,Cathode1,Kira,manually,X,45.0,
10613.0,sub-038,ses-2,run-01,P7,Cathode1,Kira,manually,Y,16.0,
17057.0,sub-038,ses-2,run-01,P7,Cathode1,Kira,manually,Z,78.0,
4173.0,sub-038,ses-2,run-01,P7,Cathode2,Kira,manually,X,68.0,
10617.0,sub-038,ses-2,run-01,P7,Cathode2,Kira,manually,Y,48.0,
17061.0,sub-038,ses-2,run-01,P7,Cathode2,Kira,manually,Z,24.0,
4177.0,sub-038,ses-2,run-01,P7,Cathode3,Kira,manually,X,20.0,
10621.0,sub-038,ses-2,run-01,P7,Cathode3,Kira,manually,Y,73.0,
17065.0,sub-038,ses-2,run-01,P7,Cathode3,Kira,manually,Z,58.0,
4180.0,sub-038,ses-2,run-02,P7,Anode,Kira,half-automated,X,43.76,2023-12-03
10624.0,sub-038,ses-2,run-02,P7,Anode,Kira,half-automated,Y,46.42,2023-12-03
17068.0,sub-038,ses-2,run-02,P7,Anode,Kira,half-automated,Z,53.75,2023-12-03
4184.0,sub-038,ses-2,run-02,P7,Cathode1,Kira,half-automated,X,40.55,
10628.0,sub-038,ses-2,run-02,P7,Cathode1,Kira,half-automated,Y,14.16,
17072.0,sub-038,ses-2,run-02,P7,Cathode1,Kira,half-automated,Z,71.22,
4188.0,sub-038,ses-2,run-02,P7,Cathode2,Kira,half-automated,X,61.29,
10632.0,sub-038,ses-2,run-02,P7,Cathode2,Kira,half-automated,Y,43.9,
17076.0,sub-038,ses-2,run-02,P7,Cathode2,Kira,half-automated,Z,24.81,
4192.0,sub-038,ses-2,run-02,P7,Cathode3,Kira,half-automated,X,10.0,2023-12-03
10636.0,sub-038,ses-2,run-02,P7,Cathode3,Kira,half-automated,Y,65.86,2023-12-03
17080.0,sub-038,ses-2,run-02,P7,Cathode3,Kira,half-automated,Z,55.6,2023-12-03
4181.0,sub-038,ses-2,run-02,P7,Anode,Kira,manually,X,45.0,2023-12-03
10625.0,sub-038,ses-2,run-02,P7,Anode,Kira,manually,Y,51.0,2023-12-03
17069.0,sub-038,ses-2,run-02,P7,Anode,Kira,manually,Z,58.0,2023-12-03
4185.0,sub-038,ses-2,run-02,P7,Cathode1,Kira,manually,X,48.0,
10629.0,sub-038,ses-2,run-02,P7,Cathode1,Kira,manually,Y,17.0,
17073.0,sub-038,ses-2,run-02,P7,Cathode1,Kira,manually,Z,79.0,
4189.0,sub-038,ses-2,run-02,P7,Cathode2,Kira,manually,X,66.0,
10633.0,sub-038,ses-2,run-02,P7,Cathode2,Kira,manually,Y,49.0,
17077.0,sub-038,ses-2,run-02,P7,Cathode2,Kira,manually,Z,25.0,
4193.0,sub-038,ses-2,run-02,P7,Cathode3,Kira,manually,X,16.0,
10637.0,sub-038,ses-2,run-02,P7,Cathode3,Kira,manually,Y,74.0,
17081.0,sub-038,ses-2,run-02,P7,Cathode3,Kira,manually,Z,62.0,
4196.0,sub-038,ses-3,run-01,P7,Anode,Kira,half-automated,X,44.58,2023-12-10
10640.0,sub-038,ses-3,run-01,P7,Anode,Kira,half-automated,Y,50.4,2023-12-10
17084.0,sub-038,ses-3,run-01,P7,Anode,Kira,half-automated,Z,49.54,2023-12-10
4200.0,sub-038,ses-3,run-01,P7,Cathode1,Kira,half-automated,X,35.78,
10644.0,sub-038,ses-3,run-01,P7,Cathode1,Kira,half-automated,Y,17.71,
17088.0,sub-038,ses-3,run-01,P7,Cathode1,Kira,half-automated,Z,72.29,
4204.0,sub-038,ses-3,run-01,P7,Cathode2,Kira,half-automated,X,62.31,
10648.0,sub-038,ses-3,run-01,P7,Cathode2,Kira,half-automated,Y,45.07,
17092.0,sub-038,ses-3,run-01,P7,Cathode2,Kira,half-automated,Z,20.12,
4208.0,sub-038,ses-3,run-01,P7,Cathode3,Kira,half-automated,X,16.28,2023-12-10
10652.0,sub-038,ses-3,run-01,P7,Cathode3,Kira,half-automated,Y,72.18,2023-12-10
17096.0,sub-038,ses-3,run-01,P7,Cathode3,Kira,half-automated,Z,46.73,2023-12-10
4197.0,sub-038,ses-3,run-01,P7,Anode,Kira,manually,X,45.0,2023-12-10
10641.0,sub-038,ses-3,run-01,P7,Anode,Kira,manually,Y,51.0,2023-12-10
17085.0,sub-038,ses-3,run-01,P7,Anode,Kira,manually,Z,50.0,2023-12-10
4201.0,sub-038,ses-3,run-01,P7,Cathode1,Kira,manually,X,42.0,
10645.0,sub-038,ses-3,run-01,P7,Cathode1,Kira,manually,Y,20.0,
17089.0,sub-038,ses-3,run-01,P7,Cathode1,Kira,manually,Z,79.0,
4205.0,sub-038,ses-3,run-01,P7,Cathode2,Kira,manually,X,62.0,
10649.0,sub-038,ses-3,run-01,P7,Cathode2,Kira,manually,Y,45.0,
17093.0,sub-038,ses-3,run-01,P7,Cathode2,Kira,manually,Z,17.0,
4209.0,sub-038,ses-3,run-01,P7,Cathode3,Kira,manually,X,25.0,
10653.0,sub-038,ses-3,run-01,P7,Cathode3,Kira,manually,Y,80.0,
17097.0,sub-038,ses-3,run-01,P7,Cathode3,Kira,manually,Z,51.0,
