,Subject,Session,run,Experiment,Electrode,Rater,Method,Dimension,Coordinates,date
9787,sub-031,ses-3,run-02,P7,Cathode2,Sophie,manually,Y,23.0,
9788,sub-031,ses-3,run-02,P7,Cathode3,Kira,half-automated,Y,52.55,2024-02-11
9789,sub-031,ses-3,run-02,P7,Cathode3,Kira,manually,Y,54.0,
9790,sub-031,ses-3,run-02,P7,Cathode3,Sophie,half-automated,Y,51.65,
9791,sub-031,ses-3,run-02,P7,Cathode3,Sophie,manually,Y,58.0,
9792,sub-032,ses-0,baseline,P7,Anode,Kira,half-automated,Y,23.99,2023-06-29
9793,sub-032,ses-0,baseline,P7,Anode,Kira,manually,Y,23.99,2023-06-29
9794,sub-032,ses-0,baseline,P7,Anode,Sophie,half-automated,Y,23.99,2023-06-29
9795,sub-032,ses-0,baseline,P7,Anode,Sophie,manually,Y,23.99,2023-06-29
9796,sub-032,ses-0,baseline,P7,Cathode1,Kira,half-automated,Y,-10.92,2023-06-29
9797,sub-032,ses-0,baseline,P7,Cathode1,Kira,manually,Y,-10.92,2023-06-29
9798,sub-032,ses-0,baseline,P7,Cathode1,Sophie,half-automated,Y,-10.92,2023-06-29
9799,sub-032,ses-0,baseline,P7,Cathode1,Sophie,manually,Y,-10.92,2023-06-29
9800,sub-032,ses-0,baseline,P7,Cathode2,Kira,half-automated,Y,21.76,2023-06-29
9801,sub-032,ses-0,baseline,P7,Cathode2,Kira,manually,Y,21.76,2023-06-29
9802,sub-032,ses-0,baseline,P7,Cathode2,Sophie,half-automated,Y,21.76,2023-06-29
9803,sub-032,ses-0,baseline,P7,Cathode2,Sophie,manually,Y,21.76,2023-06-29
9804,sub-032,ses-0,baseline,P7,Cathode3,Kira,half-automated,Y,52.26,2023-06-29
9805,sub-032,ses-0,baseline,P7,Cathode3,Kira,manually,Y,52.26,2023-06-29
9806,sub-032,ses-0,baseline,P7,Cathode3,Sophie,half-automated,Y,52.26,2023-06-29
9807,sub-032,ses-0,baseline,P7,Cathode3,Sophie,manually,Y,52.26,2023-06-29
9808,sub-032,ses-1,run-01,P7,Anode,Kira,half-automated,Y,14.92,2023-07-05
9809,sub-032,ses-1,run-01,P7,Anode,Kira,manually,Y,17.0,2023-07-05
9810,sub-032,ses-1,run-01,P7,Anode,Sophie,half-automated,Y,13.95,2023-07-05
9811,sub-032,ses-1,run-01,P7,Anode,Sophie,manually,Y,16.0,2023-07-05
9812,sub-032,ses-1,run-01,P7,Cathode1,Kira,half-automated,Y,-18.6,
9813,sub-032,ses-1,run-01,P7,Cathode1,Kira,manually,Y,-20.0,
9814,sub-032,ses-1,run-01,P7,Cathode1,Sophie,half-automated,Y,-18.73,2023-07-05
9815,sub-032,ses-1,run-01,P7,Cathode1,Sophie,manually,Y,-23.0,
9816,sub-032,ses-1,run-01,P7,Cathode2,Kira,half-automated,Y,13.8,
9817,sub-032,ses-1,run-01,P7,Cathode2,Kira,manually,Y,15.0,
9818,sub-032,ses-1,run-01,P7,Cathode2,Sophie,half-automated,Y,13.51,
9819,sub-032,ses-1,run-01,P7,Cathode2,Sophie,manually,Y,15.0,
9820,sub-032,ses-1,run-01,P7,Cathode3,Kira,half-automated,Y,41.01,2023-07-05
9821,sub-032,ses-1,run-01,P7,Cathode3,Kira,manually,Y,46.0,
9822,sub-032,ses-1,run-01,P7,Cathode3,Sophie,half-automated,Y,40.89,
9823,sub-032,ses-1,run-01,P7,Cathode3,Sophie,manually,Y,45.0,
9824,sub-032,ses-1,run-02,P7,Anode,Kira,half-automated,Y,14.92,2023-07-05
9825,sub-032,ses-1,run-02,P7,Anode,Kira,manually,Y,14.0,2023-07-05
9826,sub-032,ses-1,run-02,P7,Anode,Sophie,half-automated,Y,13.95,2023-07-05
9827,sub-032,ses-1,run-02,P7,Anode,Sophie,manually,Y,15.0,2023-07-05
9828,sub-032,ses-1,run-02,P7,Cathode1,Kira,half-automated,Y,-18.67,2023-07-05
9829,sub-032,ses-1,run-02,P7,Cathode1,Kira,manually,Y,-21.0,
9830,sub-032,ses-1,run-02,P7,Cathode1,Sophie,half-automated,Y,-20.54,2023-07-05
9831,sub-032,ses-1,run-02,P7,Cathode1,Sophie,manually,Y,-23.0,
9832,sub-032,ses-1,run-02,P7,Cathode2,Kira,half-automated,Y,13.65,
9833,sub-032,ses-1,run-02,P7,Cathode2,Kira,manually,Y,15.0,
9834,sub-032,ses-1,run-02,P7,Cathode2,Sophie,half-automated,Y,13.51,
9835,sub-032,ses-1,run-02,P7,Cathode2,Sophie,manually,Y,16.0,
9836,sub-032,ses-1,run-02,P7,Cathode3,Kira,half-automated,Y,41.92,
9837,sub-032,ses-1,run-02,P7,Cathode3,Kira,manually,Y,42.0,
9838,sub-032,ses-1,run-02,P7,Cathode3,Sophie,half-automated,Y,41.92,
9839,sub-032,ses-1,run-02,P7,Cathode3,Sophie,manually,Y,41.0,
9840,sub-032,ses-2,run-01,P7,Anode,Kira,half-automated,Y,15.45,2023-10-11
9841,sub-032,ses-2,run-01,P7,Anode,Kira,manually,Y,19.0,2023-10-11
9842,sub-032,ses-2,run-01,P7,Anode,Sophie,half-automated,Y,15.45,2023-10-11
9843,sub-032,ses-2,run-01,P7,Anode,Sophie,manually,Y,19.0,2023-10-11
9844,sub-032,ses-2,run-01,P7,Cathode1,Kira,half-automated,Y,-15.65,2023-10-11
9845,sub-032,ses-2,run-01,P7,Cathode1,Kira,manually,Y,-17.0,
9846,sub-032,ses-2,run-01,P7,Cathode1,Sophie,half-automated,Y,-16.62,2023-10-11
9847,sub-032,ses-2,run-01,P7,Cathode1,Sophie,manually,Y,-16.0,
9848,sub-032,ses-2,run-01,P7,Cathode2,Kira,half-automated,Y,14.62,
9849,sub-032,ses-2,run-01,P7,Cathode2,Kira,manually,Y,14.0,
9850,sub-032,ses-2,run-01,P7,Cathode2,Sophie,half-automated,Y,14.53,
9851,sub-032,ses-2,run-01,P7,Cathode2,Sophie,manually,Y,14.0,
9852,sub-032,ses-2,run-01,P7,Cathode3,Kira,half-automated,Y,45.33,
9853,sub-032,ses-2,run-01,P7,Cathode3,Kira,manually,Y,49.0,
9854,sub-032,ses-2,run-01,P7,Cathode3,Sophie,half-automated,Y,46.16,
9855,sub-032,ses-2,run-01,P7,Cathode3,Sophie,manually,Y,51.0,
9856,sub-032,ses-2,run-02,P7,Anode,Kira,half-automated,Y,15.45,2023-10-11
9857,sub-032,ses-2,run-02,P7,Anode,Kira,manually,Y,18.0,2023-10-11
9858,sub-032,ses-2,run-02,P7,Anode,Sophie,half-automated,Y,16.35,2023-10-11
9859,sub-032,ses-2,run-02,P7,Anode,Sophie,manually,Y,19.0,2023-10-11
9860,sub-032,ses-2,run-02,P7,Cathode1,Kira,half-automated,Y,-16.55,2023-10-11
9861,sub-032,ses-2,run-02,P7,Cathode1,Kira,manually,Y,-16.0,
9862,sub-032,ses-2,run-02,P7,Cathode1,Sophie,half-automated,Y,-17.53,2023-10-11
9863,sub-032,ses-2,run-02,P7,Cathode1,Sophie,manually,Y,-18.0,
9864,sub-032,ses-2,run-02,P7,Cathode2,Kira,half-automated,Y,14.84,
9865,sub-032,ses-2,run-02,P7,Cathode2,Kira,manually,Y,15.0,
9866,sub-032,ses-2,run-02,P7,Cathode2,Sophie,half-automated,Y,14.55,
9867,sub-032,ses-2,run-02,P7,Cathode2,Sophie,manually,Y,14.0,
9868,sub-032,ses-2,run-02,P7,Cathode3,Kira,half-automated,Y,44.28,
9869,sub-032,ses-2,run-02,P7,Cathode3,Kira,manually,Y,49.0,
9870,sub-032,ses-2,run-02,P7,Cathode3,Sophie,half-automated,Y,46.3,
9871,sub-032,ses-2,run-02,P7,Cathode3,Sophie,manually,Y,50.0,
9872,sub-032,ses-3,run-02,P7,Anode,Kira,half-automated,Y,24.51,2023-12-20
9873,sub-032,ses-3,run-02,P7,Anode,Kira,manually,Y,30.0,2023-12-20
9874,sub-032,ses-3,run-02,P7,Anode,Sophie,half-automated,Y,24.51,2023-12-20
9875,sub-032,ses-3,run-02,P7,Anode,Sophie,manually,Y,31.0,2023-12-20
9876,sub-032,ses-3,run-02,P7,Cathode1,Kira,half-automated,Y,-5.96,
9877,sub-032,ses-3,run-02,P7,Cathode1,Kira,manually,Y,-6.0,
9878,sub-032,ses-3,run-02,P7,Cathode1,Sophie,half-automated,Y,-4.09,2023-12-20
9879,sub-032,ses-3,run-02,P7,Cathode1,Sophie,manually,Y,-5.0,
9880,sub-032,ses-3,run-02,P7,Cathode2,Kira,half-automated,Y,17.94,
9881,sub-032,ses-3,run-02,P7,Cathode2,Kira,manually,Y,20.0,
9882,sub-032,ses-3,run-02,P7,Cathode2,Sophie,half-automated,Y,20.65,
9883,sub-032,ses-3,run-02,P7,Cathode2,Sophie,manually,Y,20.0,
9884,sub-032,ses-3,run-02,P7,Cathode3,Kira,half-automated,Y,55.84,2023-12-20
9885,sub-032,ses-3,run-02,P7,Cathode3,Kira,manually,Y,55.0,
9886,sub-032,ses-3,run-02,P7,Cathode3,Sophie,half-automated,Y,55.77,
9887,sub-032,ses-3,run-02,P7,Cathode3,Sophie,manually,Y,56.0,
9888,sub-032,ses-4,run-01,P7,Anode,Kira,half-automated,Y,23.34,2024-01-03
9889,sub-032,ses-4,run-01,P7,Anode,Kira,manually,Y,22.0,2024-01-03
9890,sub-032,ses-4,run-01,P7,Anode,Sophie,half-automated,Y,22.37,2024-01-03
9891,sub-032,ses-4,run-01,P7,Anode,Sophie,manually,Y,25.0,2024-01-03
9892,sub-032,ses-4,run-01,P7,Cathode1,Kira,half-automated,Y,-10.41,
9893,sub-032,ses-4,run-01,P7,Cathode1,Kira,manually,Y,-12.0,
9894,sub-032,ses-4,run-01,P7,Cathode1,Sophie,half-automated,Y,-10.55,2024-01-03
9895,sub-032,ses-4,run-01,P7,Cathode1,Sophie,manually,Y,-12.0,
9896,sub-032,ses-4,run-01,P7,Cathode2,Kira,half-automated,Y,25.04,
9897,sub-032,ses-4,run-01,P7,Cathode2,Kira,manually,Y,24.0,
9898,sub-032,ses-4,run-01,P7,Cathode2,Sophie,half-automated,Y,25.02,
9899,sub-032,ses-4,run-01,P7,Cathode2,Sophie,manually,Y,26.0,
9900,sub-032,ses-4,run-01,P7,Cathode3,Kira,half-automated,Y,46.64,2024-01-03
9901,sub-032,ses-4,run-01,P7,Cathode3,Kira,manually,Y,51.0,
9902,sub-032,ses-4,run-01,P7,Cathode3,Sophie,half-automated,Y,46.62,
9903,sub-032,ses-4,run-01,P7,Cathode3,Sophie,manually,Y,51.0,
9904,sub-032,ses-4,run-02,P7,Anode,Kira,half-automated,Y,21.46,2024-01-03
9905,sub-032,ses-4,run-02,P7,Anode,Kira,manually,Y,22.0,2024-01-03
9906,sub-032,ses-4,run-02,P7,Anode,Sophie,half-automated,Y,21.46,2024-01-03
9907,sub-032,ses-4,run-02,P7,Anode,Sophie,manually,Y,24.0,2024-01-03
9908,sub-032,ses-4,run-02,P7,Cathode1,Kira,half-automated,Y,-10.49,
9909,sub-032,ses-4,run-02,P7,Cathode1,Kira,manually,Y,-14.0,
9910,sub-032,ses-4,run-02,P7,Cathode1,Sophie,half-automated,Y,-12.16,2024-01-03
9911,sub-032,ses-4,run-02,P7,Cathode1,Sophie,manually,Y,-14.0,
9912,sub-032,ses-4,run-02,P7,Cathode2,Kira,half-automated,Y,25.94,
9913,sub-032,ses-4,run-02,P7,Cathode2,Kira,manually,Y,24.0,
9914,sub-032,ses-4,run-02,P7,Cathode2,Sophie,half-automated,Y,25.86,
9915,sub-032,ses-4,run-02,P7,Cathode2,Sophie,manually,Y,25.0,
9916,sub-032,ses-4,run-02,P7,Cathode3,Kira,half-automated,Y,45.65,2024-01-03
9917,sub-032,ses-4,run-02,P7,Cathode3,Kira,manually,Y,50.0,
9918,sub-032,ses-4,run-02,P7,Cathode3,Sophie,half-automated,Y,46.63,
9919,sub-032,ses-4,run-02,P7,Cathode3,Sophie,manually,Y,51.0,
9920,sub-033,ses-0,baseline,P3,Anode,Kira,half-automated,Y,-46.77,2023-06-29
9921,sub-033,ses-0,baseline,P3,Anode,Kira,manually,Y,-46.77,2023-06-29
9922,sub-033,ses-0,baseline,P3,Anode,Sophie,half-automated,Y,-46.77,2023-06-29
9923,sub-033,ses-0,baseline,P3,Anode,Sophie,manually,Y,-46.77,2023-06-29
9924,sub-033,ses-0,baseline,P3,Cathode1,Kira,half-automated,Y,-7.3,2023-06-29
9925,sub-033,ses-0,baseline,P3,Cathode1,Kira,manually,Y,-7.3,2023-06-29
9926,sub-033,ses-0,baseline,P3,Cathode1,Sophie,half-automated,Y,-7.3,2023-06-29
9927,sub-033,ses-0,baseline,P3,Cathode1,Sophie,manually,Y,-7.3,2023-06-29
9928,sub-033,ses-0,baseline,P3,Cathode2,Kira,half-automated,Y,-60.2,2023-06-29
9929,sub-033,ses-0,baseline,P3,Cathode2,Kira,manually,Y,-60.2,2023-06-29
9930,sub-033,ses-0,baseline,P3,Cathode2,Sophie,half-automated,Y,-60.2,2023-06-29
9931,sub-033,ses-0,baseline,P3,Cathode2,Sophie,manually,Y,-60.2,2023-06-29
9932,sub-033,ses-0,baseline,P3,Cathode3,Kira,half-automated,Y,-69.01,2023-06-29
9933,sub-033,ses-0,baseline,P3,Cathode3,Kira,manually,Y,-69.01,2023-06-29
9934,sub-033,ses-0,baseline,P3,Cathode3,Sophie,half-automated,Y,-69.01,2023-06-29
9935,sub-033,ses-0,baseline,P3,Cathode3,Sophie,manually,Y,-69.01,2023-06-29
9936,sub-033,ses-1,run-01,P3,Anode,Kira,half-automated,Y,-41.34,2023-08-10
9937,sub-033,ses-1,run-01,P3,Anode,Kira,manually,Y,-42.0,2023-08-10
9938,sub-033,ses-1,run-01,P3,Anode,Sophie,half-automated,Y,-41.54,2023-08-10
9939,sub-033,ses-1,run-01,P3,Anode,Sophie,manually,Y,-43.0,2023-08-10
9940,sub-033,ses-1,run-01,P3,Cathode1,Kira,half-automated,Y,-2.29,
9941,sub-033,ses-1,run-01,P3,Cathode1,Kira,manually,Y,-2.0,
9942,sub-033,ses-1,run-01,P3,Cathode1,Sophie,half-automated,Y,-2.35,
9943,sub-033,ses-1,run-01,P3,Cathode1,Sophie,manually,Y,-2.0,
9944,sub-033,ses-1,run-01,P3,Cathode2,Kira,half-automated,Y,-47.85,2023-08-10
9945,sub-033,ses-1,run-01,P3,Cathode2,Kira,manually,Y,-51.0,
9946,sub-033,ses-1,run-01,P3,Cathode2,Sophie,half-automated,Y,-48.95,2023-08-10
9947,sub-033,ses-1,run-01,P3,Cathode2,Sophie,manually,Y,-52.0,
9948,sub-033,ses-1,run-01,P3,Cathode3,Kira,half-automated,Y,-66.74,
9949,sub-033,ses-1,run-01,P3,Cathode3,Kira,manually,Y,-67.0,
9950,sub-033,ses-1,run-01,P3,Cathode3,Sophie,half-automated,Y,-64.88,
9951,sub-033,ses-1,run-01,P3,Cathode3,Sophie,manually,Y,-69.0,
9952,sub-033,ses-1,run-02,P3,Anode,Kira,half-automated,Y,-42.38,2023-08-10
9953,sub-033,ses-1,run-02,P3,Anode,Kira,manually,Y,-43.0,2023-08-10
9954,sub-033,ses-1,run-02,P3,Anode,Sophie,half-automated,Y,-42.5,2023-08-10
9955,sub-033,ses-1,run-02,P3,Anode,Sophie,manually,Y,-43.0,2023-08-10
9956,sub-033,ses-1,run-02,P3,Cathode1,Kira,half-automated,Y,-2.29,
9957,sub-033,ses-1,run-02,P3,Cathode1,Kira,manually,Y,-2.0,
9958,sub-033,ses-1,run-02,P3,Cathode1,Sophie,half-automated,Y,-2.35,
9959,sub-033,ses-1,run-02,P3,Cathode1,Sophie,manually,Y,-2.0,
9960,sub-033,ses-1,run-02,P3,Cathode2,Kira,half-automated,Y,-47.85,2023-08-10
9961,sub-033,ses-1,run-02,P3,Cathode2,Kira,manually,Y,-51.0,
9962,sub-033,ses-1,run-02,P3,Cathode2,Sophie,half-automated,Y,-48.05,2023-08-10
9963,sub-033,ses-1,run-02,P3,Cathode2,Sophie,manually,Y,-52.0,
9964,sub-033,ses-1,run-02,P3,Cathode3,Kira,half-automated,Y,-65.78,
9965,sub-033,ses-1,run-02,P3,Cathode3,Kira,manually,Y,-68.0,
9966,sub-033,ses-1,run-02,P3,Cathode3,Sophie,half-automated,Y,-65.78,
9967,sub-033,ses-1,run-02,P3,Cathode3,Sophie,manually,Y,-69.0,
9968,sub-033,ses-2,run-01,P3,Anode,Kira,half-automated,Y,-36.97,2023-09-06
9969,sub-033,ses-2,run-01,P3,Anode,Kira,manually,Y,-39.0,2023-09-06
9970,sub-033,ses-2,run-01,P3,Anode,Sophie,half-automated,Y,-36.97,2023-09-06
9971,sub-033,ses-2,run-01,P3,Anode,Sophie,manually,Y,-39.0,2023-09-06
9972,sub-033,ses-2,run-01,P3,Cathode1,Kira,half-automated,Y,-0.36,
9973,sub-033,ses-2,run-01,P3,Cathode1,Kira,manually,Y,1.0,
9974,sub-033,ses-2,run-01,P3,Cathode1,Sophie,half-automated,Y,1.31,
9975,sub-033,ses-2,run-01,P3,Cathode1,Sophie,manually,Y,1.0,
9976,sub-033,ses-2,run-01,P3,Cathode2,Kira,half-automated,Y,-51.65,2023-09-06
9977,sub-033,ses-2,run-01,P3,Cathode2,Kira,manually,Y,-52.0,
9978,sub-033,ses-2,run-01,P3,Cathode2,Sophie,half-automated,Y,-52.55,2023-09-06
9979,sub-033,ses-2,run-01,P3,Cathode2,Sophie,manually,Y,-53.0,
9980,sub-033,ses-2,run-01,P3,Cathode3,Kira,half-automated,Y,-57.1,
9981,sub-033,ses-2,run-01,P3,Cathode3,Kira,manually,Y,-59.0,
9982,sub-033,ses-2,run-01,P3,Cathode3,Sophie,half-automated,Y,-57.93,
9983,sub-033,ses-2,run-01,P3,Cathode3,Sophie,manually,Y,-60.0,
9984,sub-033,ses-2,run-02,P3,Anode,Kira,half-automated,Y,-36.84,2023-09-06
9985,sub-033,ses-2,run-02,P3,Anode,Kira,manually,Y,-39.0,2023-09-06
9986,sub-033,ses-2,run-02,P3,Anode,Sophie,half-automated,Y,-38.77,2023-09-06
9987,sub-033,ses-2,run-02,P3,Anode,Sophie,manually,Y,-39.0,2023-09-06
9988,sub-033,ses-2,run-02,P3,Cathode1,Kira,half-automated,Y,-0.23,
9989,sub-033,ses-2,run-02,P3,Cathode1,Kira,manually,Y,1.0,
9990,sub-033,ses-2,run-02,P3,Cathode1,Sophie,half-automated,Y,-0.49,
9991,sub-033,ses-2,run-02,P3,Cathode1,Sophie,manually,Y,1.0,
9992,sub-033,ses-2,run-02,P3,Cathode2,Kira,half-automated,Y,-51.71,2023-09-06
9993,sub-033,ses-2,run-02,P3,Cathode2,Kira,manually,Y,-52.0,
9994,sub-033,ses-2,run-02,P3,Cathode2,Sophie,half-automated,Y,-51.71,2023-09-06
9995,sub-033,ses-2,run-02,P3,Cathode2,Sophie,manually,Y,-54.0,
9996,sub-033,ses-2,run-02,P3,Cathode3,Kira,half-automated,Y,-59.73,
9997,sub-033,ses-2,run-02,P3,Cathode3,Kira,manually,Y,-60.0,
9998,sub-033,ses-2,run-02,P3,Cathode3,Sophie,half-automated,Y,-58.0,
9999,sub-033,ses-2,run-02,P3,Cathode3,Sophie,manually,Y,-61.0,
10000,sub-033,ses-3,run-02,P3,Anode,Kira,half-automated,Y,-36.27,2023-11-08
10001,sub-033,ses-3,run-02,P3,Anode,Kira,manually,Y,-39.0,2023-11-08
10002,sub-033,ses-3,run-02,P3,Anode,Sophie,half-automated,Y,-38.13,2023-11-08
10003,sub-033,ses-3,run-02,P3,Anode,Sophie,manually,Y,-39.0,2023-11-08
10004,sub-033,ses-3,run-02,P3,Cathode1,Kira,half-automated,Y,3.55,
10005,sub-033,ses-3,run-02,P3,Cathode1,Kira,manually,Y,3.0,
10006,sub-033,ses-3,run-02,P3,Cathode1,Sophie,half-automated,Y,2.39,
10007,sub-033,ses-3,run-02,P3,Cathode1,Sophie,manually,Y,2.0,
10008,sub-033,ses-3,run-02,P3,Cathode2,Kira,half-automated,Y,-56.41,2023-11-08
10009,sub-033,ses-3,run-02,P3,Cathode2,Kira,manually,Y,-55.0,
10010,sub-033,ses-3,run-02,P3,Cathode2,Sophie,half-automated,Y,-55.63,2023-11-08
10011,sub-033,ses-3,run-02,P3,Cathode2,Sophie,manually,Y,-56.0,
10012,sub-033,ses-3,run-02,P3,Cathode3,Kira,half-automated,Y,-58.28,
10013,sub-033,ses-3,run-02,P3,Cathode3,Kira,manually,Y,-61.0,
10014,sub-033,ses-3,run-02,P3,Cathode3,Sophie,half-automated,Y,-57.38,
10015,sub-033,ses-3,run-02,P3,Cathode3,Sophie,manually,Y,-59.0,
10016,sub-033,ses-4,run-01,P3,Anode,Kira,half-automated,Y,-35.88,2023-11-29
10017,sub-033,ses-4,run-01,P3,Anode,Kira,manually,Y,-36.0,2023-11-29
10018,sub-033,ses-4,run-01,P3,Anode,Sophie,half-automated,Y,-33.18,2023-11-29
10019,sub-033,ses-4,run-01,P3,Anode,Sophie,manually,Y,-38.0,2023-11-29
10020,sub-033,ses-4,run-01,P3,Cathode1,Kira,half-automated,Y,2.6,
10021,sub-033,ses-4,run-01,P3,Cathode1,Kira,manually,Y,3.0,
10022,sub-033,ses-4,run-01,P3,Cathode1,Sophie,half-automated,Y,3.43,
10023,sub-033,ses-4,run-01,P3,Cathode1,Sophie,manually,Y,3.0,
10024,sub-033,ses-4,run-01,P3,Cathode2,Kira,half-automated,Y,-48.88,2023-11-29
10025,sub-033,ses-4,run-01,P3,Cathode2,Kira,manually,Y,-49.0,
10026,sub-033,ses-4,run-01,P3,Cathode2,Sophie,half-automated,Y,-46.95,
10027,sub-033,ses-4,run-01,P3,Cathode2,Sophie,manually,Y,-50.0,
10028,sub-033,ses-4,run-01,P3,Cathode3,Kira,half-automated,Y,-59.49,
10029,sub-033,ses-4,run-01,P3,Cathode3,Kira,manually,Y,-60.0,
10030,sub-033,ses-4,run-01,P3,Cathode3,Sophie,half-automated,Y,-58.65,2023-11-29
10031,sub-033,ses-4,run-01,P3,Cathode3,Sophie,manually,Y,-60.0,
10032,sub-033,ses-4,run-02,P3,Anode,Kira,half-automated,Y,-34.02,2023-11-29
10033,sub-033,ses-4,run-02,P3,Anode,Kira,manually,Y,-37.0,2023-11-29
10034,sub-033,ses-4,run-02,P3,Anode,Sophie,half-automated,Y,-34.14,2023-11-29
10035,sub-033,ses-4,run-02,P3,Anode,Sophie,manually,Y,-39.0,2023-11-29
10036,sub-033,ses-4,run-02,P3,Cathode1,Kira,half-automated,Y,1.7,
10037,sub-033,ses-4,run-02,P3,Cathode1,Kira,manually,Y,2.0,
10038,sub-033,ses-4,run-02,P3,Cathode1,Sophie,half-automated,Y,3.49,
10039,sub-033,ses-4,run-02,P3,Cathode1,Sophie,manually,Y,2.0,
10040,sub-033,ses-4,run-02,P3,Cathode2,Kira,half-automated,Y,-50.55,2023-11-29
10041,sub-033,ses-4,run-02,P3,Cathode2,Kira,manually,Y,-49.0,
10042,sub-033,ses-4,run-02,P3,Cathode2,Sophie,half-automated,Y,-48.75,
10043,sub-033,ses-4,run-02,P3,Cathode2,Sophie,manually,Y,-51.0,
10044,sub-033,ses-4,run-02,P3,Cathode3,Kira,half-automated,Y,-61.29,
10045,sub-033,ses-4,run-02,P3,Cathode3,Kira,manually,Y,-60.0,
10046,sub-033,ses-4,run-02,P3,Cathode3,Sophie,half-automated,Y,-57.81,2023-11-29
10047,sub-033,ses-4,run-02,P3,Cathode3,Sophie,manually,Y,-61.0,
10048,sub-034,ses-0,baseline,P7,Anode,Kira,half-automated,Y,43.41,2023-07-05
10049,sub-034,ses-0,baseline,P7,Anode,Kira,manually,Y,43.41,2023-07-05
10050,sub-034,ses-0,baseline,P7,Anode,Sophie,half-automated,Y,43.41,2023-07-05
10051,sub-034,ses-0,baseline,P7,Anode,Sophie,manually,Y,43.41,2023-07-05
10052,sub-034,ses-0,baseline,P7,Cathode1,Kira,half-automated,Y,10.1,2023-07-05
10053,sub-034,ses-0,baseline,P7,Cathode1,Kira,manually,Y,10.1,2023-07-05
10054,sub-034,ses-0,baseline,P7,Cathode1,Sophie,half-automated,Y,10.1,2023-07-05
10055,sub-034,ses-0,baseline,P7,Cathode1,Sophie,manually,Y,10.1,2023-07-05
10056,sub-034,ses-0,baseline,P7,Cathode2,Kira,half-automated,Y,38.29,2023-07-05
10057,sub-034,ses-0,baseline,P7,Cathode2,Kira,manually,Y,38.29,2023-07-05
10058,sub-034,ses-0,baseline,P7,Cathode2,Sophie,half-automated,Y,38.29,2023-07-05
10059,sub-034,ses-0,baseline,P7,Cathode2,Sophie,manually,Y,38.29,2023-07-05
10060,sub-034,ses-0,baseline,P7,Cathode3,Kira,half-automated,Y,66.33,2023-07-05
10061,sub-034,ses-0,baseline,P7,Cathode3,Kira,manually,Y,66.33,2023-07-05
10062,sub-034,ses-0,baseline,P7,Cathode3,Sophie,half-automated,Y,66.33,2023-07-05
10063,sub-034,ses-0,baseline,P7,Cathode3,Sophie,manually,Y,66.33,2023-07-05
10064,sub-034,ses-1,run-01,P7,Anode,Kira,half-automated,Y,43.73,2023-07-09
10065,sub-034,ses-1,run-01,P7,Anode,Kira,manually,Y,46.0,2023-07-09
10066,sub-034,ses-1,run-01,P7,Anode,Sophie,half-automated,Y,44.54,2023-07-09
10067,sub-034,ses-1,run-01,P7,Anode,Sophie,manually,Y,49.0,2023-07-09
10068,sub-034,ses-1,run-01,P7,Cathode1,Kira,half-automated,Y,14.0,
10069,sub-034,ses-1,run-01,P7,Cathode1,Kira,manually,Y,13.0,
10070,sub-034,ses-1,run-01,P7,Cathode1,Sophie,half-automated,Y,14.09,2023-07-09
10071,sub-034,ses-1,run-01,P7,Cathode1,Sophie,manually,Y,16.0,
10072,sub-034,ses-1,run-01,P7,Cathode2,Kira,half-automated,Y,39.75,
10073,sub-034,ses-1,run-01,P7,Cathode2,Kira,manually,Y,39.0,
10074,sub-034,ses-1,run-01,P7,Cathode2,Sophie,half-automated,Y,39.65,
10075,sub-034,ses-1,run-01,P7,Cathode2,Sophie,manually,Y,41.0,
10076,sub-034,ses-1,run-01,P7,Cathode3,Kira,half-automated,Y,65.26,2023-07-09
10077,sub-034,ses-1,run-01,P7,Cathode3,Kira,manually,Y,69.0,
10078,sub-034,ses-1,run-01,P7,Cathode3,Sophie,half-automated,Y,65.29,
10079,sub-034,ses-1,run-01,P7,Cathode3,Sophie,manually,Y,71.0,
10080,sub-034,ses-1,run-02,P7,Anode,Kira,half-automated,Y,43.81,2023-07-09
10081,sub-034,ses-1,run-02,P7,Anode,Kira,manually,Y,43.0,2023-07-09
10082,sub-034,ses-1,run-02,P7,Anode,Sophie,half-automated,Y,43.9,2023-07-09
10083,sub-034,ses-1,run-02,P7,Anode,Sophie,manually,Y,47.0,2023-07-09
10084,sub-034,ses-1,run-02,P7,Cathode1,Kira,half-automated,Y,12.36,
10085,sub-034,ses-1,run-02,P7,Cathode1,Kira,manually,Y,12.0,
10086,sub-034,ses-1,run-02,P7,Cathode1,Sophie,half-automated,Y,11.46,2023-07-09
10087,sub-034,ses-1,run-02,P7,Cathode1,Sophie,manually,Y,13.0,
10088,sub-034,ses-1,run-02,P7,Cathode2,Kira,half-automated,Y,39.35,
10089,sub-034,ses-1,run-02,P7,Cathode2,Kira,manually,Y,39.0,
10090,sub-034,ses-1,run-02,P7,Cathode2,Sophie,half-automated,Y,40.23,
10091,sub-034,ses-1,run-02,P7,Cathode2,Sophie,manually,Y,40.0,
10092,sub-034,ses-1,run-02,P7,Cathode3,Kira,half-automated,Y,63.63,2023-07-09
10093,sub-034,ses-1,run-02,P7,Cathode3,Kira,manually,Y,69.0,
10094,sub-034,ses-1,run-02,P7,Cathode3,Sophie,half-automated,Y,63.74,
