"Subject","Session","run","Experiment","Electrode","Rater","Method","X","Y","Z","Euclidean_Norm"
"sub-038","ses-2","run-01","P7","Cathode1","Kira","manually",45,16,78,91.4603739331958
"sub-038","ses-2","run-01","P7","Cathode1","Network","full-automated",41.67536707,14.88177301,74.84505813,86.9487556830084
"sub-038","ses-2","run-01","P7","Cathode2","Kira","manually",68,48,24,86.6256313108309
"sub-038","ses-2","run-01","P7","Cathode2","Network","full-automated",43.66505641,46.87678314,54.69722323,84.236905082722
"sub-038","ses-2","run-01","P7","Cathode3","Kira","manually",20,73,58,95.3572231139309
"sub-038","ses-2","run-01","P7","Cathode3","Network","full-automated",14.43894915,66.42751217,54.26365422,86.9806978298031
"sub-038","ses-2","run-02","P7","Anode","Kira","manually",45,51,58,89.3867999203462
"sub-038","ses-2","run-02","P7","Anode","Network","full-automated",41.91432139,46.42419195,55.37854978,83.5392106230996
"sub-038","ses-2","run-02","P7","Cathode1","Kira","manually",48,17,79,93.9893611000735
"sub-038","ses-2","run-02","P7","Cathode1","Network","full-automated",40.68025503,14.42094023,75.48348125,86.9517257335481
"sub-038","ses-2","run-02","P7","Cathode2","Kira","manually",66,49,25,85.9185660960424
"sub-038","ses-2","run-02","P7","Cathode2","Network","full-automated",41.91432139,46.42419195,55.37854978,83.5392106230996
"sub-038","ses-2","run-02","P7","Cathode3","Kira","manually",16,74,62,97.8570385818005
"sub-038","ses-2","run-02","P7","Cathode3","Network","full-automated",12.72301892,65.7765004,55.04778959,86.7103359124781
"sub-038","ses-3","run-01","P7","Anode","Kira","manually",45,51,50,84.4156383616211
"sub-038","ses-3","run-01","P7","Anode","Network","full-automated",43.93390623,50.62794137,51.51475643,84.5407989909772
"sub-038","ses-3","run-01","P7","Cathode1","Kira","manually",42,20,79,91.6787870774914
"sub-038","ses-3","run-01","P7","Cathode1","Network","full-automated",35.99481769,17.76058544,74.41563352,84.5502915896263
"sub-038","ses-3","run-01","P7","Cathode2","Kira","manually",62,45,17,78.4729252672538
"sub-038","ses-3","run-01","P7","Cathode2","Network","full-automated",43.93390623,50.62794137,51.51475643,84.5407989909772
"sub-038","ses-3","run-01","P7","Cathode3","Kira","manually",25,80,51,98.1121806912883
"sub-038","ses-3","run-01","P7","Cathode3","Network","full-automated",16.94755696,73.45924798,46.2828312,88.4623155054584
"sub-038","ses-3","run-02","P7","Anode","Kira","manually",48,52,55,89.6270048590267
"sub-038","ses-3","run-02","P7","Anode","Network","full-automated",43.6719157,49.63094777,53.57937847,85.0953406167921
"sub-038","ses-3","run-02","P7","Cathode1","Kira","manually",44,20,78,91.7605579756357
"sub-038","ses-3","run-02","P7","Cathode1","Network","full-automated",35.6563407,16.01012708,75.46947221,84.9902349501882
"sub-038","ses-3","run-02","P7","Cathode2","Kira","manually",63,44,19,79.1580697086532
"sub-038","ses-3","run-02","P7","Cathode2","Network","full-automated",43.6719157,49.63094777,53.57937847,85.0953406167921
"sub-038","ses-3","run-02","P7","Cathode3","Kira","manually",24,79,52,97.5756117070244
"sub-038","ses-3","run-02","P7","Cathode3","Network","full-automated",16.11950129,72.21224347,49.35073993,88.9378544852942
"sub-038","ses-4","run-01","P7","Anode","Kira","manually",50,55,54,91.874914965947
"sub-038","ses-4","run-01","P7","Anode","Network","full-automated",43.2061988,51.62391846,51.24637808,84.6049397980292
"sub-038","ses-4","run-01","P7","Cathode1","Kira","manually",42,24,78,91.7823512446701
"sub-038","ses-4","run-01","P7","Cathode1","Network","full-automated",35.62408353,19.68547992,74.4063931,84.8109944593557
"sub-038","ses-4","run-01","P7","Cathode2","Kira","manually",68,48,21,85.842879728024
"sub-038","ses-4","run-01","P7","Cathode2","Network","full-automated",43.2061988,51.62391846,51.24637808,84.6049397980292
"sub-038","ses-4","run-01","P7","Cathode3","Kira","manually",24,81,49,97.6626847879987
"sub-038","ses-4","run-01","P7","Cathode3","Network","full-automated",16.89656117,73.82858248,45.2181664,88.209046831693
"sub-038","ses-4","run-02","P7","Anode","Kira","manually",50,53,57,92.5094589758258
"sub-038","ses-4","run-02","P7","Anode","Network","full-automated",43.023229,49.96817051,53.74297007,85.0654050107786
"sub-038","ses-4","run-02","P7","Cathode1","Kira","manually",43,21,79,92.3634126697363
"sub-038","ses-4","run-02","P7","Cathode1","Network","full-automated",35.21785362,17.58806422,76.26180131,85.8224886358611
"sub-038","ses-4","run-02","P7","Cathode2","Kira","manually",70,48,24,88.2043082847998
"sub-038","ses-4","run-02","P7","Cathode2","Network","full-automated",43.023229,49.96817051,53.74297007,85.0654050107786
"sub-038","ses-4","run-02","P7","Cathode3","Kira","manually",25,78,53,97.5602378020882
"sub-038","ses-4","run-02","P7","Cathode3","Network","full-automated",16.72954335,71.90366087,48.56253929,88.3647796890837
"sub-039","ses-1","run-01","P3","Anode","Kira","manually",-81,-36,53,103.276328362312
"sub-039","ses-1","run-01","P3","Anode","Network","full-automated",-72.34245119,-36.87126438,51.64707163,96.2306624164655
"sub-039","ses-1","run-01","P3","Cathode1","Kira","manually",-78,3,54,94.9157521173382
"sub-039","ses-1","run-01","P3","Cathode1","Network","full-automated",-69.42830462,3.00232934,52.11151432,86.8614608937526
"sub-039","ses-1","run-01","P3","Cathode2","Kira","manually",-88,-53,18,104.292856898256
"sub-039","ses-1","run-01","P3","Cathode2","Network","full-automated",-78.33825132,-54.40696185,16.81719892,96.8494568758012
"sub-039","ses-1","run-01","P3","Cathode3","Kira","manually",-58,-54,78,111.193524991341
"sub-039","ses-1","run-01","P3","Cathode3","Network","full-automated",-50.74331768,-53.70682342,76.50104168,106.356553860895
"sub-039","ses-1","run-02","P3","Anode","Kira","manually",-81,-37,52,103.121287811974
"sub-039","ses-1","run-02","P3","Anode","Network","full-automated",-71.91442039,-37.92019456,50.49289064,95.7034848930847
"sub-039","ses-1","run-02","P3","Cathode1","Kira","manually",-77,3,52,92.9623579735368
"sub-039","ses-1","run-02","P3","Cathode1","Network","full-automated",-68.70770684,1.67150514,50.86169155,85.5011963423423
"sub-039","ses-1","run-02","P3","Cathode2","Kira","manually",-87,-55,17,104.321618085611
"sub-039","ses-1","run-02","P3","Cathode2","Network","full-automated",-78.1613115,-55.27274713,15.97400783,97.0537795083213
"sub-039","ses-1","run-02","P3","Cathode3","Kira","manually",-55,-54,76,108.245092267502
"sub-039","ses-1","run-02","P3","Cathode3","Network","full-automated",-50.79838946,-55.08088118,75.07760194,106.070854415132
"sub-039","ses-2","run-01","P3","Anode","Kira","manually",-81,-47,51,106.634891100427
"sub-039","ses-2","run-01","P3","Anode","Network","full-automated",-72.95188303,-47.03289047,48.40788028,99.385073812865
"sub-039","ses-2","run-01","P3","Cathode1","Kira","manually",-78,-8,57,96.9381245950219
"sub-039","ses-2","run-01","P3","Cathode1","Network","full-automated",-70.09204808,-7.73476153,55.0721952,89.4744009430737
"sub-039","ses-2","run-01","P3","Cathode2","Kira","manually",-86,-59,13,105.09995242625
"sub-039","ses-2","run-01","P3","Cathode2","Network","full-automated",-77.60232652,-58.67919035,11.25172318,97.9386018685563
"sub-039","ses-2","run-01","P3","Cathode3","Kira","manually",-61,-69,72,116.901668080485
"sub-039","ses-2","run-01","P3","Cathode3","Network","full-automated",-52.39895543,-67.06011809,69.67737478,109.989301864465
"sub-039","ses-2","run-02","P3","Anode","Kira","manually",-80,-48,52,106.80823938255
"sub-039","ses-2","run-02","P3","Anode","Network","full-automated",-73.46813917,-48.88663887,49.17486713,101.022960213812
"sub-039","ses-2","run-02","P3","Cathode1","Kira","manually",-79,-8,59,98.9242134161298
"sub-039","ses-2","run-02","P3","Cathode1","Network","full-automated",-70.69803537,-9.68094842,56.63721133,91.1027259456464
"sub-039","ses-2","run-02","P3","Cathode2","Kira","manually",-88,-60,11,107.074740251845
"sub-039","ses-2","run-02","P3","Cathode2","Network","full-automated",-78.09253618,-59.85283345,11.76407923,99.0918737291195
"sub-039","ses-2","run-02","P3","Cathode3","Kira","manually",-61,-71,71,117.486169398785
"sub-039","ses-2","run-02","P3","Cathode3","Network","full-automated",-52.40032176,-68.6150608,70.02957182,111.16636729889
"sub-039","ses-3","run-01","P3","Anode","Kira","manually",-84,-43,46,104.980950652964
"sub-039","ses-3","run-01","P3","Anode","Network","full-automated",-74.47336535,-44.80024261,44.4132308,97.6006093964761
"sub-039","ses-3","run-01","P3","Cathode1","Kira","manually",-82,-4,47,94.5991543302582
"sub-039","ses-3","run-01","P3","Cathode1","Network","full-automated",-73.69409613,-4.77725133,45.83999033,86.9191960854572
"sub-039","ses-3","run-01","P3","Cathode2","Kira","manually",-84,-62,11,104.980950652964
"sub-039","ses-3","run-01","P3","Cathode2","Network","full-automated",-75.80040715,-62.13349662,8.60734367,98.3888179184343
"sub-039","ses-3","run-01","P3","Cathode3","Kira","manually",-61,-63,70,112.205169221387
"sub-039","ses-3","run-01","P3","Cathode3","Network","full-automated",-56.60376203,-62.57589061,64.35426201,106.118796640535
"sub-039","ses-3","run-02","P3","Anode","Kira","manually",-86,-45,43,106.160256216722
"sub-039","ses-3","run-02","P3","Anode","Network","full-automated",-74.84624851,-46.97226878,42.97716431,98.2618522239937
"sub-039","ses-3","run-02","P3","Cathode1","Kira","manually",-82,-6,45,93.7283308290508
"sub-039","ses-3","run-02","P3","Cathode1","Network","full-automated",-74.51620786,-7.48182219,42.75029338,86.2335809368576
"sub-039","ses-3","run-02","P3","Cathode2","Kira","manually",-81,-65,10,104.33599570618
"sub-039","ses-3","run-02","P3","Cathode2","Network","full-automated",-75.12593402,-65.28958845,6.98858523,99.7771348850263
"sub-039","ses-3","run-02","P3","Cathode3","Kira","manually",-61,-65,69,112.725329895281
"sub-039","ses-3","run-02","P3","Cathode3","Network","full-automated",-57.86391401,-62.43055485,63.56828736,106.239041229291
"sub-039","ses-4","run-01","P3","Anode","Kira","manually",-83,-45,50,106.836323411095
"sub-039","ses-4","run-01","P3","Anode","Network","full-automated",-72.98969612,-44.74242095,47.55842764,97.9345904762258
"sub-039","ses-4","run-01","P3","Cathode1","Kira","manually",-80,-4,50,94.424573072903
"sub-039","ses-4","run-01","P3","Cathode1","Network","full-automated",-72.88833029,-5.97495616,48.18375967,87.5790128370626
"sub-039","ses-4","run-01","P3","Cathode2","Kira","manually",-84,-64,15,106.663020771024
"sub-039","ses-4","run-01","P3","Cathode2","Network","full-automated",-75.89832518,-61.59074482,12.03135226,98.4821255346146
"sub-039","ses-4","run-01","P3","Cathode3","Kira","manually",-53,-59,73,107.79146533933
"sub-039","ses-4","run-01","P3","Cathode3","Network","full-automated",-51.54745643,-56.30780191,74.71076185,106.814824610379
"sub-039","ses-4","run-02","P3","Anode","Kira","manually",-84,-46,49,107.577878766966
"sub-039","ses-4","run-02","P3","Anode","Network","full-automated",-72.54998167,-47.24095949,47.21933249,98.6147730041211
"sub-039","ses-4","run-02","P3","Cathode1","Kira","manually",-81,-7,49,94.9262871916942
"sub-039","ses-4","run-02","P3","Cathode1","Network","full-automated",-72.60479331,-8.27738731,47.20061417,86.9935005060308
"sub-039","ses-4","run-02","P3","Cathode2","Kira","manually",-83,-64,15,105.877287460531
"sub-039","ses-4","run-02","P3","Cathode2","Network","full-automated",-76.78107828,-64.22220982,11.87074554,100.800500076532
"sub-039","ses-4","run-02","P3","Cathode3","Kira","manually",-53,-60,74,109.018347079746
"sub-039","ses-4","run-02","P3","Cathode3","Network","full-automated",-50.78883513,-58.55945712,74.83028326,107.741761099507
"sub-040","ses-1","run-01",NA,"Anode","Network","full-automated",24.89259698,75.46941697,34.83964523,86.7702435282551
"sub-040","ses-1","run-01",NA,"Cathode1","Network","full-automated",44.62805785,21.46519073,59.69568797,77.5628333852614
"sub-040","ses-1","run-01",NA,"Cathode2","Network","full-automated",52.16793143,51.64781099,36.11880506,81.8141645970075
"sub-040","ses-1","run-01",NA,"Cathode3","Network","full-automated",68.42143927,43.76949566,1.11810863,81.2312271790691
"sub-040","ses-1","run-02",NA,"Anode","Network","full-automated",24.66937576,74.47002701,36.69233828,86.606528112563
"sub-040","ses-1","run-02",NA,"Cathode1","Network","full-automated",44.72199358,19.89051934,60.82813417,78.0752929932895
"sub-040","ses-1","run-02",NA,"Cathode2","Network","full-automated",51.93140623,50.56062032,37.57235322,81.6390164483681
"sub-040","ses-1","run-02",NA,"Cathode3","Network","full-automated",68.63016432,43.24194648,2.73021492,81.1629192641491
"sub-040","ses-2","run-01",NA,"Anode","Network","full-automated",25.06538879,73.8236999,36.68967244,86.164635703249
"sub-040","ses-2","run-01",NA,"Cathode1","Network","full-automated",54.19705626,54.05830889,29.54061325,82.0504082773653
"sub-040","ses-2","run-01",NA,"Cathode2","Network","full-automated",56.12202809,20.54331383,48.78530187,77.1473619678576
"sub-040","ses-2","run-01",NA,"Cathode3","Network","full-automated",68.02620547,49.69724653,-5.00079042,84.3942465345536
"sub-040","ses-2","run-02",NA,"Anode","Network","full-automated",24.6372867,72.53294017,38.24744948,85.6206207485554
"sub-040","ses-2","run-02",NA,"Cathode1","Network","full-automated",53.96265713,52.8628867,30.91194699,81.6210856427403
"sub-040","ses-2","run-02",NA,"Cathode2","Network","full-automated",56.01103713,19.11294455,49.76539965,77.3248726612196
"sub-040","ses-2","run-02",NA,"Cathode3","Network","full-automated",68.04025552,48.98770307,-3.82707878,83.9280522548314
"sub-042","ses-1","run-01","P1","Anode","Kira","manually",82,-56,-11,99.9049548320803
"sub-042","ses-1","run-01","P1","Anode","Network","full-automated",75.23194676,-52.00581992,-8.71826844,91.8719724586495
"sub-042","ses-1","run-01","P1","Cathode1","Kira","manually",63,-80,8,102.142057938931
"sub-042","ses-1","run-01","P1","Cathode1","Network","full-automated",64.23361772,-77.37552114,11.83085358,101.2565949137
"sub-042","ses-1","run-01","P1","Cathode2","Kira","manually",74,-58,-46,104.670912865036
"sub-042","ses-1","run-01","P1","Cathode2","Network","full-automated",67.75173049,-53.29456585,-44.03492337,96.7971188090397
"sub-042","ses-1","run-01","P1","Cathode3","Kira","manually",81,-24,4,84.5754101379355
"sub-042","ses-1","run-01","P1","Cathode3","Network","full-automated",79.5780568,-23.54563911,5.63038953,83.1791171594284
"sub-042","ses-1","run-02","P1","Anode","Kira","manually",82,-58,-11,101.039596198718
"sub-042","ses-1","run-02","P1","Anode","Network","full-automated",75.34496996,-53.32270861,-9.27387449,92.7695019919615
"sub-042","ses-1","run-02","P1","Cathode1","Kira","manually",70,-84,9,109.71326264404
"sub-042","ses-1","run-02","P1","Cathode1","Network","full-automated",64.71420535,-78.70586196,11.5454563,102.546763196718
"sub-042","ses-1","run-02","P1","Cathode2","Kira","manually",69,-53,-47,98.8888264668967
"sub-042","ses-1","run-02","P1","Cathode2","Network","full-automated",67.75114912,-54.00366663,-44.07409272,97.2066863217537
"sub-042","ses-1","run-02","P1","Cathode3","Kira","manually",81,-25,3,84.823345842993
"sub-042","ses-1","run-02","P1","Cathode3","Network","full-automated",79.46113255,-24.66323924,6.08077695,83.4225557283748
"sub-042","ses-2","run-01","P1","Anode","Kira","manually",78,-65,-16,102.786185842262
"sub-042","ses-2","run-01","P1","Anode","Network","full-automated",72.24913919,-60.88198504,-11.85323932,95.2210769655751
"sub-042","ses-2","run-01","P1","Cathode1","Kira","manually",68,-88,-1,111.216006042296
"sub-042","ses-2","run-01","P1","Cathode1","Network","full-automated",60.40661158,-82.7540803,0.84322093,102.459297042351
"sub-042","ses-2","run-01","P1","Cathode2","Kira","manually",76,-63,-47,109.334349588773
"sub-042","ses-2","run-01","P1","Cathode2","Network","full-automated",67.14359717,-56.65919798,-43.30095751,97.9464153399546
"sub-042","ses-2","run-01","P1","Cathode3","Kira","manually",86,-43,-2,96.1717214153932
"sub-042","ses-2","run-01","P1","Cathode3","Network","full-automated",78.34994025,-38.6987656,1.72109929,87.4029163066562
"sub-042","ses-2","run-02","P1","Anode","Kira","manually",96,-70,-15,119.753914341035
"sub-042","ses-2","run-02","P1","Anode","Network","full-automated",72.50045053,-62.57059175,-12.58614665,96.5909176190673
"sub-042","ses-2","run-02","P1","Cathode1","Kira","manually",66,-90,-1,111.610931364271
"sub-042","ses-2","run-02","P1","Cathode1","Network","full-automated",60.55289881,-84.04428605,0.34339792,103.586743814447
"sub-042","ses-2","run-02","P1","Cathode2","Kira","manually",75,-63,-46,108.21275340735
"sub-042","ses-2","run-02","P1","Cathode2","Network","full-automated",67.7244777,-59.04051044,-42.99791955,99.6052600939419
